,Cycle,B1,B2,B3,B4,C1,C2,C3,C4,D1,D2,D3,D4,E1,E2,E3,E4,F1,F2,F3,F4,G1,G2,G3,G4
,18,4294.58840053457,4278.20994916203,4394.9399116348,5254.29339077368,4591.70577428668,4619.81335153082,4425.45086055242,4263.48059175232,4402.28375180264,4763.74766948104,4437.12837751369,4703.46439719255,4403.55841978025,4769.95685681062,4510.6156257152,4551.71229938656,4632.22636895433,4684.91001336854,4577.45086358066,4309.06928494787,4507.33683558574,4526.71260436441,4526.93767824929,4413.79814687965
,19,4297.29007653523,4259.03092589561,4501.88219005908,5229.30981240931,4558.33816338703,4641.11794018358,4429.93014484897,4260.03010837746,4432.38181518184,4774.20434367311,4441.55022404362,4741.14648128071,4405.85537882177,4796.83384557071,4499.49696081636,4554.10721445359,4629.68401339381,4827.88767790106,4561.98051572364,4310.75475918638,4500.81724495711,4517.61279375494,4500.63322551872,4407.32026189485
,20,4304.32817909636,4242.14251200552,4478.84695979402,5204.23256203787,4527.56079164476,4677.70147221667,4429.39276654044,4264.50073410438,4513.68768959034,4718.43658770915,4453.54750831318,4689.37978256054,4394.05890641995,4836.02320333437,4489.02109738736,4557.55808945601,4627.26246081287,4867.91184268842,4552.04816644972,4308.1179127414,4499.87648267884,4525.71368501662,4483.387085288,4398.97067994245
,21,4309.10761532255,4221.7371180597,4414.36516359305,5184.30722902296,4505.48238746917,4711.06528808029,4427.97843129079,4263.67691948317,4577.93087063418,4669.71126562192,4479.92776642764,4635.35265592351,4392.36531013142,4960.93318884289,4483.43101340221,4559.78410887313,4632.33266542577,4819.32807886767,4541.9053252307,4312.94692340161,4495.42173809734,4522.08259849428,4467.5998150615,4397.81039157377
,22,4314.98625200092,4216.02661057216,4352.04940573226,5166.96798877226,4489.51320394402,4769.68467966724,4424.88106721792,4263.10984349723,4549.82047335018,4627.07217333707,4510.60064069488,4581.5049773938,4392.07851128771,5060.40200761123,4480.36022174776,4556.40679107207,4634.97805481788,4761.10613496499,4534.87825038279,4309.60136025501,4496.22891385211,4527.65161791655,4458.24509093424,4400.76578879023
,23,4337.93212806991,4201.61596524747,4298.42758334303,5156.99497420854,4481.5673592849,4925.72138880267,4429.23969940485,4266.41627860294,4492.39011626103,4587.98615150833,4603.64129635894,4541.13367811937,4392.07655190486,5026.19699152624,4476.26033454866,4560.49094473777,4634.83172056598,4710.11996217785,4533.2827286295,4309.90739948803,4490.73047053443,4524.34245470446,4450.41034219515,4390.1717365679
,24,4355.17186845484,4190.14324501208,4261.86801153848,5144.26890100126,4476.94599027464,4962.42518546212,4436.06917981495,4275.34293567656,4448.01204922322,4561.83156128234,4741.25768405405,4507.37143877656,4388.54532736405,4966.45175474995,4471.71044937289,4560.18841071085,4632.29996369042,4673.65970113639,4527.83614787001,4305.00220309705,4489.07042865127,4528.97463778334,4443.10467071134,4388.97329301608
,25,4374.32400060439,4190.57022900583,4230.95557769576,5139.78750397226,4469.532222478,4896.83896147227,4446.56053304836,4301.53995631482,4414.98347180727,4543.17867670361,4743.40346810437,4478.58117602181,4387.77741602664,4912.27438591255,4472.07937197587,4557.52756983455,4633.898164904,4644.0691297281,4526.6536732154,4310.6293827441,4487.70650248821,4525.19042591857,4442.7227647471,4386.79687095996
,26,4390.72926365974,4179.54433829887,4207.97601762018,5136.82688893736,4466.25757119857,4827.82833133894,4468.6887934186,4356.78887357186,4393.94042213557,4529.19023249046,4681.67145089607,4459.70398471483,4384.01192086046,4870.86396454284,4465.54061328962,4561.03722888488,4641.13694689859,4613.66058708727,4526.91162914683,4307.01552307887,4484.51020265579,4527.16427032528,4438.16255519274,4390.60213953783
,27,4416.55904635493,4177.46722824149,4194.46033261235,5129.90455969058,4466.32295544177,4771.87248576559,4515.33581338053,4481.59232830034,4371.82729401978,4519.90502244804,4629.28706578371,4442.12796950069,4384.50371187875,4831.32199856627,4470.10690167894,4568.97037587238,4639.9842704658,4607.5511268189,4520.80330475769,4306.54661115117,4489.75856295381,4524.50767955505,4437.75433216504,4388.82967981583
,28,4481.93711006581,4172.49805421456,4182.854584582,5128.44110243589,4463.32853614235,4720.279957747,4635.45816116579,4555.81382533283,4359.94613457368,4514.01032652563,4574.47826216989,4425.5662565233,4384.30957644906,4803.3807339111,4470.07209989601,4586.33277803324,4642.5489844881,4591.06723714719,4520.41047686788,4304.8557826198,4486.9030901367,4526.22344989915,4436.83198892813,4387.7433223307
,29,4558.12349630918,4171.54702054606,4175.96693269987,5124.36302559225,4459.72727114291,4690.05262760686,4735.16214152393,4529.82143622535,4353.02427813932,4506.71178562918,4542.58869796624,4420.86093468533,4386.51399279621,4787.67713118097,4468.56683276653,4625.37366827929,4648.35288931215,4583.61889419785,4518.19388122283,4305.11702066034,4492.61590300846,4526.24965279983,4431.88737026495,4384.33807132677
,30,4542.19519395155,4171.04606505594,4168.58572563228,5128.19025103436,4459.37364291145,4663.14380389397,4718.40278693446,4478.01688113108,4341.87283800584,4501.08236190545,4507.95160886724,4413.74671805969,4387.73746110917,4770.13055416849,4464.95562735184,4734.18047701369,4665.90192214551,4580.45969705586,4525.22149376248,4307.66903316304,4488.80421870203,4528.40180554377,4435.47073634889,4388.18996915259
,31,4490.21998947975,4169.25852238157,4163.22290920102,5127.36367845459,4456.12912697004,4638.31861024905,4676.7648542377,4430.05613437622,4341.80657925389,4502.42449492418,4484.54564388738,4405.92678206327,4384.32467878282,4761.6294596849,4464.62234919401,4864.51423962851,4685.37888113364,4576.84053610385,4519.32316918778,4308.00359734182,4488.06991101639,4523.87839646524,4433.36416800699,4385.72227132434
,32,4440.93997284911,4165.04987426093,4160.49308849052,5121.35521569489,4459.75537985526,4626.64008606095,4625.14992786467,4397.05045997034,4342.024241595,4503.00109653509,4474.71868401636,4395.68446495432,4386.97561737118,4753.78996599687,4464.26335151033,4860.13210255864,4708.2335596022,4572.80376713658,4518.17909667027,4309.82939289514,4486.20100840316,4525.12658947589,4435.17054482609,4386.77112281059
,33,4402.57933104217,4164.67083707713,4160.26136403381,5124.22177312864,4462.05868893703,4615.64943367578,4587.57900271735,4361.58516392023,4335.01126493991,4500.99820288356,4457.05360953577,4404.31977573324,4384.31733717378,4746.18853008543,4460.51081042622,4817.58618757229,4785.38869256143,4572.02596861284,4517.12707661075,4306.21825608681,4482.47967759939,4530.91465509587,4429.58324821168,4383.98957642528
,34,4376.05592792389,4163.36431225652,4159.13025551859,5124.48633943636,4457.54529647735,4614.62603951213,4552.61295949248,4339.79648857341,4332.05563082856,4498.93706384257,4449.07964430758,4395.65697123665,4386.6764429256,4743.66765282056,4459.69612543671,4765.40198754411,4864.01809657042,4566.62335820224,4519.18636280447,4306.81473869603,4487.60840501585,4536.09799173451,4430.50193953654,4384.78220458345
,35,4356.60109227232,4165.82324305728,4159.02072467605,5118.74899167371,4459.28556241709,4609.77856117224,4527.3565525384,4321.43178384356,4334.28614022844,4499.6127616568,4447.5702436594,4394.40506069361,4382.25421540442,4742.96342275043,4465.36622865745,4725.51762669468,4849.17692225041,4573.32330965024,4517.46176720578,4308.73691530587,4487.04600067466,4540.90446387479,4433.40090564793,4386.15438915422
,36,4337.16046644697,4162.70345840914,4154.26446636615,5119.13428786152,4453.87305883137,4602.58120555917,4504.1666937635,4306.45665116658,4334.70828523054,4496.22034271044,4439.68240417859,4390.45737347798,4383.78690103013,4740.1383833707,4464.00505751139,4685.63491282244,4803.29111741772,4566.75479712861,4517.73303716836,4309.29750592894,4484.8544735355,4550.45032185623,4427.76806515757,4382.51287528717
,37,4333.10179010853,4165.60191801873,4150.52487200021,5121.97353691652,4457.57620387085,4602.25672382396,4489.23564462847,4297.19411792376,4329.97497045387,4494.25479565338,4435.4975884037,4388.25235758845,4386.83788731811,4740.51177514274,4466.3025650444,4659.67109241713,4754.77124248338,4567.34564877635,4518.08546273836,4310.5438118733,4492.80473411673,4568.30836116771,4429.07838562726,4388.1991241917
,38,4324.64939040965,4161.88473088987,4151.8583821665,5124.8428406691,4460.0519965628,4601.4282465871,4477.70157707779,4291.1893639565,4332.1026944028,4497.83632143403,4433.52284643503,4390.74700572515,4385.1159034677,4741.24053375015,4467.96678127142,4631.88558316232,4726.25365095181,4568.40060031499,4515.01098006503,4308.610823504,4489.98430441635,4595.91513593225,4428.74669626783,4386.60260788022
,39,4318.67567748305,4159.6722408919,4149.47180317526,5116.95658002429,4455.97675096177,4600.53131977191,4462.00385847598,4281.44169138996,4329.4875618558,4490.18174837421,4428.69288664864,4387.88394691056,4384.35274653025,4736.90615091671,4463.28577708724,4614.76985296723,4698.33046860078,4565.34765508102,4515.39199113393,4310.79431563884,4481.49691177869,4685.44306329447,4429.19327919652,4379.20698095961
,40,4311.10673793889,4166.78656441678,4147.89130567214,5116.15672161596,4461.05506193455,4596.46853669811,4456.79888975751,4273.15198081853,4327.49263953716,4491.76877407101,4429.48708748624,4382.68242598671,4384.06091974978,4737.51170856024,4464.6876105645,4601.77198206863,4680.44242954737,4563.93978175038,4514.08841776956,4314.84852567699,4486.99940495188,4779.45152429768,4429.13437250693,4382.28239932771
,41,4309.19651518745,4159.59397124181,4149.24308885817,5123.50677579386,4456.69831235241,4594.96441545418,4450.60768769356,4271.37840239944,4331.45704771359,4496.51934550112,4425.62745166362,4384.79757351793,4386.83966734006,4734.04160799808,4461.95004447588,4589.27139778618,4665.40580510753,4563.40422481463,4510.25822404549,4332.41215480511,4489.57426649343,4760.99827899627,4427.26523890101,4385.86104107178
,42,4308.80993053443,4160.59345286749,4152.69724986884,5121.19809549864,4467.12336402243,4599.40336051536,4442.17412404263,4271.25320757004,4331.47294584099,4492.40932835175,4424.46480385528,4384.47863315887,4388.20457333082,4736.48261258091,4462.76108447549,4582.22408744391,4654.61328632417,4567.55792690502,4514.35340731828,4353.62018946689,4483.85453290275,4713.38055727513,4430.59011279771,4381.0253014834
,43,4310.92670268111,4165.08778900561,4152.0486607889,5120.54567079127,4480.44841955933,4600.22274841264,4439.00575306666,4269.66983124796,4328.60458169023,4489.99026074678,4426.73957952534,4384.6380376371,4386.23847958633,4731.9562101974,4462.59076291782,4577.45676906632,4653.33198685863,4565.64848501644,4515.88713585981,4435.44958846035,4491.69007055149,4668.75116806208,4428.89874633518,4384.66138379017
,44,4312.50387207312,4159.20991569541,4161.06439446505,5123.82364446194,4500.62259365745,4592.63266837485,4436.68300599015,4266.90146120457,4331.4807636272,4494.5227032844,4425.8038407199,4382.36803203538,4391.37772252353,4739.52025581342,4464.09832185999,4565.80041766228,4651.83020872157,4561.29176248491,4516.34313373874,4565.82939462755,4486.67381583614,4632.16672458479,4429.75119411572,4384.73066870755
,45,4315.41028302654,4164.56388051355,4151.52261855198,5129.71254005727,4518.2758762845,4592.10646665701,4434.94914355141,4263.32996741294,4333.8712249194,4493.59753168364,4424.95903506454,4382.77652857558,4391.04171953042,4732.56878616993,4465.593685037,4571.23180672727,4637.72935964599,4560.68893048978,4512.7000170896,4586.22769860486,4485.13089324946,4601.97354625067,4427.58198012358,4384.13444296265
,46,4308.88409647056,4167.12225330885,4152.60404490086,5137.85595194531,4538.34416963333,4596.44350372839,4438.2910113329,4264.04629784496,4325.9418510425,4495.41436103164,4423.04039075948,4386.37194415985,4394.09104452151,4737.07765443156,4463.20615187733,4564.32905474583,4641.09992340001,4562.70102689415,4516.08965088902,4546.80729649443,4485.76550878054,4583.26382657389,4425.78534834928,4392.42107266742
,47,4309.89891652642,4160.62841320363,4151.17072833322,5155.1345363565,4574.57767968924,4594.22663192928,4436.62753968,4262.23069298873,4331.58745721858,4494.49656905639,4428.19651547337,4388.33715012147,4403.14167158629,4732.39551757012,4468.14613730373,4569.63411192043,4639.67513945701,4564.9641785025,4517.7517080996,4500.10344897765,4491.09631353006,4567.64644051188,4431.0774811711,4402.53630588943
,48,4304.87576067699,4165.12934441015,4151.69022072465,5180.77758838686,4596.95778376431,4599.08512253684,4435.81285848748,4266.33400767904,4333.06655835528,4497.91817556306,4427.99545447891,4382.76900517047,4412.67098332291,4739.34491601202,4473.79465450864,4560.88742836934,4639.17633791863,4567.55816987306,4517.69319960931,4456.22425930364,4489.35037774921,4560.7221127149,4432.37381250524,4445.06140464213
,49,4311.87356038027,4163.8118695584,4153.48257329895,5205.64087649539,4585.66065855138,4596.33687099072,4429.89457708565,4266.69326914722,4332.87106643109,4491.19857107656,4428.32710053513,4382.4049232981,4430.62074393765,4733.35227280729,4477.13429331175,4560.30136276237,4638.73977943273,4562.92797330908,4521.57052242281,4423.68493219354,4491.79607291299,4556.12194939362,4432.93686897831,4535.67158937692
,50,4303.05675988184,4163.49051526615,4154.71007950278,5238.75391094202,4567.04672826169,4595.88920092267,4433.8437791327,4264.93681245791,4331.15019840221,4496.42315346075,4427.07245056587,4386.01229789772,4461.32188767824,4737.00672238875,4488.18764742473,4560.9049085928,4638.20341051974,4561.28094680826,4526.63493413118,4395.12545336507,4497.06824128166,4545.48751199312,4434.0832093739,4641.43264859156
,51,4310.30346841597,4163.35594962336,4154.87368268668,5267.43837552102,4536.27737326239,4595.17079333835,4433.12097859339,4260.65341051331,4336.28273061486,4497.56391697892,4423.83642989462,4380.7191710284,4526.04013485692,4734.16948761835,4511.26435455493,4560.68130305548,4636.57373180741,4568.0193617282,4541.83489405308,4374.6012994913,4499.15602145284,4543.78316186149,4437.27531068097,4640.6910869852
,52,4312.506967124,4167.94518121087,4155.84027817067,5281.04785217412,4520.63133282529,4599.91179897277,4435.42252526924,4263.45911568182,4337.80813108013,4502.08568947024,4427.47589463058,4384.82810544638,4618.62598046382,4735.24049979315,4564.8696747925,4555.89372182208,4636.67122194346,4566.31414921537,4553.72915802528,4361.61493025246,4515.0094365035,4540.16003536466,4438.88303493384,4600.68108485845
,53,4315.15486061914,4169.56615745079,4160.78463857524,5278.2403609898,4501.80075184459,4600.3289372114,4432.63712822703,4260.89738910953,4334.73275904015,4505.76764612182,4422.43998412579,4388.95194884048,4615.70383308398,4735.45990511947,4697.57183914121,4558.94621595426,4639.57388418519,4566.88725148931,4593.20801498858,4347.54292394765,4525.81828808191,4537.15771763915,4447.03769896588,4560.99814146936
,54,4311.94252284575,4181.97086804193,4170.69722374367,5267.35616086563,4486.57033942654,4598.61431233792,4430.84721248348,4261.40747014466,4342.59134474546,4516.44776722537,4427.89446501453,4386.27377878219,4566.61351964859,4735.0154222528,4743.86636980764,4556.13074750485,4637.47537571767,4566.79123024929,4714.72893081558,4341.75813694857,4552.61263120256,4534.31274416628,4463.59672620601,4526.17477717659
,55,4310.96817944362,4203.56786916158,4199.55287883141,5246.10143330319,4484.16337540766,4601.04809686461,4428.59405077559,4265.73462723729,4349.72607954718,4531.50070462484,4426.14274828547,4387.90878949621,4523.84193888927,4737.884123531,4707.24642890593,4556.96009387447,4637.06711514029,4566.85989368711,4792.73863295681,4327.35839479895,4612.7279494296,4533.5200783581,4488.69119335117,4494.72592533421
,56,4314.635492607,4257.10489144581,4239.04786301633,5229.48079353839,4472.99359462895,4603.04007847186,4431.54423917503,4262.44573449718,4361.54148939007,4555.40427572614,4426.45119541126,4388.84648630525,4492.47262727624,4738.20862531348,4653.96203611882,4550.74769153671,4640.90115506432,4575.08895909305,4777.17170363229,4323.78959715485,4706.8571125841,4533.8244258279,4575.21143393373,4477.49609291967
,57,4315.84859702448,4349.16043342818,4339.66461216222,5216.38323942376,4470.90154439913,4612.95352054109,4431.74285011055,4262.74323375691,4381.24155412455,4608.0699803724,4426.43164068708,4393.00354630231,4459.7898873831,4741.52943977989,4613.97733616342,4556.90939478562,4638.72200761741,4570.27176819924,4723.08029005842,4319.70976415208,4699.67323047843,4534.46396762595,4690.24403252877,4457.00615090398
,58,4323.12826448156,4391.05527638497,4423.20705009877,5193.35291350498,4467.81783514047,4614.42949111132,4433.9193963469,4263.8954482877,4411.63295840047,4719.10870508918,4426.25352238661,4395.85889943083,4444.63894006901,4739.97276061574,4575.06774875737,4551.71789897634,4645.92170804717,4574.72724953605,4675.90666562271,4313.07701204643,4657.74071735288,4534.34358151931,4692.61125145111,4437.89271926126
,59,4339.41794698919,4372.71901849644,4402.46880367917,5183.42702031223,4468.87410624841,4634.95988241466,4432.78624368233,4267.05601566255,4476.82510353843,4733.5064501921,4429.370294336,4417.5601459375,4425.42251457003,4744.24468958632,4551.54369756689,4558.19701290105,4640.26376867171,4578.73677680417,4640.44059416404,4316.69155066399,4616.05558381161,4529.2804880347,4653.07085296534,4427.27282776148
,60,4358.94233622185,4346.17598237878,4357.65502884849,5173.61338704791,4464.24957605115,4662.3228954846,4433.14914515802,4260.85457265081,4551.12674276489,4693.33544494637,4437.27494091666,4462.4092319084,4412.02962485748,4748.06584450605,4531.90499042809,4553.03434960796,4639.86134119757,4588.30154041352,4613.74971098745,4313.83683400906,4582.11409025428,4530.97515417123,4605.92414605355,4419.23571930475
,61,4395.20148471044,4312.14954545128,4308.0334656166,5167.66566863721,4467.90885265663,4714.9539381073,4433.88718052561,4262.47796609563,4535.5663281264,4649.30777453218,4446.88125376661,4586.22499737403,4405.04799377817,4756.03075868756,4513.39346324696,4554.51675798814,4642.59413212387,4598.19522319867,4586.16412902192,4311.61251175274,4558.16167823577,4529.29666361096,4564.88220394821,4412.81931585284
,62,4430.97908004817,4285.72563170698,4266.08662836873,5157.2293802786,4462.53418812853,4847.06163148491,4434.78610709864,4268.50050216459,4495.66129884246,4611.82436120942,4459.38862198983,4679.62978563138,4403.80892854322,4776.37002631478,4502.84673188573,4553.52458843528,4639.29480205958,4626.8522161304,4568.87557734169,4311.68635965282,4535.43822563105,4529.00633056144,4530.48134364076,4404.27153620082
,63,4495.91253166574,4262.3366359087,4246.86951561061,5153.96310755124,4465.11593448797,4899.99836392334,4434.85473174382,4267.66732258299,4457.19514321436,4579.67540653204,4499.7400972107,4660.95441665588,4400.91807559175,4810.82488960585,4491.12593936284,4551.25870752799,4638.02188307957,4688.10693641206,4557.50006102774,4306.84870267624,4521.9316999712,4530.50019910732,4511.32028839959,4396.70575199053
,64,4507.97110888881,4241.05167735019,4219.43592315981,5148.4873270105,4464.26277926272,4860.33628621339,4435.25375940782,4269.38339583457,4418.18653522881,4556.8698324627,4598.19395969232,4618.26692866342,4400.17899872841,4897.7911999611,4480.43587629504,4553.13796405759,4641.5135880842,4819.46696738899,4549.1561744954,4305.42531960758,4513.8906843316,4529.1042926883,4490.80459987345,4397.41168479178
,65,4481.32386661032,4234.67376242447,4198.53463801288,5147.923538733,4463.80218350096,4802.70199991287,4432.06389302562,4274.99740801321,4394.79529653958,4541.55374287104,4709.46476561582,4571.88110809117,4396.82846770872,5008.71472346125,4480.01832275317,4552.45799007119,4642.6277523014,4836.49866296098,4539.69548209809,4303.65611009721,4507.52791194681,4526.82705965678,4474.3399009865,4393.64747270256
,66,4446.90848998366,4217.32125428781,4185.47303394876,5139.58805211574,4462.24698625322,4756.56786219851,4429.99202867349,4292.1890229097,4374.5140206945,4524.65408553549,4696.91958015392,4533.5678287053,4393.36914003372,5007.89554505522,4475.76067210519,4554.6759285683,4645.4399862788,4789.56540550851,4530.92648376207,4303.76735979934,4502.73891266118,4530.79341659577,4465.37367721081,4391.1232541772
,67,4404.51060470829,4206.96625198634,4181.89798762908,5142.39565395425,4464.61565888956,4712.54883230778,4439.29687223515,4332.58966939592,4366.05843124247,4517.41808983958,4643.10539117314,4502.0509733521,4391.96939621896,4962.08776314248,4470.73716509781,4555.15270134635,4640.53594208843,4741.47741184932,4529.24969414796,4308.8362575125,4497.30274483538,4528.90316716228,4453.72446001621,4393.34401653017
,68,4385.16922983685,4202.76910432766,4173.97563762448,5145.54363716067,4459.48115456666,4680.02488464775,4451.00878062099,4448.14093583704,4355.95361508569,4510.53644346715,4598.35918174607,4483.80370985518,4389.60958001967,4912.55628103463,4471.79752341441,4558.03525843008,4642.65974676634,4697.48172799156,4523.24765776589,4308.51654427589,4495.61612578826,4531.73949765803,4448.90667122849,4388.45099409289
,69,4368.60397841498,4188.59346057409,4170.65945795976,5141.31185215869,4463.61356679219,4663.0445149565,4468.89931030804,4544.48688738917,4346.41017477545,4507.24040959599,4554.8247656802,4461.32226836106,4393.66450630228,4869.02276343135,4465.36643999009,4566.53539970467,4644.11819040624,4670.10061978636,4525.36379299758,4308.87049226416,4496.91028757749,4531.83814016308,4447.33630368158,4385.26299026713
,70,4351.86232553723,4187.28181711493,4168.3998893977,5146.55971605944,4462.11476124033,4644.24727699472,4511.85151207065,4520.47628588861,4342.17065202158,4506.38030207961,4526.18932772123,4441.64580723889,4393.72740805381,4838.77171161924,4465.34499999507,4568.78461737667,4644.95096134297,4637.54159643676,4520.42140685992,4307.79102521082,4491.14529967493,4531.1200504005,4442.84330151141,4387.46791577211
,71,4338.84531636033,4184.97024019575,4162.0272016842,5142.12020022478,4469.92951952008,4636.5646871619,4624.1706142103,4483.6159393875,4338.65313525977,4500.0951874222,4496.72751099067,4431.25425546898,4391.65253580396,4813.30676320459,4467.91385915743,4593.25552614809,4647.42454820617,4617.81079026667,4525.92403280032,4305.35210221756,4491.12108307484,4528.94288683455,4438.31780325618,4384.44186146847
