,Cycle,B1,B2,B3,B4,C1,C2,C3,C4,D1,D2,D3,D4,E1,E2,E3,E4,F1,F2,F3,F4,G1,G2,G3,G4
,11,4173.81739309263,4043.64540140967,4023.31683492962,4998.17073352228,4349.43825565807,4460.67265169535,4308.69644429187,4148.93698271951,4239.30379392095,4394.25997862695,4328.72394133251,4288.30524321948,4331.49446001729,4670.61773642972,4399.06412897141,4493.1607606343,4615.0938790305,4533.80530292552,4479.44010296189,4392.14943550335,4473.21921528098,4561.92731249729,4415.85183193187,4401.66930659112
,12,4176.5625448847,4039.15421041734,4024.69234069336,5000.16608197246,4345.85930552243,4457.39011400029,4308.00823828645,4152.65794459572,4241.10610145433,4392.44253154603,4323.16909806239,4292.0425447807,4330.20259789803,4665.870363554,4401.48237818442,4492.46922598981,4614.73546849386,4527.84668986122,4480.78588430556,4362.36203467572,4472.76824061372,4544.91853089374,4416.24788071873,4455.64868528348
,13,4175.45271746178,4043.48500550075,4024.63933708754,4995.03190904815,4352.90347449911,4462.56746152622,4303.78857965314,4148.2572618328,4241.92434608789,4399.60938200692,4326.38488269414,4293.52790325258,4328.93990574001,4663.88984632183,4404.36758753623,4495.66416237087,4612.15679685216,4533.77515650738,4482.36313135675,4344.7483905653,4474.19842455511,4539.08311359281,4413.71798482147,4562.95688409853
,14,4175.89811483673,4038.01400804027,4023.80445646127,4993.00647557677,4347.1065483211,4460.37121291258,4307.87216741144,4151.2494904561,4238.72683711174,4395.11166807095,4325.58246551652,4288.12835575856,4333.15794401889,4662.82116975147,4396.11799903945,4484.68209637983,4610.82925328513,4530.56294575365,4483.17005638929,4327.18128881455,4477.45852726675,4531.79667494305,4415.8759271481,4574.33944117282
,15,4182.0207158871,4042.97115806932,4022.69755859521,4987.52140390378,4350.41665683481,4459.01494775072,4308.94570989682,4147.86667037977,4240.39379739115,4392.17726481671,4326.92488320669,4285.63475428874,4337.03531155029,4668.02903572956,4402.96385241512,4491.5344068556,4611.95543321806,4528.47019137534,4484.52730537885,4312.94429469483,4469.17535037632,4531.14589375175,4416.69382997011,4544.14033928785
,16,4176.24805589301,4039.98911454971,4028.55715152995,4989.5636324022,4349.44398698426,4462.30174394057,4309.5931017113,4150.39024627136,4244.98103263145,4392.66812929834,4327.29266855357,4287.84921080438,4344.10203819027,4662.10235319815,4404.31847889504,4488.52747750098,4620.13817711375,4531.60810261005,4487.42612456928,4303.68895570347,4478.75794197498,4527.05766363864,4415.90731348579,4511.50646170056
,17,4178.54958525185,4042.84315123625,4027.81744489632,4986.47305561217,4347.71059689599,4463.85842491179,4307.60466212779,4152.0017151604,4244.96829555904,4400.56614061471,4324.36635570836,4289.85560429424,4346.63513008608,4668.11751874441,4404.87852645626,4492.0300351266,4609.64521857918,4530.23215447519,4490.72132093495,4300.03565465154,4476.90691132245,4528.2822737,4417.41764098448,4486.06623515768
,18,4178.16253052421,4040.96332151804,4028.11003649233,4986.32034416321,4352.16809444628,4464.63559053498,4306.42577423103,4150.9887120508,4247.79538915814,4395.6906774178,4329.15196863961,4296.19964617233,4349.73870284083,4667.44934892024,4403.77771672572,4487.73033353026,4614.30069031409,4535.76188171952,4495.66797156943,4298.33713441936,4482.868464675,4522.48118486126,4422.86165380231,4459.76411920888
,19,4176.32430126093,4043.57595770941,4029.6266545077,4985.4755690299,4351.38164367368,4464.01935284908,4311.04420189401,4153.6719060954,4244.69676848344,4395.8114696995,4327.48617338236,4295.75764507779,4361.93696242317,4666.05088952061,4411.25488650724,4486.44175622403,4610.22145283388,4531.99904721696,4514.07661122148,4287.86727202643,4486.13961549971,4522.08256836907,4424.30127439215,4436.84044574443
,20,4179.07514218563,4043.5418985371,4030.27689050723,4983.81637077801,4352.17655378526,4464.03962603403,4313.13582739078,4153.98061091568,4244.1949540635,4394.83540032304,4332.21171902887,4291.85695670777,4403.54837952061,4668.70896756145,4411.60481914426,4493.29327652647,4610.47764728307,4530.6106569101,4549.86585900946,4287.33744564818,4495.38110500954,4519.38730719106,4441.90508137757,4428.19945965556
,21,4178.67443678046,4044.16313698041,4030.62107741832,4979.5968181127,4352.05983681176,4462.13382781747,4312.26707272511,4153.65082478548,4239.74064096545,4398.90490372827,4328.23985902561,4293.11861250599,4438.30463843271,4666.17564152809,4420.39621348396,4486.42542530098,4613.40578185739,4534.89914871689,4644.31542030847,4283.66344632027,4506.71874711251,4519.56726113176,4460.61526686426,4410.74446792426
,22,4181.08522786819,4041.80923641356,4026.68312771136,4987.51856158098,4346.99891810755,4467.05890757442,4316.22648941263,4147.24731032479,4250.28821497562,4394.19523759024,4329.80250901131,4293.78293470531,4421.99726821768,4666.62284690019,4444.61179454049,4491.17675535427,4615.96624141748,4535.76503526031,4670.62524520517,4281.76590284721,4523.42994345415,4520.55718631772,4525.23405761612,4400.21399021103
,23,4179.33598981264,4045.60842630042,4027.3284396024,4984.87450387953,4356.43772733399,4464.87148793358,4311.25158385448,4150.03991945498,4250.17573663416,4397.97795538899,4324.56342450856,4292.64892129007,4399.33438517605,4664.4219775972,4516.5630076701,4491.8608296763,4612.63084354979,4534.44394277389,4646.3845504821,4278.65581055433,4575.05323914811,4513.54884833358,4637.02358481816,4392.83636433157
,24,4180.97304402931,4049.35652708526,4031.45976792001,4978.72723617093,4353.03192438552,4466.85352487014,4311.2964854684,4152.68086411341,4249.82320010781,4398.16755522976,4326.56400044093,4296.70865388874,4380.74550858231,4668.61125699399,4539.15900607863,4491.33366675371,4619.96941598505,4531.67509727361,4605.24345566577,4283.17266305349,4653.08936883609,4517.69055965672,4633.14122525885,4391.7288863072
,25,4181.21340276961,4051.79094507618,4027.41592808174,4977.72913430268,4356.41701698677,4468.24141184591,4313.05403334916,4155.61571941937,4248.60934678511,4396.18690338127,4326.68748869929,4296.66940657923,4364.9478329173,4664.25813768157,4521.52282090122,4491.8869439848,4613.85484459783,4533.46722768831,4578.9462349391,4283.52384580643,4645.4329878595,4519.37938186727,4599.14955109772,4385.84304166562
,26,4185.24324584424,4062.87312809948,4029.38656264437,4983.21973039831,4353.1242773339,4466.89611752617,4315.06665190069,4152.85716184055,4246.07024894016,4396.60923761133,4327.45354526864,4295.86813678722,4357.12173752052,4674.53265814542,4487.33643375219,4488.53349224594,4613.94059985737,4536.17299889834,4554.06510924699,4277.90782023012,4612.30341233771,4521.81824303706,4555.99545509773,4381.49579956778
,27,4186.80645034996,4075.34992102028,4026.46221005988,4985.60236072584,4349.10691172748,4465.01276818028,4312.17769798862,4153.42054273818,4249.69815625503,4398.07172483107,4325.92463337869,4297.64104731788,4350.23173303382,4668.76776885764,4468.06881389454,4486.84911302276,4617.05619248175,4537.05591384909,4538.74561399797,4278.40594710448,4581.41668535813,4516.86741059175,4525.17895716976,4382.38027009416
,28,4198.22608690336,4107.99718729093,4029.67563062999,4979.86463520667,4354.86006363078,4467.9342512762,4310.66879784782,4154.81572767699,4248.92566515077,4403.12420553171,4330.82485572819,4294.20748585745,4345.24470546974,4668.4901995988,4450.76075469665,4493.67838289933,4617.16104732084,4540.35918463934,4526.25497648524,4280.31550333508,4551.02068064923,4516.22642256375,4499.61186141306,4378.37594628269
,29,4196.9216144944,4130.96142495391,4034.26793260273,4983.53558878919,4353.73621592487,4467.13506146353,4315.57981725913,4150.18912088563,4253.27635832841,4399.72064753855,4327.69299337437,4301.85759713657,4341.50423837139,4665.75888124607,4444.51469815175,4493.10426850144,4615.69138617298,4540.95224018511,4518.3015638067,4273.5675295071,4533.68692286413,4518.39841134347,4478.98867102214,4376.00180834142
,30,4206.27597371748,4124.03035407844,4030.15694973383,4987.80882083623,4358.61117573677,4470.34308658698,4316.67340352771,4151.33495602947,4251.33317736503,4395.32397473717,4331.69419375037,4304.45945527941,4339.72663662719,4674.57241158755,4431.8086550076,4495.64099792529,4611.46327176051,4543.67759841502,4508.87928677164,4278.11017385938,4517.33691639791,4519.71170906953,4462.6412402773,4376.37561515379
,31,4211.97374305065,4103.13248897122,4035.16466017879,4985.27811843331,4358.39407857121,4467.11490615936,4313.76200975522,4154.35040517954,4252.96694209448,4398.26597834618,4328.34171156584,4315.55667966314,4336.10233173097,4671.66845594584,4422.5872493092,4493.92845986138,4619.58666044339,4550.60073619983,4505.05665579911,4277.466235879,4502.47786179693,4518.66700724665,4452.23770304408,4371.1214326809
,32,4222.19901156184,4095.18582333964,4032.38076530009,4986.92033224346,4355.50495832134,4467.44699383044,4315.81725844008,4156.28267889734,4254.69904794427,4401.77596160614,4325.5665077678,4332.15641130511,4334.55262406405,4668.57836866067,4418.19247970888,4492.91644664155,4617.18332429202,4555.91233203903,4497.05124710895,4273.229595641,4503.97581982082,4524.95813830099,4445.60816317848,4377.88542907313
,33,4222.94920352777,4084.66387053582,4033.0524277826,4987.70666173274,4364.12839018655,4465.4717842045,4317.80969520442,4152.98822648446,4256.46108049182,4399.09775992271,4337.95660911289,4417.98412064939,4337.48249819107,4679.24470121042,4415.5091051696,4490.38778261242,4618.84790723922,4570.83194435928,4498.9773611002,4274.23929347045,4490.67268237718,4520.16228405697,4438.24236710583,4371.10261182425
,34,4233.05719385591,4076.32206143762,4028.86330887671,4992.65357015059,4373.04775027965,4472.30527749662,4314.76118935794,4153.14692067181,4256.27313777527,4400.07490414162,4329.95118055768,4446.72220562666,4335.04517775981,4677.70730714307,4411.30876090918,4498.75260019393,4614.19278633524,4608.65723291633,4494.11871816914,4273.90633070505,4490.93304485588,4519.5011124722,4435.3144703859,4371.95697323298
,35,4237.88895512788,4072.0338142837,4035.50257254197,4985.7912823185,4379.48768776642,4469.67397078456,4319.87145078345,4153.85573911712,4256.38670383139,4405.64105098913,4333.92766658137,4419.85562600596,4329.8364237619,4682.65959920488,4413.28802399438,4495.31304150587,4621.8899027676,4710.77127529347,4492.37850021967,4274.33698177783,4483.46176462876,4515.01292091289,4429.1480434817,4372.1666210778
,36,4229.54939082842,4065.20805418942,4032.73258077357,4991.92759089778,4389.19038922698,4472.49596532585,4318.33274884348,4152.91141308797,4260.35499310823,4398.55019956355,4330.4400778372,4390.25001818446,4338.16684650833,4691.23437498128,4411.85508472682,4499.54525977467,4624.20330314027,4727.00914098431,4492.16489552855,4275.65172228647,4480.85094782337,4521.83314409907,4425.24144351571,4373.7666708054
,37,4237.55246131733,4054.85776106545,4035.74899768233,4990.2422244766,4400.50666817902,4476.43520801791,4320.00034084139,4153.60817919491,4260.82713795526,4399.34914395635,4333.58516532002,4369.8541982743,4336.01049783996,4696.90190758412,4414.28138663437,4509.34202473913,4620.96011975969,4695.43918989476,4489.74774766505,4277.62883829318,4480.99634928399,4519.84785242096,4429.01298477521,4373.42890433779
,38,4244.12108689974,4061.09836402888,4033.47076757357,4996.2711634579,4407.36415783699,4468.93082972628,4318.33390015272,4156.03455429529,4263.72930208747,4407.23242553594,4332.01553023396,4355.22584551201,4337.2825676726,4715.06559725979,4406.54526110698,4521.41699757873,4619.00794189047,4654.51763294059,4490.39516898842,4277.81657396713,4483.4597868719,4517.9293761998,4425.53309730574,4370.19720176212
,39,4233.11456739233,4056.17308446442,4034.30725918224,4999.16520355762,4407.62329155539,4473.70850227425,4325.13001917622,4152.80444524422,4266.6106413816,4408.80502814603,4335.34879161081,4334.64659044888,4338.39124725047,4793.62753029618,4409.11436848724,4565.76866267806,4620.42233426935,4624.59294409375,4488.41145575344,4276.62171343054,4481.1817039031,4517.10761787912,4422.35513282473,4372.44223577074
,40,4226.23671583863,4058.85743812099,4036.23920634921,5005.84614636766,4408.11398818252,4471.13637539166,4324.71070454071,4158.15354733351,4266.91942374371,4412.70381923089,4340.58083224193,4331.75154444483,4333.12040783579,4828.30403582817,4404.83162822343,4672.54371432656,4622.72370754248,4602.1409834134,4486.88741593728,4277.14474773497,4478.96799743547,4519.04596380405,4424.31031950416,4369.16007075293
,41,4215.18234106693,4057.63351960612,4038.72034835293,5023.92708982483,4406.04223822748,4472.02761612861,4317.98474705367,4154.66826130648,4269.01487087183,4410.62037168707,4338.25199501669,4324.11081206818,4335.45122586196,4808.5491463343,4406.15685265757,4673.48359559739,4623.22331201975,4582.42326761911,4484.95805887103,4274.85292272824,4484.97885199137,4522.82580383634,4418.51967526423,4370.23100814961
,42,4208.94930094508,4057.99059574007,4033.85043861879,5024.11002062516,4409.86763560961,4473.2008229942,4325.26200039903,4160.00237137147,4273.72261340996,4418.11068867507,4339.38206608967,4318.76693900622,4334.9779874023,4772.43890290064,4410.09863539954,4643.02304902497,4624.99394076269,4572.9412836936,4486.85180935155,4275.78143790841,4476.65100595386,4520.93001613971,4418.20146764334,4369.54998080814
,43,4207.60528585867,4053.40187507721,4036.35978672159,5035.49370403298,4407.52300966469,4475.53269127439,4328.58494554323,4160.23170483899,4278.97506063012,4418.9127131369,4346.0205622876,4318.60677618836,4334.88717337279,4748.42760858646,4405.96733614532,4609.91367315262,4625.03088439439,4564.60655669595,4485.55523707854,4279.94480079755,4480.62700332286,4523.0952262333,4418.97273080102,4366.92482004015
,44,4198.45304842648,4058.43695404288,4035.28280365521,5038.99513939836,4404.08041636209,4473.99751970446,4333.43544373847,4162.19322326651,4284.74220173762,4437.45703454226,4350.67735528024,4310.89808619738,4336.03254005222,4728.63310704366,4402.68515446835,4585.16627086579,4625.92920429999,4553.73439834142,4488.51290399158,4276.82570566395,4482.86836879573,4524.14146024089,4420.3375624094,4369.09594197281
,45,4200.41415177765,4053.79197505983,4038.18814236042,5046.69117200716,4404.36725258891,4474.36656363138,4331.59078182526,4160.04271209503,4290.07766609089,4472.05771724987,4360.94653818959,4307.00185494152,4335.16459964274,4711.25223939639,4411.58701566115,4566.32712577501,4631.645227564,4552.72800485233,4491.40403601336,4281.99828161178,4478.62256013824,4525.58382445904,4421.75154492239,4370.83227925185
,46,4199.80697762394,4052.87592684521,4039.73031689553,5055.21134612686,4393.93858610572,4477.74997949133,4346.32524406396,4165.75801575513,4323.89667005979,4480.06454260068,4393.3008669142,4315.92914754117,4335.56850302559,4701.88690296134,4407.68843832942,4550.74768380946,4632.68337879071,4549.26017963203,4488.04010991958,4279.8399262864,4479.47436573681,4526.06888652174,4419.90844686498,4369.80298260286
,47,4202.60691277321,4057.44530545977,4040.91900880249,5056.36627699651,4388.12446863729,4476.31083425805,4360.96210484869,4170.00018412138,4343.31293941948,4465.16290578676,4453.86004155702,4303.40495877324,4336.7897220446,4695.78076799179,4404.29217143334,4538.07091713479,4639.67784470186,4548.77481875341,4485.95038220501,4279.20598573921,4477.31881654093,4528.90722185648,4419.97475940489,4374.96336160699
,48,4195.81841790584,4058.85043296961,4046.45442083713,5058.66779526662,4378.01983259714,4479.33501257048,4440.87329974149,4177.01146198505,4326.70166600591,4448.97515155604,4441.65172547428,4308.72084148232,4336.45905897496,4690.24116349448,4408.10251911721,4529.64543377278,4644.8956394592,4543.11463840294,4486.59015762395,4281.2899548027,4482.52263034876,4536.86820475717,4418.82287153244,4374.82566110568
,49,4197.6878972948,4046.99876343206,4044.10951420561,5052.91245680003,4378.13872782166,4480.35714149102,4451.04808085466,4181.04880860805,4313.14293970419,4437.07035591322,4409.83885414851,4306.66161619757,4337.18514410364,4688.99094023549,4407.31575957662,4523.50152945075,4649.72626491381,4540.80206131184,4486.79124035289,4280.20192493488,4479.56269582688,4543.32564975328,4417.37676815598,4372.28735612797
,50,4195.68346153023,4053.68413135418,4049.09697761967,5047.06738035598,4375.03739252424,4477.66230754972,4428.91770889479,4225.15536661434,4298.23474572444,4425.3349612342,4393.2875428711,4308.79025057239,4337.55486080541,4682.43818304608,4406.38289497888,4520.94002797423,4669.01772770937,4542.57085098421,4489.59827871128,4286.41672650981,4480.2043362494,4552.30118046068,4422.76273015602,4376.85835273925
,51,4199.60606548383,4056.33010345574,4054.77754751107,5047.20599077746,4371.03571682782,4479.40717244827,4400.14937988036,4274.17346028392,4290.56624367572,4418.57322398203,4376.32539512206,4303.78441175429,4334.30035662043,4678.30719978143,4404.3337395038,4513.75536537831,4702.28340611501,4540.79005408331,4487.63710000549,4294.01465342022,4480.57012227094,4578.45034767447,4417.79951568191,4369.5356273262
,52,4201.7395848728,4056.78140304227,4067.10255962997,5042.10014942291,4369.61566902214,4478.91930634243,4386.80422358832,4256.90380210025,4286.85504400729,4412.89474858493,4365.11117878948,4303.568289106,4335.59517926676,4679.24102121729,4410.76534183846,4508.59901974133,4778.35042188942,4542.0182493997,4486.1267166745,4307.35332853607,4480.87237582592,4684.112084939,4419.26544793086,4379.61725648582
,53,4201.65180159375,4055.49675707645,4099.51475672811,5035.93537724398,4366.70208614099,4481.42372281935,4374.36111942583,4236.9809493661,4285.37467162515,4413.56003046551,4360.61973095422,4303.84533705442,4338.43363502546,4679.76424848972,4406.56735317856,4508.5731648961,4784.68892042511,4543.0059745926,4487.10032425772,4360.59699960851,4481.49131623829,4732.95543575324,4421.2558544868,4388.52744183897
,54,4200.681150417,4051.09741378325,4103.1131531973,5033.98119620907,4366.37118512815,4481.43660131667,4364.03510277109,4214.02614745167,4283.14005498274,4411.2304907948,4349.12234266671,4302.61402426731,4335.8827798662,4675.98824684297,4406.56421636608,4505.43152204203,4751.38629139135,4540.69524835425,4485.30588720543,4464.71114478327,4479.74504348108,4706.6149940479,4419.54632847171,4410.19785408768
,55,4196.41894781877,4060.09186481054,4085.45910551549,5029.81516613459,4370.25025916539,4482.40568409279,4353.44850679177,4205.4742955925,4282.27909945945,4413.01629011262,4347.07481954766,4304.1671793174,4338.90686611461,4676.2364803128,4406.44328140615,4500.08611774609,4722.61793665589,4541.0437280042,4486.80571704161,4470.95207106433,4482.8323043026,4661.94131100095,4416.59789488616,4470.47716958803
,56,4199.22185649392,4053.83021268623,4077.01710604532,5027.80495685483,4371.06501422203,4486.26737122183,4351.45575961368,4193.63992725909,4289.28263445573,4410.59111209761,4345.80138163422,4304.7617186676,4339.14319138076,4679.75331692775,4405.08007313569,4502.70813676348,4695.67972819131,4539.43794014382,4489.19486614666,4440.97834194549,4483.54482735637,4627.29229406742,4418.08004076724,4563.5779794765
,57,4200.2072710269,4053.8381529416,4064.94490845487,5022.12631203597,4368.99056888626,4485.80265198959,4348.08646872711,4183.92496935324,4288.6728271079,4411.60209582731,4345.0823369461,4304.88701359532,4336.35060786412,4675.95250647334,4407.23440908153,4499.50027361853,4675.00141995186,4540.70668218258,4489.11987093345,4403.81412383976,4479.46055722794,4605.4390214599,4421.75076404583,4579.45585309582
,58,4200.29335873795,4054.96923882394,4061.90954233154,5025.85403865016,4366.53949358556,4482.2417239792,4347.4053818161,4182.70059220781,4287.68640365289,4411.5689096343,4343.67578077913,4304.44340886404,4344.48647049049,4677.94585014705,4412.32500197397,4504.25911481838,4662.63409063341,4543.02195177152,4488.18839493906,4379.58956418136,4482.75996053129,4584.0677768947,4422.96562013249,4545.89270554774
,59,4197.35322119306,4053.76074377035,4053.22367839987,5018.90217002806,4365.80642862926,4485.32319483215,4344.38260047346,4178.55865679844,4290.4768196109,4411.27756259837,4340.20968431627,4304.72963339073,4341.93646311421,4677.45695760966,4406.24592863445,4500.59527703283,4657.47289552106,4535.9987086931,4485.27536315263,4354.9138566924,4482.94316853783,4566.92730565087,4422.09192202494,4520.02576421179
,60,4201.8812014207,4056.48352924118,4053.16029972157,5021.84607122035,4368.34043512516,4486.60990870485,4344.52026592414,4174.2466376011,4289.05224596666,4410.08430527443,4342.90708701076,4305.11019134113,4342.99907489883,4676.95297574643,4407.93833550022,4503.66965660022,4646.90557076545,4537.38843444869,4488.92071957168,4336.95707937476,4480.79585366596,4557.92347648733,4422.25418919512,4486.22904961805
,61,4198.94858300421,4056.14393899236,4050.29793156505,5020.1957368514,4368.63816913091,4487.95039294639,4339.79960413038,4171.91187751579,4295.617931958,4409.48977902313,4338.88172669855,4303.38153002337,4343.79927996808,4677.66333910651,4408.55983203384,4500.48823082975,4641.37877331069,4535.13667802464,4488.99242985087,4324.15863854061,4485.33535019129,4548.09571824889,4422.20854264601,4468.90890471412
,62,4200.59037863687,4055.50170478254,4047.07238629228,5017.20719421462,4368.44918117256,4491.70002691583,4342.53289697492,4170.43890453604,4292.34551416765,4412.67642075081,4338.16201165069,4306.06028537102,4342.36696544815,4678.63400571595,4407.40796847736,4500.82813516505,4643.79264067536,4543.29165125462,4487.9766814852,4311.2810155209,4484.11028625569,4540.71479564184,4422.74994844058,4450.28125628524
,63,4201.11141708317,4058.45704837097,4047.62339605528,5021.39018848949,4371.23905773095,4492.45514352109,4339.34456078547,4168.32011237488,4299.50475806477,4412.15433247409,4337.7035872126,4302.15583535407,4343.14997848795,4677.87357046326,4410.09042522855,4501.66617966332,4638.32377740679,4540.05537200248,4497.97786769338,4307.95708409157,4490.9255820922,4536.80669178171,4420.43809451811,4431.0555119023
,64,4203.16393027956,4053.73301369141,4049.10167609928,5015.36851296056,4373.22642500258,4496.36642436716,4337.3527228073,4169.79569646758,4298.91686357905,4410.68269624104,4337.61229021295,4306.56200609595,4340.49900291459,4674.90489563381,4410.54289642251,4500.1409439447,4633.26011687363,4540.62474682002,4502.03111420672,4298.92687462293,4485.21655063922,4540.59547837927,4425.61938749483,4419.58976863497
,65,4200.92646190022,4058.51209585011,4044.92337803429,5017.71337954518,4370.95126778046,4498.91699299708,4342.1737734821,4170.16346651287,4299.47067987094,4413.44669512709,4338.48981235094,4302.54184415802,4343.34658817866,4678.71319807954,4410.30190335397,4496.43274963338,4642.21907713068,4539.02739646741,4508.86413774241,4295.76951700357,4492.08206970247,4532.32285926167,4434.07197715834,4412.46679617766
,66,4197.74423100794,4057.04264409193,4045.47469337033,5012.62940778748,4370.26634152595,4503.33373533682,4339.17640542544,4172.32307999745,4303.24026017157,4412.90236341997,4341.60801053279,4306.57958409399,4347.13683786567,4677.8171071431,4409.22645128699,4500.42489081607,4638.75211846809,4546.06829373301,4526.39907245284,4293.75793359571,4497.72259509063,4531.7101544525,4447.63418888558,4405.14926323042
,67,4210.22919994223,4054.02737770951,4052.530722513,5016.87634572153,4369.53289385745,4510.39363674201,4338.24897130446,4169.46736538003,4308.10689694394,4409.34419305664,4340.45977629788,4306.71329484467,4350.91699134451,4678.12098131045,4414.12682202111,4501.05658960723,4639.97069003472,4536.84886563875,4580.15779795385,4292.18656132992,4503.9059457149,4531.37353433168,4466.18715446219,4394.73719458079
,68,4207.63777435175,4056.33490435696,4047.56319933369,5020.67696745168,4373.13862167418,4537.2590156646,4338.02457101294,4170.83950819603,4308.38132276374,4414.33991367648,4338.02947709466,4305.0630362589,4354.38077672165,4678.03995311308,4413.59876444746,4500.70487621011,4636.56556382468,4538.93264693502,4682.35074283959,4286.59666599677,4522.59287752333,4531.04874641284,4531.74337829294,4393.0073456815
,69,4208.23252944762,4060.11324775149,4044.55490133165,5020.46489595973,4374.21520059478,4566.82446402214,4339.05184933219,4172.67810455998,4316.07383643665,4417.49425193945,4342.77764326817,4301.36488177101,4365.78043805205,4678.18028835413,4415.63168376101,4501.57722790085,4638.7915241882,4542.52766116185,4679.63276703341,4288.04249205876,4547.24756507969,4523.86639072868,4637.16592652277,4389.52856605025
,70,4210.38557560576,4056.82326370353,4046.13798401873,5021.71326497479,4374.54222469448,4558.67868582331,4337.4813762581,4168.89848112736,4318.26811122651,4414.78464848285,4337.66130887689,4304.30973027868,4370.39038470326,4679.65337688803,4418.75106497477,4502.64894666073,4634.70491108554,4547.25831836672,4646.72845421285,4282.53300216991,4611.46145223084,4528.26010018483,4639.04159915445,4383.56940766801
,71,4210.24397677686,4060.38240332281,4047.32938514275,5020.83154123846,4373.34240926782,4540.62214217544,4338.31413491771,4171.81711191467,4318.64057165841,4412.1459089745,4342.03263019762,4308.40674598613,4386.05075566396,4680.23725762564,4418.28074188744,4499.11046559729,4637.84088602921,4538.67424951414,4612.07132874183,4281.03892255534,4671.43642628833,4522.85671161794,4604.71413893327,4387.97456618423
