,Cycle,B1,B2,B3,B4,C1,C2,C3,C4,D1,D2,D3,D4,E1,E2,E3,E4,F1,F2,F3,F4,G1,G2,G3,G4
,30,5041.33707896879,4922.13069796819,4864.54465787522,5225.24500345179,5195.58962188477,5448.27313330235,5037.0134367454,4953.61798903158,4868.4015722351,4911.27946941476,5126.94606706197,4975.27008682199,5110.5699784469,5364.13075652485,5034.05578643517,5133.72485483494,5127.36255478967,5322.87731566249,5086.77372966955,4847.3481455537,5006.68341358507,5021.55599443883,5033.79111249116,5047.32287732165
,31,5036.23710336931,4927.28863706804,4868.79422083489,5229.78921746359,5192.23172369993,5461.74897717944,5036.52712984436,4950.79538403087,4865.93325913968,4904.03521039521,5127.31921746087,4977.45596277149,5106.99632943729,5369.5601100945,5022.67974302585,5135.39019123097,5123.48877471125,5322.64665297236,5077.55049302304,4819.94623005432,4989.45197232823,5021.95766460585,5036.17687638463,5047.29510165002
,32,5043.09708709231,4923.61530455674,4863.6189485288,5234.09870843741,5196.68283829413,5460.3811645399,5039.71942459577,4951.41375621808,4869.72526181799,4903.25506160611,5121.22286726377,4979.11033909017,5110.00805856977,5361.585798979,5011.8840542777,5133.60619287322,5125.97210385065,5324.79881156066,5073.21595508312,4771.67278056192,4972.56868141061,5018.18776838024,5029.04427020148,5046.8961403895
,33,5036.53850518759,4920.45102287002,4862.6758526799,5229.75088560476,5196.78117096641,5458.47131067676,5036.45554434747,4949.61271493359,4863.70926021724,4909.51047594096,5125.12076493711,4975.08371825657,5117.57244651302,5359.33710652358,4990.31730580832,5134.35346569546,5124.29946142853,5326.35486264839,5073.38265369113,4720.83771756371,4946.54880224974,5027.79570409766,5029.7317850772,5044.59586558995
,34,5039.5684098105,4926.16589669263,4869.56791380331,5229.3353548546,5196.1915758681,5457.42913514419,5039.53749066514,4955.00877339855,4864.33662217017,4911.60687205035,5114.61835332174,4980.47850551929,5110.71223160419,5365.04436520183,4967.14141036292,5136.37965868414,5113.76985948133,5315.72834132825,5072.61494233118,4712.27688354358,4909.00346382055,5022.43252396595,5027.58856269565,5041.78698277818
,35,5037.98308112123,4913.85012389468,4864.78214861099,5228.0680193617,5195.74458722688,5461.39694485644,5045.53228290759,4961.52868124094,4869.29390187953,4912.47599137266,5121.13100985636,4970.65153563554,5107.30851430401,5361.18086289762,4932.08431886236,5142.50007183711,5116.93512361237,5317.13675081639,5065.02094588699,4819.54014547437,4875.01301275391,5027.03780004509,5030.29084054661,5043.93314659203
,36,5042.69173845898,4913.54189280686,4878.14436703438,5230.66790297914,5191.65143998558,5459.24406522152,5037.6558907727,4954.14137210836,4868.95200549084,4912.61699857989,5123.82094829197,4973.01818022298,5114.35528709778,5360.33860781435,4897.11441200654,5135.83802876853,5120.16208620903,5318.29393013606,5064.52579250067,4876.17149273854,4868.39447479272,5032.56526374663,5027.70489688108,5035.07376969257
,37,5035.14316105048,4906.06699730827,4865.59478167683,5228.03778698201,5197.40918685132,5456.60299028951,5037.59954442797,4945.98871374591,4866.34910206615,4913.02475939174,5122.1235628146,4970.558138776,5110.52518631871,5362.3656491641,4915.53444394921,5136.89681980826,5121.16189916197,5314.73121007822,5063.39501610516,4888.98161668112,4922.78289800993,5025.8832667363,5020.89520994623,5037.28240436832
,38,5040.57975403262,4910.56039353769,4867.12796507958,5225.66109092999,5194.10449016308,5451.16662814047,5039.13292191372,4954.47616625694,4866.56367311434,4908.79572237341,5121.51301219907,4972.56739412662,5112.63660845929,5362.88469213783,5012.31004229456,5133.37100580609,5117.95448631217,5314.85210516551,5053.26941617945,4887.66613134778,5006.7896785622,5027.96294856291,5015.40434553342,5029.25608835545
,39,5032.64267840627,4894.57797218831,4865.29302093769,5228.08576570885,5198.88314709324,5459.59949632762,5039.95117452891,4960.86265623708,4859.50872160855,4916.76257502296,5120.14787365198,4972.87694391355,5106.60661021784,5357.06475130472,5040.89339460379,5138.28640164107,5123.63560129438,5309.45439117197,5039.44011177307,4892.95506895907,5032.79801122244,5019.89131809563,5014.0119515579,5025.37578985906
,40,5041.88606433838,4876.84924064742,4868.46727419835,5225.70941834068,5190.49846389803,5459.30018007934,5037.53809123041,4955.00348107246,4869.04409786827,4902.12367112121,5123.24944842872,4966.22394989542,5105.94396269002,5356.21090047375,5053.25111537019,5134.68061346307,5116.22647435421,5303.55952915411,5012.29719350857,4891.76057966532,5053.68035146537,5031.44822100144,5011.73457976293,5013.08796653771
,41,5039.02154097422,4841.02224484848,4869.57054280231,5226.17083624948,5192.73652410182,5462.78779271583,5044.5677625082,4956.76292414408,4860.94536481428,4905.54368534613,5122.38166473846,4970.60509443818,5110.83909863952,5362.16141844383,5056.08179059267,5144.63826845452,5121.12569101352,5307.1952071921,4978.48502025075,4899.86587947785,5050.47143503747,5034.98771517635,4998.17445189326,4996.34118179562
,42,5035.5655938378,4805.75606510156,4865.3856700207,5221.53353756898,5199.5623313796,5456.30355830628,5042.36316058367,4952.75018744456,4869.13122235075,4910.29761256126,5119.71748438921,4972.26280670598,5113.06442529045,5352.984230782,5062.68353796735,5136.85532835271,5111.95831839694,5298.56710052198,4931.64297031074,4891.79754578465,5052.59393349658,5036.67703724623,4987.25634512358,4958.42264816845
,43,5045.7840035412,4778.27024598593,4868.78297226292,5220.17328604331,5204.81037112099,5464.05866685214,5044.17617633208,4954.25837323084,4864.66498577717,4911.61309065505,5119.35771101581,4965.58236090882,5105.95995259169,5355.12577066177,5063.07246385708,5148.04911715122,5117.93383160959,5293.55378502512,4895.21576867878,4898.38634981445,5057.16235221658,5031.38614518563,4961.0949871841,4892.39514610161
,44,5033.7588586705,4866.07225990871,4867.07737344787,5220.6151799789,5197.03396204242,5454.65618407123,5044.05431698769,4956.0546218301,4863.62580746312,4911.08778224109,5119.72587129724,4964.66860788191,5108.89164851788,5347.61274409062,5064.40088658768,5140.48122314876,5114.33039417465,5277.16168393906,4899.451433372,4898.19043626598,5059.76664928124,5031.03456299845,4923.93864590863,4841.43883869314
,45,5037.03792058518,4898.28732604634,4874.32572582738,5224.30500565296,5191.34162809587,5455.12879421948,5037.90292129307,4956.74517833821,4861.31874278352,4905.52902558712,5126.50067188336,4969.0598236022,5107.73525760297,5343.24742894839,5065.789302752,5136.14700726132,5119.89570049122,5265.7806277662,5017.29758861384,4887.57473192764,5061.7185992182,5030.6878991246,4866.42225225104,4907.04389851493
,46,5038.44855759413,4906.43746764251,4869.16519456367,5218.91013381892,5203.10458239707,5458.09322420295,5041.28768953206,4951.1418191053,4860.68999232273,4908.16457127764,5114.89041273923,4965.74131022268,5109.56795201327,5339.54603113546,5063.16459949663,5139.75054377168,5110.90284211792,5245.35050382231,5054.89884797497,4893.13760088787,5058.94466108084,5035.57383513712,4830.91541545615,5000.2295978533
,47,5041.73923786463,4907.18104732801,4863.35762446823,5218.77799737659,5202.9016753592,5460.69679070567,5044.31781556601,4951.66348743321,4859.20015129191,4906.37323127604,5112.90520515382,4960.01347282978,5112.55485667507,5335.00329654369,5064.50228453427,5139.57318822135,5116.60668410373,5219.83656184763,5061.90554793915,4902.53104614717,5066.06945155508,5030.58189989719,4869.00275511561,5023.18371382403
,48,5040.0889403444,4919.5607247314,4862.11630869439,5208.37077124576,5199.67933584962,5464.44523949471,5041.63235775792,4950.71976997819,4867.71420161538,4899.80169289433,5111.91210237622,4951.41025640361,5109.60160842848,5323.61805654202,5066.59872396171,5141.73347397021,5116.62000357759,5180.2337400672,5079.28242483247,4898.24959212372,5058.69751169457,5033.14904477037,4981.81008454247,5029.48790228203
,49,5047.65340371248,4920.08396183091,4869.9402322908,5211.65228446195,5200.24307522007,5455.94413525438,5042.89306059081,4953.31440067054,4869.74610053369,4910.19324375261,5110.03774234897,4951.01389607417,5104.21775236328,5313.73597097651,5066.27969179926,5142.89030020144,5111.65448067922,5134.45543350994,5070.75157305007,4900.21521351041,5060.94479243008,5026.68919843925,5017.60126062383,5033.27340641357
,50,5041.14774946923,4920.41618167264,4866.25780937376,5189.44125113297,5200.47527531,5462.49654742901,5039.63207258974,4948.38301814727,4865.86531829393,4911.66561547096,5115.92485429288,4938.58042635724,5105.81184275064,5305.72302415692,5068.57415897106,5141.78516928891,5112.39723468126,5120.97166469408,5075.72313637874,4902.14281402075,5059.69802072182,5024.51637756351,5025.18979861256,5031.63912527322
,51,5041.58350913409,4929.58302568169,4876.48202983685,5188.83409596789,5203.85505614744,5461.27514766215,5038.77808787144,4949.25195614144,4877.38005727585,4900.03720950498,5106.1655415756,4920.04968639863,5114.9746805011,5282.44110158188,5069.73712799042,5140.5825056,5112.17424060103,5178.33872002916,5076.38756852031,4897.19197995063,5064.13550698589,5024.31470288984,5023.23987955708,5029.66071373029
,52,5042.93210924061,4921.64646120393,4858.29985477793,5164.96381827527,5193.77700606357,5459.34011193311,5037.76032197813,4946.21255156497,4873.58692796487,4910.1707631817,5103.88705065226,4900.71848023431,5112.8603172227,5248.76872237928,5069.51739696052,5138.73067046875,5116.34191489823,5282.52577718891,5072.41784124795,4903.14835200404,5062.40794520336,5025.77185067897,5025.51330051473,5032.0138049382
,53,5037.56302403113,4923.45942063285,4866.69176630169,5123.30097838188,5199.55589628061,5457.39846047382,5034.36843802528,4950.53770530798,4868.48080863509,4905.55423248755,5102.75883071061,4870.25450268908,5111.98471982364,5216.59249059597,5072.13507608331,5139.97103711787,5103.33714008676,5311.51146004565,5078.21172956113,4895.87979445666,5058.62437300823,5032.32877329381,5023.41828908097,5032.53990958244
,54,5047.18768034666,4922.57404844269,4871.62237193711,5080.65158886894,5198.13304660123,5466.56133543547,5037.92186921398,4948.25698055366,4864.88329307823,4910.20777396155,5095.55156084751,4827.70816067316,5107.93487096007,5191.05971331704,5071.73130515277,5137.76589821427,5111.06260903377,5320.63186424833,5078.09461671153,4899.23931603299,5054.16388088919,5025.25779874794,5022.28765754184,5036.59002340303
,55,5039.11485185468,4925.85823511645,4861.28787423477,5051.00810784039,5200.79519854622,5465.64602946226,5035.67001967417,4945.01285898459,4865.95782940187,4913.08103528453,5093.37565517439,4831.51120610214,5111.46905849673,5209.21520541805,5073.23059581993,5135.17623593456,5102.59283481865,5317.19286915438,5087.0781243599,4904.12210359936,5057.26605625915,5029.20756994017,5029.90060114284,5042.22587785957
,56,5041.45952981036,4935.06107831619,4861.13177101403,5051.57132086501,5198.69659591287,5470.20282499186,5035.08343444071,4944.62218959797,4866.72698401449,4914.20520009972,5089.86834121216,4929.93495461932,5106.4137713137,5299.08770812858,5067.77791540699,5138.71974678404,5100.99264906971,5320.80622387038,5078.70121091448,4901.68263275365,5061.12173781606,5025.30359302024,5029.65288672692,5038.18634454142
,57,5038.51456075554,4934.02527708778,4865.94467426714,5170.83201196492,5197.06447494403,5459.65142005404,5030.93647964448,4945.74270149156,4867.9469560761,4905.0652161629,5072.6418814363,4955.92842268319,5107.23987583441,5347.21056737207,5071.10740154795,5139.7130444536,5102.88305100104,5324.24090433375,5080.8664166443,4899.13011992944,5060.10308553988,5027.71832254772,5036.43050492132,5040.90362707533
,58,5031.07738079724,4923.26064317815,4866.63822826207,5210.28171823981,5199.16309426494,5462.27614233255,5026.90161320691,4948.12046507433,4863.03461401962,4903.79965893343,5063.25593190651,4963.07313410286,5110.41946637192,5356.78294882464,5065.30987626932,5145.43601184076,5095.09089323523,5320.4272613261,5077.72386969032,4903.87401121971,5062.67004107893,5024.36884433976,5036.63540736981,5044.33215768809
,59,5046.61797663074,4931.94195611628,4866.3327801586,5219.68035658689,5206.04989596706,5460.79199567122,5021.94253275567,4939.26451929617,4874.24776385366,4911.67028571219,5043.40173894376,4957.17661169713,5104.29671021546,5358.03930666125,5072.26883274036,5135.32739459193,5088.35951791082,5320.50762177141,5085.68777643559,4901.66083408524,5063.38799265063,5023.40040407881,5032.67511209088,5039.22918395087
,60,5053.32659365336,4935.82322274526,4861.03792857035,5220.50968957406,5202.43632290626,5463.68752256134,5018.15586035223,4935.59526046285,4878.44242518022,4903.49333668199,5029.33806949322,4962.93824054869,5108.77533592333,5363.12080391888,5072.08445151171,5132.22838494462,5080.11274936189,5326.77355333073,5079.83384865772,4901.79961734502,5058.08945790587,5022.68784820744,5031.91309760924,5042.60319658468
,61,5037.90532598524,4930.7591882154,4868.91183005348,5220.95347143789,5204.20488666986,5462.74221615534,5013.78462959233,4927.14631956557,4872.93232705658,4907.37735113099,5003.90577366846,4960.79793199233,5111.14392939149,5366.9568539382,5070.92015392607,5133.17889999127,5067.27543352826,5330.37433300721,5088.71511031482,4902.93016551158,5064.01366286686,5019.36459121569,5035.56900792137,5045.05674219922
,62,5037.30511049476,4928.45215670488,4869.23287769089,5228.09231007428,5197.59997277184,5457.27912408389,5003.22972899813,4926.55278845704,4868.12611234936,4904.04101853866,4991.65402245661,4970.94342260407,5104.41598978843,5365.8664023171,5070.24116824881,5125.14635175865,5049.0265863794,5323.10933103936,5084.36257512133,4897.37111207963,5052.95588218944,5022.13116837446,5036.54570142909,5045.1965452492
,63,5040.96743833414,4934.06705208752,4866.25201021324,5226.96078504878,5198.75323224538,5462.70644990107,4987.6838012576,4912.64078642748,4865.19403919575,4910.57710766057,5016.06730292312,4967.44834121377,5101.48551865691,5359.29556422137,5073.97698819397,5117.98847403473,5032.3759536761,5324.09984114053,5077.62514220913,4899.16383639379,5057.39763111539,5022.10206382219,5029.23795048158,5045.27835075738
,64,5039.78821960407,4933.58290900487,4864.06824896953,5231.15565786538,5196.74607723895,5465.70886779202,4970.14468488627,4900.9064709446,4865.24459072848,4903.57795869523,5090.21848557666,4966.10355908167,5112.67949825809,5369.61584026951,5067.87629691745,5106.94864048354,5000.27565971328,5325.74549364824,5084.68961798707,4901.21546408972,5067.5886978391,5019.89845197551,5040.11973024444,5044.63973255738
,65,5049.11551606183,4923.79054095875,4862.93368782009,5226.36425886271,5198.90991998295,5464.38611023287,4940.03347301431,4891.92391221416,4869.69212461964,4909.81580890413,5112.10621711469,4973.51289201671,5103.34956266165,5370.01894306677,5067.01350947961,5087.23539078367,4977.39799210114,5317.07253813996,5084.50578877795,4897.16934477424,5063.80112185858,5010.21690833039,5031.62397856709,5041.88000329023
,66,5038.37651311617,4938.42714009906,4871.47205996141,5230.11794288682,5200.13301801087,5466.06683524691,4914.11325469141,4864.51054755411,4868.66823776873,4910.53498881315,5110.67445428017,4964.73227629225,5100.84881778729,5368.51999543416,5070.61649390136,5064.67836829435,4952.55930163457,5322.52620858479,5082.53535662381,4900.84815827875,5055.34619884477,5002.55065739947,5031.86561530743,5043.94212570824
,67,5038.06330591654,4934.37116815293,4872.95575504617,5231.78483360193,5199.77522326195,5472.93862796562,4951.64200613987,4841.00022113744,4866.69535363806,4905.84600698556,5113.56225284821,4975.84935879169,5108.40564907271,5373.36763283859,5064.78994554204,5023.78867356583,4967.62904964832,5334.34453099967,5081.79796870905,4893.76143809868,5058.07279287188,5002.04577558706,5030.21016706622,5047.33441042359
,68,5051.79997238229,4940.76001665277,4867.60225837777,5237.33411422951,5210.97363224549,5466.12498494777,5021.9571276656,4845.57762999498,4866.12549587442,4904.42295446172,5121.42003116048,4975.89826770922,5101.91922026016,5369.4593121636,5069.27507274312,4980.67727897775,5039.61897127319,5322.53746102654,5081.76922751738,4892.76038844786,5062.31411540191,4985.23585435416,5031.96779650641,5042.49182742146
,69,5041.00452875286,4928.63066301407,4870.82272100217,5233.32503509539,5206.69710005763,5461.68351751842,5035.38996676931,4920.8523502741,4871.14849223883,4909.60523977739,5127.94895842794,4979.54378123939,5106.28856174313,5374.29343778192,5063.25841214404,4992.02241987062,5097.01534357448,5332.90755195368,5077.4227299167,4897.94105408363,5052.44134635007,4969.01669963023,5034.94361119827,5043.42348810869
,70,5045.1727806194,4939.73776796671,4866.59547020468,5234.0925436994,5205.26933384008,5467.23087777879,5040.80668133806,4935.49022924542,4868.74322679744,4904.37410645453,5126.13114387091,4971.01152553397,5101.47300025653,5375.89886895446,5068.79061286077,5092.98577049614,5113.4899722844,5323.72710867878,5083.82607584487,4889.2621176967,5054.72197724051,4948.84697702941,5030.96727632344,5038.38087143779
,71,5047.05653152793,4936.00794889568,4874.76332960404,5232.28358358566,5203.79219853669,5470.60357866432,5039.23884321022,4936.17378066039,4868.79107643608,4907.52128930565,5128.52500815071,4977.08610386221,5104.27464017309,5369.52208359905,5070.42672615519,5125.72764595091,5119.88333639086,5335.01870202523,5079.1061722127,4882.84835513851,5051.19364552835,4911.3977214063,5039.4776249762,5046.70188180023
