,Cycle,B1,B2,B3,B4,C1,C2,C3,C4,D1,D2,D3,D4,E1,E2,E3,E4,F1,F2,F3,F4,G1,G2,G3,G4
,37,4130.84663208446,4020.10791242866,4004.07354279082,4860.86578898305,4304.52052551499,4428.82567817746,4272.66561534172,4126.43450908013,4218.73123386138,4383.27194678213,4320.40661675056,4271.99366208359,4307.26168192558,4646.90206211048,4474.79951078754,4487.61723655155,4572.67217706236,4510.46297288709,4476.92401825056,4448.44579948403,4582.28279767311,4507.26122086393,4408.82545395054,4360.95228521771
,38,4132.10680282737,4014.51178879782,4000.16758420932,4857.45994831113,4309.83789075455,4429.55748667966,4271.09364824547,4124.26504847929,4219.20668199257,4380.81118276243,4313.90284030473,4273.2104362897,4306.10703548233,4641.18193225148,4557.49423159549,4486.14460061643,4569.77394758013,4515.96700236842,4472.80121776485,4406.16050948388,4639.60452915355,4503.66309292803,4409.46050005762,4360.4427241069
,39,4133.23196914797,4019.98096470067,4004.29658175168,4862.82326381776,4307.28584643576,4428.64822869107,4270.10226024697,4129.62964440562,4217.12384830501,4383.17101668226,4321.90968476467,4275.60055389512,4306.82763448628,4644.2333679178,4547.89560504648,4489.66583124914,4571.67645278432,4516.14518135597,4479.25289388087,4369.36614837978,4614.57548975955,4502.3207779486,4410.99949131719,4364.08935137062
,40,4129.3725349074,4029.76926219543,4001.1737663146,4862.81602084827,4305.97419668518,4432.57964611253,4270.63842521622,4133.40216748281,4216.92754973728,4382.88739105078,4321.28095589221,4273.78019735371,4304.72308819139,4643.29127608096,4508.26832944416,4483.68866710889,4575.57132503806,4516.78865574145,4483.49553847706,4338.61756458561,4570.79828115174,4499.1694529843,4409.5322461283,4367.90164760326
,41,4129.79944231957,4022.79475939634,4007.45998079841,4864.31177515022,4307.9171243741,4428.74961182808,4275.22181494147,4125.24393817973,4216.79364354547,4382.52084225649,4324.22447455762,4274.12850097471,4303.26633298001,4646.74221977012,4473.53244472176,4482.58208434747,4570.94109118134,4517.24819874132,4487.9789500344,4324.30801577147,4546.78018650481,4500.27799062394,4409.29112948681,4364.11873185313
,42,4133.70656015847,4035.15964675405,4009.2722123074,4864.29379792115,4308.94284069535,4430.41095201496,4273.62139070534,4129.89842607242,4218.83295989162,4382.10594506388,4320.11929974381,4275.06815055995,4304.0035811796,4645.06179307636,4449.49219779494,4484.84898376299,4572.65152578872,4519.23055872685,4501.91503522917,4303.75896520792,4519.6054016207,4502.20674251198,4418.16459199748,4377.40849957087
,43,4127.58848708044,4055.96494080409,4004.46980763804,4866.9998572179,4309.74800638426,4430.41559782144,4269.27760113126,4130.87309544224,4221.25482131358,4379.13195318708,4318.10251968908,4272.29173125288,4301.9953313931,4641.45837361792,4432.69000710581,4484.0057882837,4577.35943063965,4518.97204609252,4524.63127158036,4297.00324056212,4496.59549214649,4496.58232826694,4415.76017816448,4396.7451730604
,44,4131.61865127411,4119.27099682623,4005.87759100745,4871.27796752295,4309.1986246169,4431.84738584101,4272.62573815109,4128.05174478651,4222.77633152823,4381.05591961307,4321.22590103654,4277.85069216651,4305.33501003093,4647.02206106061,4425.20149813918,4481.69046561255,4572.9632726732,4518.29820218582,4581.65333824577,4286.52871090834,4487.56030496262,4499.73973236123,4428.62941302572,4440.97737374049
,45,4132.00802333305,4130.1650911884,4003.37501190824,4872.66246208659,4313.17595121782,4428.00047418115,4271.23335908291,4130.58154094615,4216.96928203114,4386.83284645558,4314.99244532514,4276.96455755123,4304.77518755499,4649.7101342851,4414.8683461509,4479.09638793919,4575.16798247944,4523.10236635695,4699.04993711018,4286.48471257469,4484.74736938925,4497.48150938782,4443.12387847054,4563.74984361552
,46,4135.1307383832,4105.97028081486,4009.02851327804,4872.63170178991,4307.80059748226,4432.57886808296,4275.23568733025,4130.1487475212,4220.11210182575,4383.1787239631,4323.45273410668,4276.16517087279,4303.53002558486,4648.04267293433,4408.90139970365,4480.13993699309,4582.40029511577,4528.50047028874,4682.99248870739,4280.76910985574,4475.96157303739,4496.36664350777,4469.41688736663,4624.10870723409
,47,4135.04326105597,4085.08753005026,4005.57869357518,4874.3357595184,4312.84801370612,4431.93944138921,4272.29679816519,4127.51163800912,4220.93181246879,4386.41988968159,4324.85714774408,4272.99035956038,4307.19124633715,4653.71459630826,4404.71772502259,4483.27013079347,4575.04460196792,4529.37772455329,4643.43458298472,4277.35319836761,4475.36669010919,4499.06921741113,4556.05066761736,4591.56753670846
,48,4131.30535230366,4068.2205384704,4003.56819293342,4876.48196192689,4313.43175216475,4435.83679128819,4273.72567165752,4127.62390857701,4222.29984794104,4388.36306586539,4318.01488344494,4278.67952112351,4306.29234547499,4650.33063132932,4402.99858138497,4485.5772205822,4573.84751211699,4542.06572744141,4594.33752804416,4275.90445833188,4471.13093679939,4497.17333392606,4660.38862582058,4546.30678689433
,49,4135.5675404393,4059.93701274337,4010.065781383,4877.85130063058,4317.73965957376,4438.59862443412,4279.90158428392,4134.20353975113,4221.06037398094,4382.1909499855,4323.58377286997,4278.63376416415,4304.1536144564,4653.94991213926,4401.21464865607,4483.00192359568,4574.75307530059,4558.2410028407,4570.14088355579,4271.20233609187,4466.42689996384,4494.70243570655,4643.4511754328,4501.45459229964
,50,4135.23091811552,4054.89406756814,4006.42636653168,4886.81188515829,4314.52172884182,4433.71673355991,4278.56952393158,4132.40795001083,4218.10331943773,4385.48629114908,4324.54946636867,4284.74348477124,4307.97863877387,4653.79055879616,4400.25040211945,4485.01347703257,4574.51166648987,4582.60918163757,4542.21067569494,4274.26973652318,4468.02331620183,4493.9357476178,4596.01038414479,4468.7239137622
,51,4139.0806597874,4044.75422736523,4011.95512831925,4884.62534412903,4315.53966329038,4434.66800573143,4274.64584831498,4130.27629380132,4222.91760580207,4388.75972530379,4323.8909850983,4281.30538504128,4307.52123949857,4661.45137836475,4403.82759122642,4482.14873251222,4574.0883977454,4657.52245351356,4519.51673335226,4268.99303943761,4466.39765983267,4499.16916917352,4547.48270829903,4445.98206079628
,52,4133.79858684526,4037.49375011534,4010.08942683802,4889.55325491497,4314.84580715961,4435.89602910246,4274.53008775721,4137.27047514884,4221.22771987453,4386.83801799243,4325.81337949961,4285.08598348934,4306.58532420552,4666.15640431663,4395.11363922418,4479.20476743098,4579.6449525274,4721.23560385385,4510.34544911009,4274.05014264804,4464.66856570585,4505.70798514288,4511.25412492901,4426.66585888654
,53,4142.24505175961,4032.1187395773,4005.85564879206,4896.8320570407,4316.32274631101,4436.28426153152,4276.05467643071,4129.20231297227,4224.94425975115,4387.65174994755,4325.79914577217,4293.8772379178,4304.11007098229,4677.03213036291,4398.37758998716,4483.65126047737,4580.59560777584,4686.15529048821,4498.88975798083,4271.23208608166,4463.54187124171,4496.08347395568,4479.5451156244,4410.47801398357
,54,4137.29444560135,4032.2421512927,4010.76442439598,4911.1225584973,4316.67218899749,4435.07504505189,4273.59289828584,4130.27720940776,4223.57529946148,4384.26504064325,4328.19339912819,4301.91955977825,4305.01785779299,4685.0307075574,4399.59734996494,4480.8547777396,4583.39192362448,4643.5514913095,4498.15384462739,4266.03502824929,4462.94031336832,4500.59204479926,4460.28997810284,4399.42070991683
,55,4136.23200275705,4028.97233176411,4007.27575342321,4930.77797384441,4316.73380805383,4438.15923148513,4278.71931245896,4134.14339192858,4223.35446373361,4383.78378694431,4325.36869630151,4339.91724474304,4308.47741077975,4724.57527900481,4397.80633387248,4482.21778184853,4580.40939175639,4606.4534573743,4488.18480327213,4271.06912573035,4463.12130130028,4499.36703751911,4448.21003426752,4389.67137087209
,56,4139.16877312772,4027.41029941651,4006.92443455804,4940.41034699706,4316.37734925311,4438.17571291794,4276.02025744424,4130.16230027633,4224.17299453301,4386.53355540228,4328.3357007242,4446.95240333928,4309.9698011363,4801.68007066474,4397.05240878193,4481.2774018338,4578.2098364967,4579.23036910954,4489.46798572151,4269.39869722987,4468.76803723785,4505.62553382761,4438.1035259539,4390.25242770906
,57,4140.693033975,4030.92737089487,4008.75816971447,5003.23139114406,4324.24027755743,4440.33980576208,4281.50956472591,4135.36907208226,4225.50752470186,4391.53652898438,4332.19918597981,4429.97279768384,4310.33832024896,4795.24977734109,4395.48919567524,4482.36436519042,4579.73758806926,4560.75719217435,4486.38654023374,4276.62943374663,4463.23268779272,4499.46949160782,4427.74742129761,4381.91025465008
,58,4138.67874982866,4026.40730900336,4010.36080475527,5002.05744351656,4316.43505612666,4435.08408565395,4282.03386636349,4136.91019537748,4224.76717886825,4386.98335047436,4331.34618254078,4393.4021103149,4306.35869816895,4759.56169952822,4395.4762317862,4484.28627922466,4582.7135402725,4548.7814513392,4483.31900772697,4268.59460075439,4465.64456072407,4499.57504656524,4426.4728336695,4374.80776265908
,59,4139.14259192376,4028.53031947973,4007.34287001811,4972.76350528734,4317.60370955679,4439.41019246272,4284.79007040723,4133.5141488341,4227.27229137654,4392.96027788075,4336.18089210675,4362.69319490835,4309.50017429657,4721.84511570782,4397.39794536148,4484.82366923475,4584.25821196434,4538.91687672105,4484.29161232263,4271.78401212145,4463.34691282128,4497.08051226279,4416.68327180115,4374.4065610472
,60,4138.45226666318,4027.86074005022,4010.87320076254,4948.3427067372,4321.68486513349,4437.40631539209,4284.17524729985,4136.23284853696,4225.00387877715,4391.77587506132,4340.28958369851,4337.19743250938,4305.27133511785,4703.82743108218,4397.82887248159,4484.07126456616,4586.00189757868,4532.93734847318,4478.91029479782,4270.15840622654,4466.64949212328,4496.23091328476,4415.27463011821,4370.16006340578
,61,4139.64268854536,4030.23339042179,4012.06000319836,4939.84957616213,4315.83573500184,4440.23609856878,4291.63745341431,4134.71822451454,4222.70138095849,4389.35456494179,4343.79964389123,4323.56101549471,4308.6157753301,4686.35712659469,4397.97422237304,4482.36037634378,4592.66128131674,4529.73764727435,4481.76505777636,4268.26757973004,4465.20323506975,4502.36948421789,4415.71452341701,4367.80727512665
,62,4139.12598739993,4029.5052149485,4009.70513374145,4921.59366347286,4320.31869998115,4442.49050763045,4286.6301118571,4139.14909910875,4223.04481150706,4388.53320247,4352.5646658752,4314.18214125264,4309.47473175368,4678.69442521469,4399.02678079201,4485.75839539214,4593.81307795087,4525.95220024131,4482.11401504114,4269.28547248632,4461.8806548294,4502.07895032154,4411.40894628995,4371.26627548691
,63,4145.11947183618,4032.67841274275,4010.82659656346,4913.93271404371,4321.99937224192,4439.39438129878,4290.9965869925,4139.43359422323,4228.28980725155,4390.93082537274,4388.0467232517,4305.70468530161,4306.5419530266,4666.85465806824,4395.67538966064,4493.28920613359,4595.64528144875,4526.78803004884,4483.28272500011,4272.34325377645,4463.73519259968,4502.37999797547,4412.11102177668,4367.22194947836
,64,4142.45226301208,4027.12209890423,4011.90932800685,4914.71803969607,4322.11016717193,4438.49239432673,4297.95272217733,4145.13070545997,4226.27734820772,4388.64601303317,4429.70895285546,4297.05488825103,4307.6596050182,4666.98939857908,4397.86568101627,4490.57784465106,4603.24836839847,4523.91838893479,4480.85178900888,4274.35853872361,4463.30789254297,4502.54051121288,4415.77085449602,4370.46272970205
,65,4140.4387955782,4027.55908646266,4013.64389991413,4910.62976380974,4323.16200456838,4445.24148748979,4301.35816555581,4146.88167618056,4230.76792989479,4391.02397520833,4414.61146004306,4297.73719526217,4308.15080670348,4662.0384421084,4395.31575346324,4492.90974904533,4616.29152676814,4523.83417471027,4482.69711482452,4271.08213288166,4463.43360847711,4501.89124731569,4414.62101936051,4370.56977646472
,66,4141.59189683521,4025.22609123211,4012.94477204664,4908.97491510818,4320.70787892349,4444.29175191438,4315.85540806957,4150.23503637931,4225.06754489872,4393.75508832981,4393.71996119901,4290.60203554312,4311.42685439556,4658.48282560005,4397.5103016506,4497.71525195605,4624.9508792661,4522.82991295695,4478.61720905135,4275.39525811683,4460.49261513852,4505.56393059139,4407.956745435,4368.45298911108
,67,4140.4337942681,4019.6968380153,4013.53390400579,4905.02958281006,4321.98730004835,4440.54021713828,4363.20894960444,4159.34898741574,4225.66769712397,4389.35961051892,4377.80904513382,4289.76055556047,4305.52106040729,4661.68160518078,4395.92333144654,4509.89233292033,4646.6913358658,4521.5984913867,4480.96956666246,4273.15632538829,4463.2416600715,4506.55204804391,4412.83271920541,4368.76513088847
,68,4142.37860422414,4026.80713613318,4007.52794302955,4907.07288472668,4321.29109185879,4442.18612203998,4416.52058389407,4175.65025174503,4229.20234945486,4386.19129631076,4359.56984814919,4287.44745367989,4306.10366459311,4659.05804023512,4400.99816282235,4529.74680421784,4712.17322354325,4526.13745537557,4480.10608988448,4271.57436878784,4465.49509323488,4509.1459985696,4411.76812596259,4364.90999332423
,69,4147.07938210906,4024.7888343331,4011.97015188663,4908.92403999638,4321.82482312297,4444.23092875177,4396.9973579834,4243.23826509477,4233.31556883623,4391.85248691966,4347.00363467904,4288.04190623934,4309.25090198412,4656.64285851858,4400.9681186284,4597.059626927,4722.866991491,4521.95142206974,4480.08509681454,4267.87627733341,4463.20235863177,4511.18937069674,4410.82680622537,4369.99888077135
,70,4142.40073118056,4025.74247850738,4014.75954414117,4908.14577406021,4321.25574763677,4445.69936906727,4369.69566948706,4234.02466699613,4232.15413197674,4394.54925845049,4340.73821327056,4290.52012171719,4311.57465535053,4652.13841174827,4401.57210117915,4701.16981135883,4690.87206167814,4523.09440801417,4478.3964007914,4270.26604322565,4461.56403200766,4513.6526104333,4412.4354192294,4369.96000602959
,71,4144.67766544626,4030.14077000229,4012.6203835086,4910.16118311471,4325.65207994932,4445.23651499491,4345.37535098793,4210.26311497915,4225.53200170815,4391.31058245569,4339.44019599509,4287.00801167163,4310.71931192596,4652.99937980009,4401.41275295692,4683.9228414016,4663.47208204851,4522.3028827579,4480.89307416751,4274.0333194883,4468.37898154561,4527.30773153407,4415.3440675471,4365.92347858684
