,Cycle,B1,B2,B3,B4,C1,C2,C3,C4,D1,D2,D3,D4,E1,E2,E3,E4,F1,F2,F3,F4,G1,G2,G3,G4
,11,4260.70324541463,4301.823148787,4230.67248713736,4600.22736540917,4509.60845347644,4688.42193648506,4529.36106194327,4429.85312605462,4469.94965577549,4654.71984517541,4665.31476676944,4629.08346677028,4513.01933081174,4881.25346449151,4674.9156834514,4850.68409629455,4712.62443391439,4760.48441135907,4764.1266395578,4536.31357992388,4653.02306317675,4639.38054361453,4633.31447582239,4680.49309367809
,12,4241.82578715982,4276.22733478683,4209.66222976113,4580.2815999047,4494.9259917522,4665.22273707161,4502.82761430073,4398.06021380198,4460.67215467797,4633.57745785851,4634.10507934007,4593.59841897956,4492.18236986371,4851.17110410163,4638.0075778408,4810.47988863583,4699.02531362075,4734.33435247534,4736.73968368637,4504.34477043979,4639.99704807271,4622.21287419425,4610.12040849115,4642.04268173584
,13,4236.55423192443,4257.77223136337,4190.24026861071,4559.97635423027,4483.35211170672,4647.95744845365,4478.57043599489,4372.84004360969,4443.86324654184,4615.34766534278,4605.48851384494,4566.00022998982,4478.01651743304,4825.70168310296,4618.81512595679,4775.13654658487,4682.97798282788,4711.09904879242,4709.85473233623,4477.27460082056,4632.4137247682,4605.82304307913,4591.63646515931,4610.26375299782
,14,4224.63413589053,4242.20875619389,4181.87870503702,4538.64378016274,4470.59643171819,4634.4672579768,4461.98957751181,4347.17097902237,4433.2460917403,4598.2054543677,4585.29831173027,4537.40467247838,4464.49743241809,4811.34096356646,4598.36208575412,4739.61705881236,4670.88004949652,4696.54332184272,4686.84520544398,4457.07577207729,4621.77079002458,4600.99983762852,4576.14033651994,4585.93018476455
,15,4219.76700601109,4235.42072875815,4175.50213863653,4529.01091506533,4467.9884508718,4619.99123692527,4444.26505000275,4340.12997121255,4429.05708071617,4592.44648128946,4577.53095211341,4522.09560833198,4460.53249527158,4800.52255041812,4586.25360681331,4721.47338505028,4663.45547734119,4686.54084009765,4675.07528512988,4435.53387399568,4616.90837593143,4593.454152921,4562.75058301134,4566.45002275247
,16,4213.81903969038,4218.90976205934,4162.05308466716,4523.85268100398,4468.20839069644,4617.8362246792,4434.13219273376,4328.54544981366,4428.77385973353,4589.298891564,4565.47542535268,4507.99508702801,4455.86576508988,4793.63637803703,4579.30325535563,4710.05887024188,4656.9717176072,4676.49061823209,4660.70455680463,4426.13008888437,4612.72746637449,4594.34238768867,4552.5934770247,4555.07003039809
,17,4208.31102829237,4212.40340821431,4156.38430270937,4511.71711920332,4469.72540203103,4610.13995869725,4425.37842756924,4315.49607398074,4424.66474591241,4580.03265049306,4558.65222026881,4495.39932502393,4449.54114350717,4790.44379546758,4568.79902513201,4698.49430068899,4654.15731425882,4671.45479332664,4658.38750545996,4416.95189169986,4609.33611449492,4590.61476834577,4550.77430453955,4540.98146577666
,18,4209.00639556305,4214.80173175049,4155.41584873587,4504.81863924483,4471.23375437187,4606.21855142096,4418.31970233892,4310.45499286353,4421.64588150514,4580.57493889354,4558.13085588222,4482.85749506435,4449.20235206894,4788.12845116749,4567.94170303857,4684.19442894738,4653.21556466772,4666.46655347002,4655.26119002525,4409.66365240416,4606.26966592654,4589.95525057067,4544.67069561651,4529.60599750505
,19,4205.04094713043,4207.88496109988,4150.35346084143,4502.97660896512,4478.33868649795,4607.05529069453,4412.64375875497,4305.98620875307,4423.99609673699,4575.97605674975,4548.32034168205,4476.67579286885,4448.66876966045,4783.18333987258,4567.30473156565,4679.31612719364,4652.51370983634,4664.77193902239,4649.91157401699,4409.12588312971,4603.67866700398,4589.49608612929,4543.38491009586,4526.20376951303
,20,4206.22022689534,4208.62387054937,4152.69596726082,4510.16984607159,4475.07899576951,4607.87478936108,4410.2071312455,4302.73232904545,4419.63428266132,4577.61951878074,4546.51129578779,4472.28042062698,4448.01152028725,4783.56061319537,4560.54311003129,4676.37241261303,4652.69123644,4664.01301843176,4646.08188729147,4409.20995252094,4601.38316835819,4594.38445323073,4536.20721163612,4525.88119114374
