,Cycle,B1,B2,B3,B4,C1,C2,C3,C4,D1,D2,D3,D4,E1,E2,E3,E4,F1,F2,F3,F4,G1,G2,G3,G4
,11,4960.35645286661,4869.08578043269,4794.56770666798,5128.79107994148,5110.11451623375,5359.72676919754,4946.47994219671,4881.08414384425,4837.23444500674,4877.93166398809,5090.87381503006,4923.102303564,5089.08321820912,5326.37383406477,5031.32050956346,5099.80153214866,5118.31843090645,5308.95699566642,5082.47483890336,4900.34381364602,4836.30418805342,4792.33413785369,5043.2567849927,5044.68743728152
,12,4968.33960275354,4868.85882851557,4796.79034472952,5132.87245075875,5111.4467046081,5360.22781153368,4943.86160871098,4883.81893648606,4834.84978109646,4883.17985853758,5078.60141863577,4918.27695429989,5079.66134207295,5329.5830981526,5021.44017987269,5105.97209865829,5110.81716259221,5307.18947456891,5079.5813221629,4899.88231903463,4821.35985356533,4753.8104965403,5042.09810184141,5045.71395707226
,13,4976.19886003263,4876.06309669872,4792.55683139172,5135.92827616695,5113.2581953478,5365.64018748485,4947.99409148847,4887.0783918898,4836.24327816924,4872.06482362801,5080.55748012487,4922.57908106453,5081.51199298478,5332.39778781761,5023.21628291619,5086.26382711609,5107.07477365472,5312.63684044972,5082.81454459483,4891.78186509698,4839.96420924668,4757.85208081633,5046.15941482695,5048.3430376919
,14,4963.76664465653,4873.70236252057,4786.63950910354,5138.23387772749,5113.59479204354,5358.41924192941,4947.57395484432,4885.61988663899,4834.44938673051,4876.22564977404,5084.94965024929,4920.51984997627,5089.73998892413,5331.58806944027,5016.52263721592,5068.4999712844,5101.31783087117,5308.65593073241,5082.78915873513,4896.87610117817,4931.34742037238,4859.85471144905,5045.27961507888,5047.46755913074
,15,4959.94452592489,4866.54099682583,4792.58784342805,5137.79207273529,5115.69190690004,5360.74669895924,4956.10638383259,4885.12654048756,4829.35787849594,4868.71057394601,5076.24610957097,4925.3385436399,5084.28924914726,5319.56210917634,4996.18425181776,5043.07054542137,5104.01943530332,5303.67995252441,5081.7294773686,4897.11309591511,5010.75285083075,4958.90769802324,5044.18312284997,5046.31955422641
,16,4967.3070922236,4872.99402493929,4795.87905119278,5132.62509564907,5109.96423652318,5357.02396291135,4948.61919578928,4884.04169896136,4840.71901441792,4873.01271773092,5074.44727959584,4918.06113349875,5079.35769089958,5322.48166652401,4980.18041201625,4982.89342551934,5100.95647836235,5300.33766565684,5084.1254718369,4886.2183870411,5036.56927859826,4996.37043725772,5040.28888317035,5047.6862434339
,17,4959.96644600356,4865.93732212068,4784.62929503108,5139.42980182713,5108.67940897125,5353.74429717691,4947.1391310172,4892.96024209781,4835.95430650045,4873.20688826969,5064.87373323384,4925.42047198257,5075.94573810462,5324.29131327785,4938.91564348602,4900.69589011586,5102.08746407504,5304.81392390216,5077.93489338076,4886.62154488478,5048.16441375255,5006.09391294828,5053.62387595362,5047.83141243013
,18,4965.03371609838,4865.78094365885,4785.85971102921,5137.34193188726,5115.75877117743,5361.81160240042,4952.13672674814,4893.69464518199,4826.759096864,4873.5259098379,5054.61002125755,4928.48923695574,5078.09633073013,5326.25741378559,4879.20304590036,4825.79400843213,5102.62763372801,5303.89188211399,5085.28184619006,4885.77663705999,5052.06259332916,5009.49572735609,5050.1553851705,5048.51362843076
,19,4960.63615442525,4860.39213056847,4784.45957275116,5144.61287744465,5109.59005399692,5356.02009925682,4955.64750244953,4881.47794954951,4833.25479624682,4873.53895990509,5050.23592729417,4924.32388506483,5079.88183077768,5323.19542906195,4807.21434536537,4847.59546533914,5092.38748497941,5300.73337291552,5079.84623158177,4881.37932789751,5047.62236090969,5013.47921771444,5048.90056774798,5051.26543468025
,20,4969.51045516376,4858.12179423511,4793.48044812856,5143.19361368334,5109.57478011555,5355.609208698,4954.0346576714,4885.74033907379,4836.79456952563,4867.79163903619,5035.98394570588,4920.60045509408,5078.67644275992,5317.06191787678,4747.4726474054,5003.85014745009,5095.0063004462,5302.96858755852,5070.33136539275,4877.28476057538,5055.14252263162,5014.81433645268,5044.39826886151,5049.50055309086
,21,4969.48084299409,4854.9035281652,4784.70428175199,5144.72417068954,5111.03734222258,5357.27072707409,4955.14029304702,4885.96264380151,4834.12237639232,4873.42469523728,5005.84203080992,4923.56662942555,5075.51775946775,5319.15583904379,4738.01081011893,5082.33264577956,5095.53211542183,5289.96431897871,5069.70421350488,4868.24053689142,5055.5541685897,5010.94130119276,5044.1575006459,5054.10529685946
,22,4961.79301031912,4845.02734976804,4791.80597945137,5151.10298113709,5111.41537784184,5356.33810092087,4957.83515367354,4890.34061719232,4826.97379608451,4861.34395973335,4970.51849222875,4926.25624444291,5080.38465043114,5312.82122571225,4818.51007372775,5099.81684742168,5091.79213322185,5282.65233347139,5071.78223592251,4857.44918889205,5059.0458546804,5020.94661646172,5039.3293453978,5052.33596861966
,23,4963.26825046228,4828.84488436829,4790.83403183608,5149.51225761991,5104.78353914845,5359.88872678604,4958.59982441141,4883.36261737811,4827.38805447535,4867.8044591791,4917.45991784933,4928.73597158529,5071.45902403296,5306.31638975916,4971.25919716344,5107.57967031287,5076.53686607189,5278.8682304318,5068.26009251088,4839.25385294254,5058.5827762167,5020.70802325811,5045.22110481866,5051.76554579478
,24,4970.81308153414,4789.59609264253,4777.97503655216,5153.51411377129,5104.28959524163,5353.90081314948,4955.37494506697,4885.05096619817,4833.75763028624,4855.97805992266,4843.72326756173,4925.96567268051,5073.38983146508,5299.89773942946,5013.26745629777,5104.62708835483,5073.42579142483,5269.01187840606,5066.32078844025,4798.34764698712,5059.3296833205,5021.02293520041,5043.83595063212,5051.39869082691
,25,4961.23957452847,4732.14130219555,4781.59820519874,5152.40800263471,5096.74424272069,5348.18069142068,4959.52173567172,4885.5206892132,4823.37703442909,4864.67741463637,4782.31997015214,4928.34256844536,5072.64915279188,5292.64260036686,5017.99683493966,5105.17497021294,5064.66693604344,5251.96996399737,5065.59119485711,4739.01318342909,5062.26904562357,5021.13560986747,5037.924025192,5053.00507438888
,26,4960.81283755487,4633.58339257543,4773.32115838813,5148.5062847949,5101.44964142138,5352.74161242632,4956.72448644891,4878.09734022192,4824.75388939662,4864.37441613206,4746.58245599428,4929.49868879184,5070.09589534368,5280.94351791848,5026.36427721108,5102.10297986041,5046.30929216665,5226.25978676038,5055.83556611071,4661.69655756243,5061.89123636334,5024.59119460954,5038.50001185127,5051.94265934371
,27,4957.73794421863,4595.98414138833,4770.69196747641,5146.07293993883,5108.79091149296,5347.45445683259,4961.47050128635,4883.00886386574,4824.46893526632,4859.96376857178,4775.39973702315,4924.7908830325,5067.14650396744,5251.74325897937,5027.67903979298,5102.20809200795,5033.40690317626,5195.06812335942,5055.19030240304,4622.62887234154,5063.61611585357,5025.92661148016,5033.95892330322,5053.4178571895
,28,4953.17445446249,4683.10470856025,4762.56800524349,5152.27492874283,5098.55514250953,5346.03817978432,4955.83896862741,4873.72802452214,4824.78311459368,4850.64185569067,4920.24038729105,4925.80893518845,5067.55409920431,5213.86599995585,5026.19850541948,5110.67720455163,5001.68019194032,5146.6816274637,5049.75051397822,4702.72728022916,5059.89504745292,5021.8213058542,5033.69142771972,5053.34985058734
,29,4967.2368701921,4795.28037489004,4743.33574091247,5147.52711283671,5098.10097685444,5346.64930055042,4963.78596373014,4878.77633787793,4827.61259171108,4857.89910615622,5031.64444347486,4923.5956901146,5070.66612944993,5166.03886072847,5028.39977658405,5109.45362736663,4970.79704489277,5080.73933469533,5040.24892522999,4833.82088270205,5061.52517449168,5024.92313921023,5029.91153134034,5053.05655335354
,30,4963.76412217097,4828.93290822177,4717.83730487237,5149.56030755911,5098.51139262882,5344.29567546852,4962.9198486976,4872.42583655471,4827.91644739358,4856.1648669949,5051.97375344475,4924.64031996202,5068.75504327925,5095.59159592476,5028.85378848605,5103.93550502213,4928.0985669836,5031.80323935903,5007.84901815202,4870.02889691553,5058.42500646745,5027.25986947493,5026.18193391948,5055.21416329458
,31,4956.23307089312,4853.45136957615,4682.93316616381,5149.33996326576,5082.82563844338,5337.76253651616,4960.29095506048,4867.5277716937,4828.64155649008,4852.14049452787,5068.51200377958,4923.08541195926,5063.18230269293,5042.96928649781,5032.52447294283,5111.33996465593,4889.33635020969,5014.98146069877,4987.73663515898,4879.11568407403,5063.93281003431,5023.10424312101,5017.16486611184,5050.30101014098
,32,4960.23272121196,4841.67423806947,4628.9572027165,5143.30730094299,5081.72233472059,5341.17658184188,4960.68090149284,4853.22506010393,4819.71877299251,4854.03872903024,5065.76186749953,4918.80375826782,5058.72038684207,5024.30991596422,5031.3468524451,5108.09383983019,4863.18388700125,5078.8777969219,4941.52192892119,4871.65871092008,5060.44251728228,5019.5364899993,5010.11251390018,5050.82262063917
,33,4955.01573080172,4851.22318352069,4563.17197996048,5148.70318182868,5078.86865829606,5335.44389415175,4959.10693402039,4835.83539212316,4819.94728878129,4839.76433822977,5069.9633168944,4925.95477990868,5057.0264475219,5119.93439085451,5036.43132527088,5107.623719551,4871.59308915557,5221.44601002078,4878.49572386799,4880.85472318945,5060.70392012176,5020.54115456158,4997.07435554883,5051.25297876742
,34,4953.21574444345,4852.23057705467,4495.09455489073,5154.77646390672,5063.73859323096,5314.46650157387,4957.20696299168,4806.25305588068,4823.3601212295,4838.70562376457,5068.47638999918,4920.7369095365,5044.59173558805,5255.91077549053,5033.57981042501,5106.82209210108,4950.89118546871,5277.15754991325,4817.65464073171,4874.68984637322,5059.29450689489,5024.94869271773,4979.41535331959,5051.6383691035
,35,4952.40818012838,4855.96571197074,4468.88772737573,5143.53465220397,5048.04928897254,5300.154149711,4957.8136129121,4746.12826015318,4819.00566708049,4818.75408810828,5068.01496581376,4916.95670731829,5047.71009021748,5295.9536157324,5033.24507504382,5116.2603432374,5040.42052153484,5292.97803245462,4823.89475136025,4880.03069599608,5062.7055344528,5020.62971359338,4952.14120872624,5043.12735731973
,36,4962.2004747435,4859.48410862,4505.08914399331,5143.34641172936,5007.60506059086,5276.35989910701,4957.27590848722,4668.27716211168,4828.53380066302,4815.01224381809,5075.60366967066,4913.71385231208,5030.82809289117,5308.29165902274,5039.18700692058,5109.76442081785,5079.20911850342,5294.2771986379,4949.75226687246,4880.32511957837,5056.91482609291,5023.42079457451,4896.54205584007,5043.45832511089
,37,4953.69457779182,4852.74263428991,4642.3993594496,5144.66031507732,4960.8711504242,5240.72208952354,4954.86216967811,4618.96974456099,4815.88702427976,4781.49853001674,5074.34743256061,4905.92244659342,5015.65944796799,5311.56809056741,5031.91968880453,5111.42061761076,5093.69346864859,5300.64719774219,5032.55161750743,4883.5034601519,5054.23514697559,5022.00872485728,4831.40717907283,5034.40003181885
,38,4952.52729245342,4852.32024431332,4744.80483508966,5133.76198689252,4895.61427048875,5183.17162637915,4955.6093150081,4686.39774907302,4815.14656354036,4756.92083174762,5075.10672431821,4892.55344556541,4996.33465719253,5313.02713649531,5043.58504806928,5111.10524059117,5099.78889089662,5298.8289055854,5054.58462763457,4880.96026639559,5057.61521525009,5018.69316122307,4786.04749805442,5030.06635226986
,39,4943.84145321233,4861.26833874578,4767.01287104876,5125.84493563161,4840.13005727102,5119.40714042363,4949.10975745952,4819.19926009743,4817.16239039278,4704.99080533065,5076.5986835107,4882.72672010993,4960.6091088445,5315.71354986654,5040.38569858936,5114.45945227986,5101.54635328289,5302.33374477363,5051.04831656443,4885.24153293442,5049.77199976545,5021.51414561188,4807.13038586547,5011.30119779558
,40,4948.31099522517,4855.60357361166,4772.74494035905,5111.92839447806,4805.62842816538,5050.10186193267,4936.29992439263,4863.50622539644,4804.61338379405,4647.21487757689,5075.10045601533,4851.60795401819,4924.5654620483,5317.06523651408,5038.35037148771,5111.80490279909,5097.90687652267,5295.1906513998,5062.78193691592,4891.39365186047,5056.62626110689,5015.4770849843,4937.28022982178,4997.74648756657
,41,4941.15787228714,4855.90151995102,4772.69089922817,5092.85223032299,4790.76025361609,5013.01094480391,4924.44293490424,4875.7917355069,4812.18467120862,4602.57972119399,5079.19818380295,4796.01811955181,4876.42118504246,5318.07924514393,5031.95114358495,5107.48824722281,5100.41732946397,5298.05005944393,5062.27668003458,4888.71138454933,5055.50355096542,5018.46941245894,5009.73580322209,4960.47087597479
,42,4942.41679904046,4856.17267119245,4773.28633468489,5045.02702554865,4833.71681744016,5016.28226226137,4913.0865509842,4876.32514055155,4801.4573795748,4581.36900599161,5079.68842873721,4723.49630806321,4831.59015902376,5320.43586897529,5030.15138064893,5108.67990739974,5103.47850396808,5300.47099893137,5060.30675900772,4887.82387113438,5057.47046759116,5017.26858908417,5027.22149624163,4883.86293575337
,43,4934.58916738766,4862.66901934401,4776.62219614385,4966.52700438361,4947.59098866935,5130.35126079874,4877.0147875629,4871.01836609584,4798.56191871684,4617.80183257366,5077.48089816041,4674.10880115433,4810.18614490442,5320.52376827874,5039.25897350774,5116.9629628387,5101.19857063648,5304.5543436009,5071.00356006268,4887.67935618113,5049.42426281194,5017.00397912911,5026.0164648364,4812.05741731286
,44,4927.63073286497,4855.87584296265,4786.59789536155,4885.86453501745,5041.58078883883,5269.99994217716,4813.39487353119,4875.61416961227,4796.83532213381,4734.13715021256,5078.03524629997,4734.80678339232,4820.00920750219,5323.5478656974,5031.43587908009,5105.80791928962,5104.59647963119,5304.64932957255,5058.94664360421,4888.71555590415,5055.55241710878,5018.61331111094,5030.77170270507,4804.03683812677
,45,4917.82978165185,4854.70792033989,4778.90232498234,4883.214218601,5077.28387366273,5322.06275171419,4749.08259165787,4872.64428132591,4784.13320011776,4810.87484707527,5081.48114817148,4866.74025783615,4902.31693825454,5323.34582954736,5035.15534768376,5107.45460495678,5106.90881593702,5306.80113644912,5064.21597886965,4882.87268924236,5044.23267529859,5010.72965778584,5036.35603268558,4946.16990102633
,46,4901.54234363873,4864.60966029116,4787.77039451286,5010.4297099833,5087.00888198455,5336.33308294193,4706.97707634224,4870.44450412212,4777.9428733107,4841.77720022499,5079.9399335202,4901.8078202727,5005.64438493967,5325.25124768416,5031.19182028205,5103.65851313518,5109.62920578834,5304.78767403828,5064.2418103799,4887.75192963892,5050.467000416,5012.73958222699,5026.38644699954,5011.04816976364
,47,4881.37218035451,4866.02364907712,4788.06345449202,5108.21360218527,5089.19831870098,5342.89916272104,4791.02496272386,4879.96857923609,4762.94848218022,4849.16467779363,5082.29008079692,4915.15714903146,5046.00298845235,5326.1436900005,5030.65850963626,5102.21230585389,5101.45400002841,5307.51577678982,5067.22923533285,4885.26374576521,5049.24357283057,5005.27782415846,5036.76793559785,5032.39977003108
,48,4842.6801970341,4863.40799312429,4782.6426109108,5126.76712677803,5096.30506749494,5344.33112459141,4905.61298134413,4875.28111251519,4741.12202971535,4852.05647027308,5083.27234859427,4910.56489869822,5059.27879243927,5324.88053443529,5032.16402737099,5102.64781608612,5112.20302976433,5308.95213953424,5067.25205411298,4885.59955695574,5048.17049515732,5005.79286227591,5037.50029837989,5035.22164356934
,49,4797.34165354584,4864.09964706717,4793.94723723895,5133.34516815185,5099.60878396823,5352.02124021165,4941.60055506201,4880.57078204463,4710.00529920383,4853.13589004181,5076.5917508263,4915.10910328255,5061.99799077245,5323.20340999747,5032.77369461188,5099.65136701365,5113.06514546492,5311.92063651674,5073.10539117409,4893.5922057629,5042.77852069537,4999.52556703893,5040.81709106697,5034.59178035798
,50,4740.31878348217,4867.39754241489,4784.18034111045,5138.92281304382,5100.92254885796,5354.44625353108,4949.18870839179,4879.65972398461,4668.91512795254,4860.39536693266,5075.03464479487,4910.98111696695,5062.88913382753,5328.96856002551,5028.60251952083,5102.58652174294,5100.99330681617,5306.77704073228,5060.25595611035,4888.41872044196,5042.52650237422,4996.32207411918,5030.68501866817,5030.99999993851
,51,4713.68283899874,4869.91422189813,4790.8419723451,5140.64050785916,5105.49193276293,5349.28037318486,4951.83371709949,4884.24447363997,4619.95068224221,4854.47099006818,5071.88652504871,4913.9673352221,5068.62858453247,5323.88991401231,5027.90750806738,5094.49902019936,5105.90660695579,5311.4473477418,5061.95147631909,4879.87520672776,5036.44455725774,4985.49928884551,5035.74284464344,5038.27202552505
,52,4680.15532430468,4862.31369005723,4791.48586392081,5133.48927829284,5103.78859327954,5352.54698968014,4942.39328380043,4881.30013312546,4587.29432459803,4854.53874443093,5074.61060985913,4914.55743929759,5074.46234873235,5331.15686670383,5021.01445019017,5089.45136261682,5101.25604663188,5305.80481313417,5065.9250667188,4885.37230544877,5035.88538916144,4969.30384890003,5036.01712045644,5034.12447257824
,53,4689.221872468,4855.36222685527,4791.75716453902,5135.37232685206,5111.57001505409,5360.99452015159,4951.74205849061,4882.95517586188,4569.3121992057,4858.60690842779,5070.16584610998,4916.00580721615,5073.72808512183,5323.47815065607,5021.9339034639,5080.75617068354,5103.06560926362,5311.89533593772,5068.55026860548,4876.38905301359,5027.61329647349,4949.48722274693,5030.99509163193,5037.33685755137
,54,4778.1750113485,4865.61438033926,4783.51324631571,5141.72427780177,5112.10598556705,5361.29521659198,4954.92340498162,4880.22239217874,4582.59941651988,4859.98312419462,5077.46125469419,4920.92784621988,5077.50573993244,5326.87373551025,5021.01572475804,5061.12451858837,5110.30658039284,5312.15883894714,5068.33248591481,4884.4464239741,5018.51959398726,4917.17680923115,5045.3023709907,5042.81719364612
,55,4887.19746423809,4869.86588540712,4789.96679336196,5141.36140270701,5115.11819784468,5356.37177383313,4953.82494987095,4885.41121799018,4674.56092846181,4863.57106050351,5064.65884828718,4914.4220454549,5071.62342236734,5329.80901369572,5014.87839929164,5033.01048831137,5103.65696857326,5300.52013787485,5067.32630913006,4884.83077641669,5010.35324230783,4862.71594804049,5032.26036483239,5036.96576966072
,56,4925.860694605,4864.34572031901,4790.60136231897,5140.02687827275,5109.6176026296,5356.30767188429,4950.89999935505,4877.14304888936,4761.36612733287,4856.12250323135,5063.27239285988,4911.61251795791,5072.48877249104,5324.17869444819,5006.15839966381,4978.38493300587,5105.74030111459,5309.6846573576,5068.45536703475,4875.81452412777,4990.82574784366,4813.78071955988,5033.88762434313,5038.05229285173
,57,4943.57338237049,4859.10688793459,4788.62563937564,5145.88470472146,5116.28210013397,5362.58246756118,4953.05678754896,4887.07242430444,4790.0197923425,4863.09405394978,5060.74129112367,4915.95302264278,5079.70320681028,5321.20741506643,4992.32251254603,4906.04874249935,5105.74869786227,5305.89084876562,5060.09290234422,4880.42261740897,4974.13274596782,4775.69150747262,5034.75177624222,5039.92566376725
,58,4939.42563635167,4860.80768896667,4790.19603406397,5140.23494347566,5107.13834746718,5361.88839741708,4951.64804053652,4880.2064934918,4806.07703963199,4860.12154535155,5048.86357478336,4917.79681792824,5081.16535588151,5318.18692688583,4971.68602596185,4857.22090919464,5103.49888135815,5303.04288024157,5061.89587715946,4874.14869096382,4940.90538485978,4801.5165573959,5031.7374903143,5037.76917150009
,59,4945.24712125491,4855.78355400503,4793.55764480136,5136.42462309956,5105.37067476389,5364.74199052831,4953.24374802083,4881.84529544599,4803.95398177003,4865.38341719136,5038.77418588516,4914.49812648327,5074.0270012884,5315.37009715226,4937.32131151065,4944.03911994093,5107.09858222469,5301.65940747083,5062.98781825462,4878.50139783464,4904.60187121113,4920.08669218694,5037.92139006424,5040.10330126926
,60,4948.95750936746,4857.66619966569,4792.24456269957,5151.60650657048,5112.61553895952,5368.321199956,4956.45831015153,4883.06937894363,4808.10809930378,4859.66712549832,5025.39435470808,4931.06291413548,5080.59245166694,5317.88985118265,4890.31301224466,5058.36262780904,5093.13134882101,5303.96836531782,5064.26644686627,4871.72191916176,4857.1113071979,4983.16082135404,5038.47379709481,5042.24848268458
,61,4953.19350543799,4858.16205013108,4790.03204854865,5147.53711593636,5110.18185818723,5359.18384612791,4958.11455430365,4885.47662854838,4814.86339166652,4862.89930776167,5004.40796578032,4920.49391093735,5081.47722166079,5314.37124520288,4818.50295894609,5085.69675943633,5096.06442195649,5299.74180862173,5065.45744238475,4870.24143952068,4824.68564681682,5007.43677668526,5033.26990159962,5046.58600489174
,62,4949.7320386927,4847.62356409176,4790.49358079968,5150.60499058111,5112.7250676462,5352.70210151242,4959.888775271,4881.68860652738,4814.49941634414,4861.86552660626,4978.44995247197,4922.10592598562,5078.32089869434,5319.4049556041,4777.39846148583,5091.57509606047,5098.77930822466,5299.14771366593,5062.2243416462,4860.98022002568,4826.76781566653,5005.91929223005,5030.15137955883,5042.03272247373
,63,4960.01930708965,4834.48841772021,4787.59396233812,5145.23017397003,5106.3924600561,5364.51521284116,4959.20412173505,4877.44776024843,4817.22646431033,4856.03283372597,4915.47394970445,4918.6544044426,5075.90402731537,5310.7174810635,4824.72289284357,5094.80987497486,5106.23407691929,5304.18632187565,5066.33403909649,4846.46800332657,4901.9927604654,5015.34240583896,5036.33757702762,5037.43515017852
,64,4958.10445570598,4827.76000784966,4785.65692053134,5144.290421614,5113.39667153468,5362.43116674009,4961.78840311261,4885.2648849184,4819.41476999082,4853.32608689251,4848.25735003931,4921.29593342953,5078.85610721596,5310.84790047434,4958.6010100232,5092.40458960258,5100.21241125457,5295.07933833877,5060.00370282927,4835.70267426357,4995.83490504204,5011.52993273967,5041.46149821227,5040.97599747815
,65,4964.57330283663,4801.27010249843,4776.41786563182,5144.748162258,5100.33498597358,5359.95963535016,4956.68452337396,4882.48409564912,4815.37946782469,4861.81327820051,4805.05482421816,4921.41617733551,5080.78818944634,5304.414228469,5007.37000196207,5091.46515645186,5104.70857512774,5282.48488718566,5061.91187169344,4803.08454585806,5033.10934185138,5016.83560358841,5035.65755670429,5045.43219741389
,66,4957.07547816973,4767.02640898032,4778.09114785874,5152.68435302215,5104.01057310182,5357.77078011832,4958.46524263207,4881.60483614713,4820.40355612265,4861.98398199884,4828.48078112748,4920.36123758634,5075.56782059842,5293.53429380722,5017.70074545087,5094.06805974295,5096.02793642804,5282.66307026315,5057.29341346488,4745.52723139379,5040.94690413907,5023.01702099687,5033.35014888675,5042.44054079244
,67,4957.61408725127,4695.5697220409,4755.67666453107,5148.59986872542,5095.43467237854,5360.5050437219,4963.50909623337,4869.36913220886,4820.7320767359,4858.37296037213,4962.86637580527,4921.10351816949,5074.07378810333,5290.1012152025,5019.90933112344,5098.41643678507,5091.1383619892,5277.97757774559,5048.89242458867,4682.77033114088,5042.02979389929,5014.42940576412,5028.73470318606,5046.96433514862
,68,4956.66568343489,4632.11252411255,4752.74068178396,5145.83045205195,5100.63996088454,5357.4925137782,4961.35616969803,4862.60606131347,4817.52209229644,4852.64051834472,5035.78945331838,4913.35650179825,5080.94903730702,5272.61763837752,5024.67332992589,5097.04995367904,5089.88684556793,5272.87897754131,5049.23550647399,4639.71266898146,5047.14747362172,5012.8719665483,5030.11080463879,5042.78971982729
,69,4966.43292108708,4676.20607690603,4726.18315525817,5154.58830303007,5087.54164830223,5352.4322397786,4965.69935012393,4867.31598676713,4822.04940887974,4860.09283765386,5061.38896631402,4917.98000870142,5075.86737757195,5256.39252283589,5024.1790322414,5098.30979634207,5092.46845741854,5262.75126817296,5042.80398441842,4717.46043355727,5047.94813663642,5020.34187328908,5030.55145819855,5045.86759032468
,70,4955.2201917954,4792.01938349461,4688.65570300321,5150.97763532038,5075.88900722875,5345.59917106937,4964.47610820695,4854.77922741622,4817.44437262259,4848.36966025652,5059.08356118558,4918.99977442951,5076.44185480957,5216.24839204435,5022.52029840086,5093.80707294334,5092.42284601415,5239.72308841642,5040.79852149857,4836.59245344858,5049.21473475481,5018.34392408856,5025.26788293667,5040.46697393759
,71,4966.06412582114,4822.42695232128,4642.80946720427,5148.13501006894,5064.60118852812,5344.50482238542,4963.11283827175,4847.77446660277,4814.36759437221,4857.10954734512,5061.04530064923,4916.58736051802,5076.1968984187,5167.03010925366,5024.89616749822,5098.211077268,5081.89600972932,5220.22494849726,5028.51041194803,4862.20562173294,5051.35112098842,5022.36575595043,5022.39322260901,5043.17536291116
