,Cycle,B1,B2,B3,B4,C1,C2,C3,C4,D1,D2,D3,D4,E1,E2,E3,E4,F1,F2,F3,F4,G1,G2,G3,G4
,11,5051.14346200506,4852.17563571853,4897.74230228335,5184.30178147407,5171.8316901289,5449.76575176076,5000.63662569222,4962.05035499989,4909.65853320186,4970.78771356826,5196.12127011954,4979.80941628932,5094.67801292324,5383.10146789091,5105.93850055086,5059.50659223484,5151.49581080737,5357.2694466251,5124.33904391129,4928.42410641312,5056.23937975782,5035.23908580386,5084.7066797078,5059.462461183
,12,5043.68885528707,4905.52922454083,4899.41086969121,5179.58921204195,5171.63890356301,5450.77730243596,4997.21705019263,4966.00676386715,4912.79983359881,4960.44845960547,5193.62601555509,4976.03741409635,5113.90235684167,5384.05356220334,5100.29375600341,5007.2792014748,5144.84696867865,5364.01409995866,5114.26617160491,4918.91461919158,5042.89263968408,5042.15940742158,5079.95208916158,5066.62776901989
,13,5052.22616547055,4928.06312469466,4892.04411180223,5183.17205868654,5175.49251019338,5456.85064507332,4986.05757256746,4971.33281763879,4914.26360517818,4965.73149353457,5191.36469997882,4975.38500195038,5123.51914120865,5382.46217845279,5105.17601835554,4959.73427872723,5140.50303566817,5358.47374578668,5111.1929973316,4918.09473781018,5037.62527752338,5036.0573995292,5079.78912037805,5070.5309631999
,14,5054.38807119947,4933.4263032298,4887.38527626017,5179.92111210527,5171.13676273333,5452.10159972817,4982.448403989,4962.43574393318,4909.96537180051,4954.29218304151,5189.06978762438,4978.77835006148,5128.62709105042,5379.86441958632,5104.37983447437,4956.72072942848,5144.40945350601,5357.72248399859,5110.7950191551,4906.05904239865,5023.74343244949,5034.90546165089,5071.78653032081,5074.55734399433
,15,5056.12681678871,4940.50575420916,4892.43279620618,5176.66985018081,5171.90867044353,5448.71614075887,4977.36679084122,4967.47147654829,4907.12014886058,4963.72733835509,5195.94398479982,4975.445432021,5135.15482581626,5377.89434906089,5098.59908786315,5074.30619884096,5145.92941773225,5356.69309328614,5112.56068032139,4897.20606578602,5018.24133916426,5033.91966168764,5075.62057552587,5079.31360362487
,16,5043.58695734688,4948.98352467382,4890.12647237882,5177.78622756617,5165.51216372095,5452.30483392164,4961.38265760715,4964.73648633938,4906.40904123638,4953.18538730144,5194.44358548852,4967.61329610037,5126.8581457779,5377.47150662024,5098.33701270199,5144.02458563338,5134.29096415237,5358.7302533495,5111.20302845738,4883.39840692589,5000.20558827652,5037.53497844794,5073.72414945086,5082.76302996809
,17,5055.25714986035,4949.42742388979,4891.17733609648,5180.49727791739,5166.94820211141,5448.46598917529,4946.18613727415,4959.79674672789,4914.30540903332,4953.81664504648,5188.76753987651,4957.67526312213,5139.06491165491,5377.74111888396,5099.28108116373,5159.34245679603,5139.23398016483,5355.84019695819,5090.40892036119,4864.7998864047,4978.50778850651,5032.18201831329,5066.61124495561,5083.07725527947
,18,5048.68768739436,4950.96267817627,4893.15704247914,5185.55746766428,5167.31892954295,5450.47549940146,4931.26890089968,4970.87139265365,4907.89172314689,4948.19819230062,5187.31716539108,4956.06738913823,5140.68574495336,5379.71820436033,5099.08938459001,5161.3399134506,5143.32664943456,5347.08084203937,5095.43568454149,4836.1402997331,4966.2646544454,5033.47416254079,5063.13175605821,5080.74182656347
,19,5044.97004808058,4947.3213701828,4892.1219353896,5180.13470043137,5166.73749521493,5442.30674197181,4911.33945566027,4957.26856254885,4913.76750936002,4954.06479908485,5186.46721454404,4947.11603939812,5143.63231927766,5376.85061761346,5097.87638859769,5164.7489096821,5136.86085247903,5354.10558809511,5077.3402704941,4783.72920727273,4935.23247078074,5035.02836957941,5054.66592804261,5087.23052591372
,20,5047.43379362275,4946.70964105564,4888.83663611612,5180.1205894911,5162.00438083766,5443.6829061596,4885.30969324611,4963.20784640156,4898.34778823475,4954.20602899482,5191.40325176282,4922.2100227238,5131.96623967601,5375.70984060174,5099.2580754942,5169.63746957602,5137.63288138217,5351.93776415973,5067.47687794144,4724.92042680346,4910.14405662054,5030.53909961864,5066.13164475439,5082.48624868057
,21,5051.30407311608,4946.41302961878,4891.59270919479,5175.5524797142,5164.31155112236,5442.69556501639,4889.02625681442,4964.57795889395,4906.71887275718,4942.07828079556,5187.04179568511,4909.01489687455,5137.64201477806,5381.68934162521,5097.1408635764,5173.77131410961,5142.97919864049,5346.69098656218,5040.39973830812,4681.82823657227,4893.73185746412,5026.20879352422,5049.75458822145,5086.68647402948
,22,5052.92008334288,4958.0926622265,4886.80270350541,5180.63757899475,5176.4039736359,5454.75275198806,4936.14328018925,4967.84141812999,4906.58467987847,4949.14673868186,5180.45780133185,4882.68699752466,5139.4329249118,5375.90576341107,5092.30211937833,5175.98159126586,5143.34093765747,5350.54714393081,5006.3138694192,4691.2133647727,4887.21437137809,5023.39251353457,5042.86887298305,5088.91831272294
,23,5044.72260236644,4950.70347260704,4884.73080981657,5178.83348283301,5172.625859,5440.90373083185,4985.99601008645,4965.7044895695,4905.4549994357,4953.90343569819,5185.6042726808,4840.55419552816,5135.88136377352,5373.79598316434,5093.84088304314,5179.90824514328,5133.06026740159,5353.39880420021,4960.26348110032,4816.35437260498,4909.01325484129,5026.79832994884,5038.81003898716,5087.70939301223
,24,5042.16102503972,4949.19743511121,4890.95874146177,5175.47707096233,5170.99752331807,5444.64676541189,5003.86415543608,4960.90115322676,4905.95546354675,4951.75908481805,5185.71569181193,4806.29172259897,5136.2353954707,5372.66268855402,5089.34540326512,5170.99901199379,5134.46390391475,5346.89182783751,4908.39868366578,4897.81826810557,4965.31029584063,5026.261206694,5019.98798458166,5079.73241719053
,25,5046.67527679421,4954.64107600309,4884.05893137319,5177.50855776393,5175.60358046696,5443.4819219776,5005.77260878813,4963.45376968662,4906.72512475055,4950.83736026388,5177.70012496711,4794.522476685,5136.38009178314,5373.8917182667,5088.97926053075,5175.71222275119,5136.0810807939,5353.27278519534,4868.57386094703,4908.31159297659,5025.13101290116,5026.2255787909,5008.77328737186,5084.56397285209
,26,5051.65089752691,4952.83847063633,4877.57395794037,5175.25723410093,5164.24923933263,5441.33622248897,5014.25942741756,4959.11277575704,4902.86869482942,4951.41766075975,5188.20416403028,4874.96278019794,5137.13038960428,5373.37753671193,5089.6072828544,5180.7108956171,5135.93683151456,5338.86266954398,4869.20372188025,4919.41493308177,5054.5234134364,5023.36593638274,4980.80203463925,5084.40892534405
,27,5036.94971657099,4953.51864390802,4882.07111419041,5178.00335915804,5167.33461683647,5440.36570634946,5016.13021853484,4960.31527159328,4905.52931574364,4946.85078125342,5181.31185836547,4950.22542005824,5132.71441643746,5373.13302946156,5090.31495133655,5175.9990804482,5122.04582854001,5343.82394332045,4966.4856876897,4917.64387086667,5064.76293114438,5025.88765009626,4943.64328018432,5086.39093846719
,28,5044.30209785681,4952.35785672218,4883.65593161099,5174.91761723091,5169.80092421178,5434.21301735423,5013.90240745747,4960.81756535289,4905.35203287936,4950.67137415216,5179.79170039403,4967.56062015273,5130.78732533377,5374.16126419161,5090.20275023514,5175.0413069947,5132.85402611942,5343.35723448601,5068.50776241985,4920.76035097852,5077.39595451878,5016.01691058433,4892.27355784194,5086.71406116806
,29,5050.05791068096,4951.60022798523,4883.93228024838,5176.4746530965,5172.67804985637,5447.39488265256,5020.86378485596,4961.83194085725,4899.88697114958,4944.35980664238,5180.895788666,4970.33494253382,5134.93134845175,5376.86283905097,5093.21925259588,5173.74411807013,5139.32408972155,5349.79318120412,5090.39985107913,4923.85164865997,5083.24578974841,5018.33911077351,4835.27732542295,5083.73805639593
,30,5044.99397941395,4957.12066079994,4885.85428519188,5177.96888487735,5165.24788928993,5443.27690904587,5020.14725809503,4958.83790219235,4899.78551093341,4946.78210666989,5177.16693384457,4975.49198131525,5134.16076770386,5382.00659699849,5089.26059767329,5181.33643708511,5125.77323410876,5343.41406360294,5101.36345182065,4926.07330362232,5082.12199998782,5015.72708544631,4798.67525321077,5081.02772422751
,31,5048.60620036091,4945.59143415659,4884.67397592863,5171.92636385864,5163.50046712991,5443.67447999453,5021.88922569907,4959.56342082453,4901.71169920706,4946.07729961966,5186.90778426008,4983.63848683927,5132.02091021838,5369.29722721643,5084.23501877145,5178.00423840148,5124.87857040248,5344.49812102795,5107.69325983295,4935.99950317449,5076.52351783606,5016.20942126634,4812.68631043412,5086.28876642182
,32,5054.1992213416,4943.37696296066,4882.29994488068,5175.56738103724,5171.81968022674,5438.43425438394,5027.12631708953,4959.21448296584,4901.07386010529,4941.49119171216,5174.20202658377,4984.66477766786,5134.36425279409,5371.77293966551,5086.65389603259,5172.93234640086,5125.68850162927,5351.20870932865,5114.06686258582,4934.09651614933,5083.53750083551,5008.80439090383,4930.91688399241,5082.5442098518
,33,5051.99992553321,4948.428346875,4888.67255719116,5175.38739008124,5168.63371212201,5449.73876337672,5028.3028475543,4956.8107583929,4900.85300143339,4940.89941497606,5180.32170353854,4982.70001871132,5136.50174139591,5372.80954859386,5091.53250196792,5173.04374223973,5137.10624933347,5344.53690603173,5115.20330892089,4934.03694298274,5083.59748578632,5008.80724504212,5023.80375301816,5080.63304207088
,34,5044.77176707153,4949.37842471483,4892.01580260619,5175.96015125074,5164.1703201336,5441.11307455492,5023.84457030587,4957.99996520021,4897.41855286575,4946.32714738155,5171.32273393141,4989.23778284785,5133.48055970195,5372.45130339983,5086.17452161165,5178.86378474187,5122.67650299049,5342.03831680471,5119.29382065617,4930.89377048103,5083.7027544426,4997.89604130263,5043.7272138515,5080.97535955135
,35,5054.11884694111,4948.92069233746,4873.33992670018,5173.37055476842,5169.84047212386,5440.25502062168,5030.0755800278,4962.67371808663,4898.77251938275,4949.30732644351,5176.46480297921,4986.33880432948,5133.20098522463,5366.75453517944,5085.46084770771,5174.79975981905,5118.48282951652,5345.24249233088,5113.33310294128,4931.73419590458,5079.95505317385,4995.13779538776,5050.74769187588,5075.24141808369
,36,5039.55515877124,4954.5173068585,4881.52024858898,5182.36720669038,5171.53343771085,5446.15828123737,5023.77963685855,4959.75200554935,4900.11056490126,4940.68632435139,5179.02259184945,4990.22121914268,5130.95843333905,5371.19049310297,5081.64945442672,5174.27992375471,5121.30471378251,5339.18117737115,5118.59780695049,4934.05446780409,5085.72818941295,4986.38419858838,5058.49096706318,5075.72937025588
,37,5037.38403576792,4949.36288705365,4886.60408056906,5183.90681958875,5162.00011256969,5439.09406793982,5024.46373828221,4951.02310745563,4898.07023061353,4945.63720903428,5173.8511612501,4990.28874027558,5131.54651322022,5370.32843829156,5083.85521455527,5176.61896610039,5123.45954757703,5341.88334101818,5116.82951601909,4931.35335552554,5085.06610820269,4964.52821635082,5066.77719304235,5069.92370425588
,38,5048.41175732057,4953.24364950856,4876.69661748817,5177.28415289753,5165.03839708386,5445.93184411905,5027.68627506534,4957.67183987145,4900.25629866727,4942.50519173933,5178.10914386647,4988.37821153159,5143.08177472492,5369.42835021897,5075.73591070427,5168.09481496922,5117.17342652245,5342.45194430036,5120.15957468582,4936.49518960002,5084.11208975554,4948.83387520652,5062.59578521577,5063.65047342699
,39,5050.55645264141,4948.49574420084,4869.63605376703,5176.39370987532,5177.12935515846,5439.53152903745,5023.68014647623,4957.72625259227,4893.55117639137,4946.07380386887,5171.59047676443,4989.31884822964,5128.59034472619,5362.96536662301,5075.55085997783,5179.44124887235,5110.29511079444,5344.40380184457,5117.94006553544,4927.7942750516,5086.26385119194,4912.99831937278,5063.18687706165,5065.82820146872
,40,5044.67540347608,4948.88653300002,4879.84374831017,5176.14422582966,5166.28527168552,5446.51611643902,5028.53851898404,4956.20738942624,4903.88378000603,4943.48582523351,5173.8294611401,4989.53706984076,5137.10341246009,5371.54624976803,5077.36024928671,5177.24093748796,5107.1932309499,5343.72185060423,5117.50582239896,4933.63604528356,5090.07733140311,4883.29016420991,5064.94538424349,5053.69180890181
,41,5040.68630237616,4949.87251099963,4881.46729408005,5180.94881189391,5167.58833413877,5442.42739671357,5023.09979604127,4956.03924714255,4899.8200690876,4937.32039516598,5177.89288349105,4988.02467267863,5128.30282799298,5367.9016977645,5078.0992705044,5173.08758835113,5109.10348731833,5337.70644233606,5116.07307608678,4930.91670689156,5080.96524868107,4837.03310012485,5064.93377971052,5037.67345485641
,42,5044.90924790958,4952.43875700075,4881.22794231631,5177.37170580167,5172.44235797103,5446.95980493528,5022.1088169705,4953.06357845579,4898.94130262026,4945.22880350442,5174.16838515886,4991.15479749451,5136.12086099027,5365.07356169667,5076.37698557879,5170.5072589224,5098.85870851574,5340.11565051282,5117.87043791945,4934.2638879706,5083.44554342015,4796.73426340558,5066.39196609234,5015.67114447708
,43,5047.40376482664,4940.90204321213,4876.31204159942,5177.66381602999,5167.71120068087,5433.95114835533,5030.95854765838,4960.99169282983,4896.24843567363,4947.2613141502,5172.91289715779,4988.33032870307,5138.66023463458,5362.89811597132,5071.3238272493,5169.58897887248,5103.67989130536,5341.98727110016,5119.7397954238,4932.19067787936,5080.40085163296,4778.98489238649,5068.48007169087,4972.63008426113
,44,5044.70345759704,4945.21636433547,4876.13014703928,5178.54604527788,5166.57638057549,5446.98699411114,5028.67041670247,4956.58025951114,4900.77455141973,4946.06695800384,5172.92403051884,4988.96405402158,5130.92759780843,5369.12709192432,5064.70614161484,5171.69760822517,5083.33195662772,5333.40851131233,5115.07143071045,4930.24847841533,5087.44336334798,4812.33970000429,5071.40516669882,4892.77092113971
,45,5045.63767591371,4938.58977503599,4879.09546389601,5181.49768089485,5169.38081395866,5443.79560256468,5028.28997918528,4960.23514250281,4892.8066339168,4948.35876730314,5167.86301756623,4985.29959155805,5131.66991512676,5366.90902810894,5060.25286559797,5166.1207722451,5086.40983187624,5328.45151724287,5117.91090537667,4928.23354359781,5083.30319988084,4919.69665899628,5064.54561921783,4816.77259529717
,46,5043.50632407321,4944.0139926792,4876.76121519517,5181.13885170563,5171.00276846263,5444.80410160923,5029.2232557932,4955.363534526,4893.77642327959,4945.96794263348,5178.10229887693,4982.80432999332,5127.27277436632,5362.62005727809,5058.06497854061,5170.43252704017,5080.26396999491,5334.70346782654,5112.78596700347,4931.40440786621,5084.00697818664,4987.29353514586,5067.94562414781,4792.44911464949
,47,5052.17834085498,4944.61001495653,4885.02828316871,5180.36743712622,5175.20311801232,5440.51734467596,5027.76862372137,4954.09248908923,4897.86593577811,4938.8443262769,5172.47095180281,4993.0634182481,5128.60408068727,5363.75837659758,5049.76735734038,5166.16706829042,5054.01889796859,5328.45909862638,5117.01208516102,4937.88807460109,5077.05903593852,5005.00128720928,5071.6281163724,4923.36966538702
,48,5044.89095699652,4946.43790119738,4877.30733091422,5179.40030194197,5171.63754002592,5439.77926169271,5027.36231099438,4953.15002587963,4897.2875200067,4936.01474118414,5174.14572190057,4990.33846403455,5131.71186044219,5360.74928127959,5040.65001542247,5163.70943123947,5054.01820394653,5332.52891866383,5111.29224292301,4931.19084664802,5081.01889946194,5015.43743422609,5074.70545272575,5027.51586534587
,49,5044.47511880249,4942.84586515,4886.51781807311,5180.21376338432,5174.78041562262,5440.61872208632,5028.23646802823,4950.24191804204,4896.70988212914,4936.82505883871,5176.42861232219,4991.49806639702,5124.85560047834,5360.26227559341,5029.59232328894,5155.60698968182,5027.09138225675,5325.8490059112,5122.02322172046,4923.51260303764,5088.70377471926,5027.97417749859,5077.09413872464,5052.88010905187
,50,5041.86923159852,4938.5950334121,4879.96958612492,5176.7814781455,5177.34878030433,5446.09403317649,5024.37489708234,4953.86415541073,4898.55315761512,4948.6071554927,5168.70321424844,4985.00853082046,5122.80778754512,5360.84450409886,5015.81818232742,5159.29920824379,5010.52566807229,5332.01963232298,5114.17043213003,4928.0843669689,5079.2920599804,5026.62683813181,5067.73085609393,5055.22529956609
,51,5044.25757077066,4943.05804442782,4881.54871597347,5175.4234564109,5170.37079040237,5444.52340786997,5025.57621708433,4953.12932697082,4891.7212070902,4946.12043160513,5167.10692806898,4986.44620913916,5129.67546872811,5354.22059303406,4988.29831175029,5147.40967338168,4998.68522614178,5316.93381200355,5111.70762913821,4928.34747557432,5084.03959977833,5027.74847266491,5067.98072889449,5061.41611412859
,52,5044.78501119808,4950.57663159382,4876.1694024968,5182.10276792888,5168.23169461307,5445.9054983986,5029.91112949095,4954.85808411495,4892.46109022783,4939.72349669478,5171.42166872179,4993.20334657986,5123.96204310554,5355.03897506287,4963.37174992223,5146.57803281127,4980.84029872607,5318.36263563433,5113.59066437565,4924.35210364382,5079.79398861843,5026.19832088842,5063.98122681655,5059.56041265963
,53,5043.12274291327,4941.84255290431,4879.0378500856,5169.53054164164,5183.46962083734,5444.12660774154,5027.72896912837,4958.12679975622,4895.97366190225,4935.02739390242,5169.88122066426,4990.02141158743,5129.33685506868,5355.77740226161,4924.11041056205,5136.98668773093,4975.75783613874,5318.02972990054,5110.91265794848,4922.84595488824,5076.09924521709,5029.11491138864,5062.54034274718,5065.25258148389
,54,5041.44559517769,4937.09377501978,4882.06544423877,5177.50792302546,5180.49506700655,5451.31521496612,5030.29647515515,4958.25259449821,4902.58915118742,4944.91181924004,5167.40819465076,4988.29260932823,5122.74146635678,5361.1256255638,4894.93582764505,5122.94107202592,5001.31504028385,5317.02315538085,5108.78240285873,4923.92967963841,5074.72771655952,5031.82649917994,5064.14219839405,5064.86633338031
,55,5046.81789082447,4932.75278254918,4875.90323848405,5178.44262565116,5172.30091377451,5441.86116075624,5022.56472869003,4957.76413405775,4893.51733312908,4940.07813127157,5168.22173228143,4979.48590773308,5128.94085539027,5356.91284529504,4893.93527215465,5103.6820182304,5050.54231373841,5316.32582791965,5110.17317045238,4922.1460051945,5079.12351086105,5028.02647107292,5063.37821178642,5067.59943291666
,56,5032.88102034553,4931.06316482041,4871.79743267774,5177.36661793285,5169.65642832978,5446.24297265393,5027.60265536999,4946.30963696307,4892.95231327616,4938.9147092906,5163.38152356368,4987.9337377795,5124.3487960068,5348.04618728122,4961.8282047122,5068.68786495546,5094.611514895,5298.05842047348,5105.92536561054,4925.16984611028,5075.59939077205,5032.15139452897,5069.97940914943,5064.87073964443
,57,5041.26105856668,4940.31138218461,4883.82246796449,5179.72021918105,5173.28903617509,5439.12712235532,5029.91982944628,4958.33016403837,4894.00315421472,4938.6911527152,5167.17390533335,4984.9185110428,5132.01985764082,5346.66746314467,5041.86379905369,5010.61120300576,5120.78009288652,5296.62949607068,5104.82388847267,4919.14614419535,5071.52076429083,5036.12380875604,5059.99700809379,5069.82722689805
,58,5051.64592469374,4930.09117356929,4878.70217237962,5170.34967175908,5169.55178126904,5440.12674781747,5020.92492208734,4952.3788729526,4894.95751322112,4938.00191149516,5171.16301257977,4983.34819154364,5126.30555271062,5338.742271432,5064.21383780302,4950.94237872431,5125.88078452007,5292.96776313784,5106.92082216829,4910.48272798246,5084.29683404316,5035.43216704806,5063.01057470439,5070.06659809423
,59,5042.09113103219,4930.44846165802,4877.57237489105,5175.45799120706,5171.96294824077,5447.19447866257,5024.02832695952,4951.3353717654,4899.03034751464,4933.96436109598,5165.53414593106,4977.40874702143,5128.69226913007,5341.30351668027,5076.71634356482,4915.0066083255,5138.53528159086,5285.30316283349,5107.22848534712,4904.96251055484,5074.09672886319,5035.10927566701,5061.99099586597,5068.89171703997
,60,5037.85387997373,4917.09000327049,4873.73580371359,5181.00618153377,5175.07200321564,5442.27107497415,5027.77541106037,4949.59826476657,4894.00453478806,4934.39942242156,5175.85281343642,4976.33014851631,5124.12898347388,5341.71118913969,5077.19343097371,4972.60041312831,5143.03643380203,5261.13234940138,5104.12450134843,4895.73991584963,5079.70160809409,5035.25127680875,5059.3623333147,5076.05468141807
,61,5037.07264358153,4906.49741245956,4873.84371576772,5177.25045249836,5178.55663083267,5443.71081540296,5026.75202162749,4945.19697560484,4896.34071371518,4940.5793500027,5169.78283799568,4988.08809301702,5121.81945845513,5331.83735734134,5081.36393120202,5105.81518644915,5134.41440703019,5241.59826590045,5105.30071642365,4883.47208806669,5076.3276180248,5032.69151459621,5057.69541554466,5076.58487603906
,62,5041.28643627723,4892.132912304,4878.89120742551,5176.62597076485,5170.40564943133,5446.88239864836,5023.75030626974,4946.19501486254,4894.90453149391,4929.02929084271,5167.66658760306,4983.67230987394,5120.52743848175,5329.76774527457,5084.86359840052,5139.94646307318,5137.88235512779,5221.05495528946,5099.372622336,4876.20677104743,5065.7177492603,5032.14767182916,5059.41922787377,5074.85245363363
,63,5046.77454872202,4865.7840928524,4881.66427546524,5181.42173411822,5176.72694541183,5444.96868119441,5025.78952625431,4949.28862266526,4897.04827988545,4938.17453375634,5164.75871349726,4977.70547884517,5123.28552235005,5327.57371346028,5089.5977335513,5153.12404813348,5146.28897365426,5187.46343583404,5096.20954509878,4852.97624884941,5075.78071266014,5034.12587926164,5056.97904091256,5078.73015988419
,64,5040.25745817717,4815.80928777852,4881.76678132717,5173.38793409815,5181.70925529172,5439.79859343241,5029.82464187714,4950.45461689097,4893.95183094323,4940.83654299124,5167.08203648072,4984.14162360442,5125.10146553813,5310.27856335249,5083.99009365611,5150.01846840926,5138.42880342886,5144.97007486465,5096.36490273667,4804.23862854614,5067.27991647931,5035.4278512409,5050.8648796853,5071.31436400987
,65,5041.60491208059,4774.52663994514,4880.08071506174,5175.87229721762,5177.60129186804,5446.68617656831,5024.81218646732,4946.52247014384,4892.75622458111,4941.48236370218,5158.05161108598,4978.9215966438,5126.34047581465,5299.24721993109,5089.10454874363,5150.67631684813,5147.25249363937,5116.31576265686,5087.25705828895,4749.25096220376,5071.7586973823,5034.70896886948,5053.85204886718,5068.89817163241
,66,5044.6572958872,4739.13681896492,4876.588699154,5175.23824924407,5179.28844265345,5446.53814970789,5024.34697612377,4944.04539429481,4894.36583799755,4930.96778341988,5157.63985719989,4977.74225672837,5130.75069905047,5283.1522164623,5095.3322417417,5156.94580471893,5135.74391928685,5098.42623352151,5076.56107523004,4689.95285236644,5067.44008702131,5035.35528651953,5045.42324225251,5077.39743079458
,67,5042.89495435695,4785.18630409881,4883.08362019307,5171.73670510239,5177.75931131529,5442.68241680385,5027.95394629506,4937.59063139216,4899.53521741862,4939.93181088813,5164.82081971253,4980.26795247543,5120.44446050033,5265.56579884322,5087.44639053531,5157.26795025016,5143.14912126735,5150.67362136456,5064.87899479856,4671.16519076836,5071.17951290476,5028.91706191786,5038.1355462521,5067.75905764861
,68,5049.61138900215,4892.29967820909,4873.30415694054,5180.31501670825,5173.3410959324,5444.07992075587,5018.63468186067,4933.88452572555,4888.89974972832,4938.17053919419,5168.15342318185,4981.53041946343,5120.62637426913,5240.87721804153,5090.94155103603,5157.67502663956,5136.76574346688,5248.86868747988,5057.64651193796,4770.63485054721,5070.0610754774,5030.59078246244,5032.20412413563,5072.49743336597
,69,5034.34801202904,4924.08097623277,4875.93839255541,5178.0683484224,5180.54249268688,5443.64093245666,5025.90167004011,4937.30845014112,4884.08079573746,4935.49293012462,5166.64119512665,4979.228853855,5128.43249228363,5216.40755541978,5087.88029944378,5162.36197991879,5143.19789961872,5304.39167139488,5040.35516309813,4878.6247329375,5072.97580214373,5032.91557950535,5026.70533950155,5067.58688907688
,70,5044.3179891612,4920.89041487344,4879.55730815617,5173.33181922084,5178.94751249385,5443.32552005118,5023.00406909228,4935.23224334774,4894.71892896711,4939.72397393882,5167.65654927636,4976.05139976529,5122.39110520204,5184.31714100738,5092.92427306621,5158.41933066787,5146.66868905146,5317.52707657959,5011.02575455781,4903.05717621063,5073.99643674467,5032.23564237581,5022.87414807607,5070.52854698327
,71,5037.96042069896,4920.74352469169,4877.25403899944,5175.4429324406,5179.53704192918,5447.1779966267,5029.48947754382,4935.76780159416,4894.69629691733,4937.19639367997,5162.55138369838,4974.05732297864,5122.33335332406,5169.67266671554,5091.89170376962,5162.71907295712,5138.70204164884,5322.46913636422,4966.47826478095,4909.35027625774,5071.76036563138,5027.51094489049,5004.13004376631,5072.22503680984
