,Cycle,B1,B2,B3,B4,C1,C2,C3,C4,D1,D2,D3,D4,E1,E2,E3,E4,F1,F2,F3,F4,G1,G2,G3,G4
,26,4238.65345121088,4175.15620428803,4114.29152784359,4947.14460239098,4398.30724995288,4530.30103935547,4369.75296252014,4222.4571916085,4302.86472307658,4461.4592888456,4503.17408206897,4351.51927886578,4349.02098847274,4695.57422015218,4596.80737374195,4630.47403372659,4590.49140373039,4542.77919531474,4494.29468035046,4345.81150088067,4467.81381823351,4497.7865275369,4410.17231299079,4372.00539247033
,27,4234.53114144186,4236.03142739671,4112.26105514789,4941.41431906719,4401.3620792301,4538.03271964679,4365.05171055585,4223.2821579246,4303.35228836253,4467.70714545187,4554.85159767827,4353.71664264417,4350.94463904862,4704.2307146908,4548.74171376993,4605.54179252525,4592.27311571106,4548.17340570115,4495.84358736569,4382.02354726268,4469.20045581244,4491.25688226957,4411.45185289627,4365.88765088598
,28,4235.02497554178,4339.89402163563,4116.99118289738,4945.80523181654,4400.83772439818,4544.45867066816,4367.09038581286,4223.39967152616,4299.64604507414,4462.06357367864,4671.43351229203,4351.66472102115,4348.53827044432,4709.24406985618,4519.27994810522,4581.60982243813,4599.07780373735,4559.78382905469,4494.30765223594,4513.43696172154,4472.97315622499,4497.54872886361,4414.59165190761,4371.22840782898
,29,4238.67379228884,4404.03093639015,4119.09839387804,4943.10548153774,4406.28494469864,4535.26298892487,4367.51072578003,4220.14452143454,4300.89111516417,4461.46037127843,4702.3074709239,4354.16671852995,4355.7317125822,4726.79886364075,4495.46630760181,4570.78254426658,4607.50861491349,4587.61011177907,4503.17326766088,4610.29363699449,4471.23252419167,4494.79998652511,4411.9554898697,4374.23631830533
,30,4241.77468838933,4382.61652232364,4129.05855157223,4951.67613011571,4405.71794654569,4539.71863645974,4364.85799267532,4224.57913527648,4301.85495992105,4467.28829345562,4645.958209791,4353.64657299698,4352.32050515662,4742.35118171848,4477.62866259297,4558.00642354059,4626.90615470599,4603.79906932492,4505.80278525422,4576.01249842781,4471.70582672178,4494.37824609382,4413.73877553038,4371.1084496608
,31,4240.114493999,4333.4488647688,4136.24529510267,4950.6067803656,4402.53956802731,4538.27963577469,4366.94312837597,4230.75335093042,4301.65588913597,4465.02930507503,4584.0720633551,4355.37666462395,4348.86481766273,4773.65165403053,4469.03148510356,4556.30900279096,4636.44036111076,4638.1042682283,4512.02299681019,4513.52320549261,4468.61131537709,4491.24595832663,4411.9722599793,4373.84897713533
,32,4240.5080784104,4293.24795719487,4150.46791463931,4946.64637988062,4409.52100174664,4541.22895943508,4366.23660050268,4230.01634749566,4298.2814362657,4467.92375993319,4528.65341639008,4354.54742430615,4354.95299745721,4801.40886518474,4460.20604015647,4553.23198865264,4648.87910047006,4712.32325336362,4521.89811841265,4456.95238605203,4470.25307013777,4493.16321781605,4418.9249766595,4371.09802992716
,33,4241.30541022066,4257.89036425746,4171.59105543516,4955.4846625397,4401.81994189481,4542.49475824216,4368.35310426643,4231.62127217711,4303.64584266734,4470.43051760067,4494.6966900333,4354.92618886449,4356.20571647308,4896.11117715622,4453.71892062601,4547.13692760257,4673.6079374712,4798.27201845405,4544.21898050259,4415.89010184014,4468.29750175951,4496.40522165727,4420.18745325045,4367.64156796895
,34,4238.79068468355,4218.60413996182,4193.9040968649,4953.84816126868,4406.99112713869,4543.1260779357,4368.88232053834,4235.89248295506,4304.32013616526,4468.96967743447,4464.08693106119,4351.21070669865,4357.12889025089,4974.72552374506,4453.08801824236,4541.96438199895,4734.84123622232,4775.58054076547,4568.68771435913,4381.44596956041,4468.32546977988,4496.25625624913,4420.68878344968,4373.80509198801
,35,4240.70995963016,4196.70133346635,4207.96994617414,4954.25447004655,4407.76063172927,4544.90406536607,4366.36798333918,4246.14127487028,4300.19220072595,4470.76022473982,4445.0119679049,4354.16068579844,4353.94483844733,4939.50658313628,4448.7854117666,4542.71954595878,4775.94897541369,4719.80351629307,4639.28166003426,4348.36197753253,4467.07929020322,4491.2757302,4431.78708593819,4367.61058229413
,36,4236.93621184612,4180.32195363752,4256.49762006298,4950.22019214556,4415.61753981998,4549.0229994881,4367.88261125797,4275.35546039479,4300.52191070063,4477.65879404069,4428.64823850923,4352.86754581726,4356.40814146206,4880.16723786374,4443.3013873666,4536.1385541141,4743.80738903341,4668.26523738102,4765.58477898882,4333.40992272316,4470.58084907028,4495.32510230388,4440.27220365029,4371.77343110923
,37,4236.8607328639,4170.33090497566,4374.318384179,4953.56218767401,4425.19970388401,4556.84999781303,4371.33166041527,4310.52516402591,4300.41106652025,4479.7396876535,4422.19884537919,4353.15661771279,4364.45528449766,4827.84684470971,4446.43681656052,4539.6437053615,4700.78148874975,4628.70035352577,4786.14829086978,4320.35145773387,4466.40977071627,4490.6934808709,4461.274835744,4373.34255942249
,38,4241.11530610197,4157.42519256128,4398.051014867,4955.34613903651,4442.05187632871,4575.05303848496,4368.91864075785,4430.22441370008,4300.75661533682,4484.36573340333,4415.59576695795,4356.29884463994,4366.89175461859,4783.82513040875,4444.86616748408,4532.01193082498,4667.78726620601,4596.9190541731,4730.38417835702,4311.68285225552,4467.25273449803,4496.46896991161,4490.88848026899,4371.18500070743
,39,4243.87445616711,4150.79034225691,4339.21191728869,4959.11519195954,4453.4161174142,4595.61273715531,4368.32619917006,4522.36674559619,4302.69124637972,4497.90633302519,4416.44455931548,4359.97705574325,4373.44519506321,4759.32827871953,4443.93509527913,4533.87010187702,4640.27739606266,4575.82982472462,4674.42767791223,4302.09670588235,4466.61113907688,4495.20013336791,4559.26610996752,4372.77557606167
,40,4241.2158988794,4140.69568195329,4288.41949542669,4956.44341591002,4467.8177659152,4617.88625568927,4374.10214721127,4490.57431702118,4302.54396832915,4515.99827776683,4410.71817718947,4364.36074284607,4383.02169503198,4739.02947113083,4442.04092289088,4538.21431408562,4627.43864787376,4565.25225792538,4626.74960689315,4302.20658212888,4472.87873797889,4495.63691154289,4691.05771523572,4377.58445361981
,41,4241.64380238026,4140.84135833684,4236.97895656463,4966.62032138862,4483.39555617092,4641.60652158143,4371.04263456662,4435.93875039709,4304.28530423174,4535.86493329628,4407.8910338669,4375.16727259301,4396.35322033179,4727.10500133249,4443.46210854345,4537.39037375697,4617.605959518,4559.72249242702,4589.49677026857,4297.23581277648,4469.11359320839,4494.55676543776,4700.24470511778,4379.90498332877
,42,4247.64775838582,4135.25261411995,4204.21981915009,4969.78172501041,4506.23075538029,4671.4275904786,4376.26119753736,4384.23865933854,4309.0372239521,4555.71209797124,4409.51751403269,4402.52979345611,4413.82957182508,4716.5104866245,4446.8131404059,4532.82312055428,4605.98731793505,4552.0477479644,4565.07262161959,4298.67126927469,4470.16462577904,4493.27855224174,4644.55960104066,4408.15794167007
,43,4247.72296224471,4135.37585279759,4173.36282495851,4995.2258379979,4557.55386146345,4762.82862610988,4380.14586446814,4339.05978676861,4308.41785689235,4588.08814939514,4409.10794703208,4453.04314590029,4428.67980717466,4709.10915712107,4441.40767806744,4532.48800886817,4600.50014318116,4549.32900950579,4544.46619955323,4291.37801403217,4472.92618960798,4491.61372963441,4586.30299594758,4446.3368194692
,44,4248.55685949983,4130.27615271298,4156.70940377844,5033.63613565281,4570.96298301899,4835.28369915281,4398.32744528853,4309.32368899889,4301.17095060769,4677.28553797048,4409.84751597917,4588.82948281699,4452.7456519282,4706.30906753071,4442.90908922941,4533.83509920562,4600.60790428371,4544.13991349521,4535.05620689453,4296.55611632507,4470.55337339667,4494.10611520657,4539.06692970491,4527.30703059333
,45,4252.02743065888,4135.46662880605,4147.96809106224,5109.64642081842,4539.0475154287,4792.45055117945,4428.69149407636,4283.35637475268,4310.60848807132,4692.28833835864,4407.90555332309,4686.02157137485,4509.72048274959,4704.39430847092,4439.67319507005,4533.97610759022,4593.53710379587,4546.85712329261,4517.51429061535,4295.73261942406,4469.42565011121,4499.0227090101,4501.81062436811,4663.70174051419
,46,4250.51814372353,4128.52344537632,4133.00598833686,5259.49661906778,4500.92919975749,4728.7807377902,4485.43617336847,4269.56492854301,4313.39729401008,4648.09291823419,4407.78670003708,4655.89163193759,4555.44127095077,4703.04354327767,4442.64556057777,4534.93488104555,4600.69471185638,4539.67407844032,4512.29552925279,4297.52415424321,4466.61558898147,4493.87682625877,4475.32881920958,4668.01269596341
,47,4252.40338236864,4128.34847709117,4130.08228880206,5285.42336046028,4472.53592424173,4674.02380691355,4608.61026630828,4251.59834213789,4311.57954556115,4595.8702275681,4406.04513315661,4590.5217604815,4522.74493457937,4700.65063220974,4442.696449813,4533.35824352944,4593.45561865007,4538.73643450312,4509.92327317135,4288.95240130356,4470.82933127201,4498.00204353063,4458.64930340715,4615.23042611954
,48,4258.8876454713,4128.09797125328,4125.62993880151,5239.36871268545,4444.40087743017,4635.3863002333,4682.65328886997,4247.62617473764,4319.01765342626,4554.63311588443,4404.29679011972,4535.57957882571,4478.09514820938,4700.06925719499,4440.63103769516,4532.82388914375,4590.50047852337,4535.69770559195,4509.35096251366,4290.11161884915,4471.24037899807,4497.59613699926,4445.2283459483,4563.99925816792
,49,4273.88203324487,4126.24833310325,4121.36214030296,5180.147322448,4432.57586004403,4607.49956434905,4649.40839372124,4239.22341659861,4323.11319901431,4532.3043302005,4406.78287687338,4489.21330978736,4439.56953515729,4696.49979274699,4438.75549444919,4534.30131844028,4592.35514677988,4538.84033664729,4502.71880192137,4288.65448665325,4466.52674956083,4496.19406796694,4435.80656782228,4518.13864345179
,50,4289.15786352326,4129.37818851462,4124.33075843114,5125.21368986711,4421.63853952877,4590.83941835672,4596.03890131561,4241.55626149846,4332.19809160137,4505.65062550538,4406.43375057785,4454.48934844556,4414.74290978356,4695.11523504487,4441.38228284032,4534.34642503644,4589.10943371203,4539.9275666974,4498.97493359765,4288.59981347188,4469.1357551801,4500.36290329921,4429.9832569505,4481.2730686574
,51,4308.00389221523,4128.2658366571,4119.93720131486,5087.2419206964,4418.12176601517,4576.62850641959,4549.86183990698,4234.01527465553,4349.7221031438,4496.62001697991,4402.71301984679,4430.86310641111,4395.61194516328,4699.52638750894,4443.00824807018,4533.08562459592,4594.02689555331,4535.80334908125,4499.58821048828,4290.57636778543,4471.4211638645,4501.03098050001,4426.17703366143,4448.70554297373
,52,4315.9031971677,4124.66836880609,4124.38513397886,5051.97726750982,4415.75531882314,4565.42915503953,4505.94110571429,4232.06242680275,4363.73091598148,4486.03082146952,4407.60052236348,4409.85858108494,4379.11328213989,4699.85762843288,4444.76669861314,4535.30927533281,4592.37359813026,4542.5444634341,4502.47358130962,4289.60741526875,4472.4755076506,4505.8033155769,4424.65251881893,4437.74331113462
,53,4339.12915059102,4123.70804785638,4120.57840435022,5027.35537707807,4412.37474229663,4559.18202546961,4474.35758861421,4230.68359795092,4374.84865803378,4479.71877042513,4406.92460936296,4394.97746976865,4374.59574141368,4701.77679577881,4441.13283786988,4535.5907618288,4587.71215709409,4539.62909333614,4502.66272153449,4294.86317927266,4474.62601421282,4506.73668569647,4424.50722879277,4419.6521053638
,54,4401.04316622805,4122.00616719074,4121.93685753505,5011.14833131875,4411.81125951454,4560.51883826855,4446.60934641173,4230.54604796111,4399.25590954644,4477.98154027525,4407.72249918607,4390.00230193272,4370.57901054427,4701.73976643198,4445.39710777265,4542.8494020154,4595.65870670998,4541.66149210021,4500.86374418577,4290.98018515196,4474.60117314141,4515.0800431285,4421.60497679333,4411.23855366722
,55,4445.26829332492,4124.34543273209,4124.95879265101,5005.9528156514,4410.36670806392,4557.28836089906,4426.11569431746,4231.50355374273,4463.95563219321,4473.79516486667,4403.71763545404,4377.11994102148,4369.29755928157,4698.51180085621,4445.45011285049,4547.97954668329,4592.58072370209,4540.8101275629,4502.0802048583,4297.82243915909,4477.90615148487,4530.55780363288,4419.46830605535,4397.04984799079
,56,4422.03079591407,4123.52098980449,4121.03611049315,4993.10353599044,4408.54736791786,4553.12301061747,4412.31178955369,4227.5650856048,4495.47616505041,4478.07680010118,4407.75457771143,4370.93078394095,4366.76807742467,4698.28030904604,4445.48401966309,4556.37762239866,4591.64992379987,4539.85154462604,4503.31854322296,4290.37157141211,4481.70080969193,4547.51863462216,4421.81348073183,4390.13092067887
,57,4371.23959517899,4123.71778655103,4121.11736114961,4989.43671026645,4407.3533244345,4549.47508200655,4401.34132090938,4225.49795879835,4465.43430101943,4474.68988335069,4403.60312988258,4363.30413647621,4360.30765025935,4696.69865447864,4448.0177302604,4585.37431475261,4593.90164663515,4532.57657696859,4498.73861132555,4290.26467103558,4480.99194523234,4575.01219868415,4416.56092389999,4383.32510394909
,58,4338.08842472593,4126.14241765011,4122.68104231798,4984.05285252968,4409.59535467068,4548.81939941255,4395.62905874331,4230.47378297558,4411.83744905101,4471.84441099128,4408.01315060209,4363.51458325236,4359.79435215643,4694.3689559882,4453.36080406466,4645.83123627912,4590.45538169886,4540.93815966466,4501.83260428195,4289.23769716533,4491.26393195618,4624.66266951034,4415.80792641997,4381.06608561811
,59,4307.0368557758,4129.8078628357,4118.7380501308,4981.44641860474,4410.08869933729,4547.67496406559,4388.27954712034,4225.74605480347,4383.59048993268,4469.5483467133,4408.86470656063,4364.55611676637,4361.22467930621,4699.9824494076,4455.57155655696,4786.12000517397,4593.67164017108,4535.23000562742,4497.45057254269,4290.83401735635,4502.08226637218,4732.01352731991,4413.23920651671,4377.67418555779
,60,4287.14248360415,4124.06936425552,4118.47212006258,4978.90353907821,4408.64474504474,4545.73877669287,4387.90345134431,4227.99332125042,4358.31572957962,4471.84731290231,4410.6222751776,4360.43384816811,4361.02501143671,4701.68342062873,4473.96182969479,4872.87317997371,4591.50005362238,4539.56505444525,4499.79254747077,4290.57694599454,4515.17004688593,4745.74970540341,4417.20007305777,4376.44774874173
,61,4277.32528618099,4128.33467688136,4116.08631673766,4982.85935005343,4405.8749868918,4549.0297101343,4382.02752397003,4228.78996319625,4341.32154457083,4466.48814754265,4416.26738805687,4361.11794756234,4361.19728331312,4702.0749167004,4490.5669443807,4834.1990672186,4593.54903911343,4540.41835774651,4497.01860857454,4289.38249177373,4531.34708774101,4691.94203336164,4418.26924905687,4372.52693849858
,62,4266.17163678519,4127.55506416584,4122.21706493704,4978.74580135666,4408.30677726581,4546.3738386849,4381.14717014752,4227.2682168646,4329.87409965509,4469.68881857699,4422.28721263828,4362.27438062724,4360.10690371314,4698.73659636845,4532.53003669202,4781.69588560467,4594.61279566049,4539.87883677772,4498.81100012793,4292.07415076457,4557.10747032283,4638.08443995888,4422.26809939108,4379.0242848363
,63,4259.17959292174,4128.26160654218,4121.43795133998,4979.87127909951,4407.94912780354,4549.39798713927,4380.09736073078,4227.42388810593,4323.08777243679,4467.08170910713,4432.35950544253,4361.37096391532,4360.02004885489,4703.36279489404,4614.35591778206,4730.04688453679,4589.31885554786,4537.95383887145,4498.03354185627,4289.9515252454,4625.22845476691,4599.93786204221,4417.9507542485,4378.54023849527
,64,4265.88181555535,4127.08413817814,4119.57877677397,4977.14731364044,4406.61767417591,4548.05224543511,4380.00693913257,4228.13325149367,4315.10191944769,4473.74359522385,4463.83682078748,4357.50624047643,4360.96273894914,4703.16742198908,4731.38099917129,4678.91135727435,4591.57247655066,4543.57129876775,4498.07227913652,4294.1268746746,4674.25748941333,4571.2404799845,4417.43629788935,4374.73839257344
,65,4256.41484457335,4131.09958736717,4127.67873845755,4979.30983934348,4408.75641532106,4551.67666738857,4377.52967243605,4226.51089399427,4312.0075219458,4468.35639312074,4487.43076503764,4359.23324799313,4361.67042974828,4704.40708611683,4717.30766136296,4647.52337906008,4595.30871591364,4545.82697115608,4500.46595487327,4298.86109239459,4644.05075385502,4549.36791962463,4415.55613958011,4378.6231937641
,66,4255.7130734264,4142.74371536383,4120.52863358755,4980.03995006424,4406.57041968053,4555.80369663274,4376.37036949708,4229.72250087935,4314.98608907971,4476.22545439796,4558.34540699492,4359.11961437037,4363.01005598235,4703.83233851799,4661.37343828089,4617.11928632609,4597.06393798306,4540.35063004008,4499.7835199521,4316.9275347223,4601.09004503685,4532.6717070372,4417.4669289513,4376.24401103445
,67,4249.4378156914,4168.42402430186,4125.15883204703,4978.04389182862,4405.95944234111,4553.44701143951,4376.43835066695,4227.27972830551,4305.30043757136,4469.3160829308,4679.71279548626,4358.59204832177,4361.15203603577,4706.0873787127,4603.01263462187,4597.50242086949,4594.40452494332,4538.2920512574,4500.68442835186,4342.20519980641,4560.88449595026,4521.5287320576,4419.09696649031,4377.24080734335
,68,4255.04363480992,4209.33193007972,4125.02626818586,4981.99381870043,4409.22089835829,4548.03462679157,4378.74983795728,4230.73963816272,4309.38376234631,4468.91616906609,4682.5635912374,4359.3562478936,4359.04821855969,4709.14316050267,4563.30717827133,4584.42675252657,4597.76106553045,4545.62539849614,4502.43917012817,4388.29401706046,4531.50771723732,4513.64797034552,4417.61087050766,4373.95133466687
,69,4257.59584675277,4308.64328772527,4131.56543152042,4980.80821099454,4414.995304877,4549.79852703497,4377.85654152846,4229.0474615448,4307.32484378538,4474.39338186134,4632.42622672827,4357.68245059383,4359.41496582991,4713.00962242193,4530.74636639666,4570.77630550415,4600.75787395271,4545.29750871651,4502.79457030765,4522.79209066113,4515.6137701957,4513.83607063747,4416.28105592735,4375.16697204377
,70,4257.70794642866,4383.49343881323,4138.26066865446,4980.87525429316,4406.94242312834,4550.93343495676,4379.35866930191,4229.12988273595,4309.14601291461,4475.54941779682,4572.4462878636,4357.29075603785,4361.87700012455,4715.82782735963,4502.92251952907,4563.58041067875,4596.73552153571,4551.37331360599,4503.39421021319,4610.2723081207,4501.87198438146,4507.60937661371,4421.80795524429,4373.64681517269
,71,4252.29995413075,4379.52986513004,4152.49257046618,4984.68142309175,4415.9395649414,4554.86888942043,4380.16813092224,4234.19199163185,4309.67302483907,4475.97362166499,4527.0896595541,4360.27658607445,4357.48624012988,4730.11611655843,4488.97283972986,4553.21827687593,4601.09700092706,4553.19446845465,4505.48381732433,4572.72076308143,4491.47175591886,4507.7717601022,4417.08630826107,4378.53350373011
