,Cycle,C3,C4,C5,C7,C8,C9,D3,D4,D5,D7,D8,D9,E3,E4,E5,E7,E8,E9,F3,F4,F5,F7,F8,F9
,11,5642.23514960133,5933.65025308855,5389.90288462889,6316.24482222475,5860.81986637397,5734.6559040673,5929.11767167969,5916.383944397,6100.70276965448,6119.25204749937,5852.38311388074,6099.43246012969,6068.37443819489,5803.59924459727,6196.48473626093,6593.52699489427,6040.89310833021,5792.24107905347,7911.70457856019,5967.25091518624,6208.2481238793,6459.20872038927,6119.19004566009,6092.52373333704
,12,5640.45602503813,5930.68623368689,5387.15545345742,6303.7096831259,5852.05135521446,5730.86069536874,5918.37039444586,5904.54582786847,6096.9599001461,6115.25499997909,5854.66431598294,6085.18920457803,6061.36386479329,5791.41219715658,6195.63267632823,6585.5776743816,6033.59663027055,5784.80297284406,7897.36253931711,5954.20135257105,6207.26694811661,6456.38259702949,6119.85147504438,6083.92711933378
,13,5640.10114084868,5928.67573583538,5391.79326676733,6304.76456644041,5848.52774394868,5723.06750415499,5925.47370223504,5908.20334897077,6100.8821268453,6116.35214089878,5855.21606173793,6093.38657804782,6060.20754185191,5792.13105229662,6192.58887999457,6586.7180559926,6034.14243813845,5779.62426509085,7907.06704647909,5965.74168935497,6211.34589011833,6460.28173321898,6127.97738334152,6099.78755014725
,14,5641.04748960966,5931.98289879172,5387.78860003371,6303.5038087032,5849.31291927541,5728.39249232192,5920.0840422945,5902.22269654326,6102.70236955724,6116.39665119994,5851.24206835426,6085.04261998655,6061.87357248105,5794.64833534257,6195.12175754867,6590.29716961229,6030.2187700597,5784.56116170108,7912.58151375484,5960.18707694125,6214.20471166376,6459.93895169249,6127.13032979179,6086.93910087376
,15,5636.098196468,5929.30837092036,5381.45633654085,6303.23632625576,5848.05465959577,5725.69529721173,5919.40328181142,5913.14730297315,6097.50087780188,6118.17657985563,5854.83265827745,6090.16203424446,6065.329209227,5798.41336270387,6194.02846021387,6590.46561342917,6037.32895939769,5785.96601968883,7914.33266928103,5970.11054487499,6203.74724621991,6461.80557473332,6126.23635056534,6087.53921614609
,16,5634.21421566476,5931.4253975449,5387.9724740266,6304.75465312761,5849.75242112371,5732.17597229024,5930.11404661076,5911.93625179021,6103.57875273171,6115.95775009814,5860.45772850569,6093.55574691141,6064.7329513739,5800.25704181743,6197.37769944074,6591.43179585492,6040.39877317878,5781.98033467531,7908.40427516954,5962.15626202313,6205.42501024976,6461.92450674419,6129.71139443003,6095.51341002698
,17,5633.4900483244,5928.11853608233,5381.95949031588,6300.8614875242,5850.21313607221,5729.10280396092,5923.76755898586,5909.72376950926,6095.89866206688,6117.87677723299,5853.51604040853,6093.11080204426,6065.51391863041,5799.51808966549,6195.33106423055,6586.20272499824,6034.2064809415,5784.6043601,7909.22588151047,5962.80589235822,6211.93896717195,6459.70362874897,6119.56814888994,6089.19127607875
,18,5628.44166887465,5923.72811584785,5385.41467011923,6300.27211109016,5846.67832835688,5725.65016105304,5922.14889567607,5910.35615038431,6091.05930351353,6116.50002333434,5855.7530734616,6090.59720310204,6062.88755612474,5790.36381113719,6194.33944350134,6590.99103883082,6036.57109398774,5777.55190316308,7906.91759649612,5958.4344937733,6201.28659608733,6457.92923161771,6126.01110931097,6085.76459316727
,19,5629.1746352662,5926.78686308602,5379.27188467987,6297.82243330073,5848.90992482314,5724.61967849608,5920.69528226839,5918.04321962527,6097.31373270083,6112.29766416158,5858.5392181388,6085.8965627289,6061.62678409347,5791.74195661264,6190.21320523702,6589.03099254467,6036.67996472622,5782.90030204526,7900.09736250213,5965.44693293954,6209.30458274983,6452.17315956049,6122.03540713336,6086.29160156315
,20,5630.63087834249,5928.3153476075,5383.32830135089,6303.2120666389,5854.58117151815,5729.12440890104,5917.13843694422,5909.40131709548,6099.04024386893,6114.95467345179,5856.63837669132,6087.06719951015,6064.22585130144,5796.41267097359,6190.89022501417,6590.78378495257,6034.36496241985,5780.89028509788,7910.43713867175,5965.58311551575,6206.54746228371,6460.22124272486,6126.2310579447,6091.03424541537
,21,5620.10034141439,5925.50759300908,5378.17946522812,6296.11791970779,5846.91635684362,5718.41028419779,5915.57197941061,5908.7074060782,6088.02007228509,6113.5966739903,5853.30889713398,6079.40591422694,6055.13206518931,5791.79393264557,6185.93169259579,6581.11011722686,6027.19926864558,5772.89218896526,7906.05378705165,5963.62910874612,6194.88492461059,6459.7186193992,6120.30857354475,6076.60862018184
,22,5621.74056983922,5929.43764970662,5383.60452596807,6293.27746931247,5848.92721886704,5724.82434919205,5922.62893985949,5905.98381207825,6093.83811599341,6101.17357540121,5853.72607787691,6090.0744033422,6055.77766869105,5788.20112419287,6191.47177139469,6588.87809371016,6033.44695461388,5782.84110959766,7927.13442453964,5955.29511090836,6202.7669193909,6463.52558916565,6125.54319362396,6083.07701588777
,23,5626.15855660644,5927.33019998939,5376.80973361241,6291.2803066036,5845.39981866513,5724.75777786788,5916.31624437864,5894.3353759481,6094.90521943284,6107.32135110287,5850.72702887412,6087.93573623923,6058.95619185145,5785.35612017679,6191.97373574799,6587.53201472198,6032.62177309435,5773.01648600086,7913.93059253857,5954.48450377495,6194.05667484053,6455.1294461754,6118.80794130562,6086.94995585087
,24,5623.50592285801,5927.1466287496,5377.61060238499,6299.11215849447,5838.5224795072,5720.63198212403,5916.35747269902,5914.4809892934,6089.87697838357,6116.23311564968,5860.02869019572,6082.8189033698,6062.93980868819,5786.63590688651,6188.90023689378,6586.65505745282,6037.87028542261,5775.42024592302,7907.54109451764,5960.91102126145,6204.60134694169,6460.36495942859,6122.96932884004,6088.66093055088
,25,5626.79894067868,5919.21157560395,5378.0750059936,6294.08787486758,5847.04463088073,5725.43413624571,5916.35316642181,5902.86970785428,6093.4452659676,6104.8120845364,5858.34788203798,6084.95201654198,6056.07480015485,5786.59858174459,6189.03097989984,6585.74655687207,6030.66299557083,5776.48372773057,7910.23428549221,5961.52375661251,6195.23568270048,6457.34303719754,6124.08790597524,6090.39279620804
,26,5616.07122362189,5923.60606322722,5377.50650619513,6289.30221013134,5846.68448333768,5726.84773217433,5919.35121881188,5897.47740301012,6096.52904881377,6106.8861144057,5854.66412943052,6081.92535075812,6056.67846962499,5786.62832666413,6191.66328754184,6583.22177815509,6033.43576204697,5775.60765396195,7927.65387581755,5954.87677914663,6199.6669359075,6448.733608892,6124.86796361778,6087.65754460446
,27,5620.38040492608,5924.39727293638,5377.26090672607,6293.83358038808,5845.80736934995,5726.21547486653,5917.33292966851,5903.90632676978,6087.58071202303,6106.96528470866,5859.10494729914,6086.38212771651,6052.65233204864,5791.77512162201,6192.91651795287,6582.25535887046,6030.50650222319,5772.37292595447,7902.39994752161,5963.8522637871,6201.38913059877,6455.12497281559,6122.09303514075,6078.10465210428
,28,5614.49237184541,5916.59528735753,5367.22511506024,6290.84190282818,5846.57648654863,5728.01119478007,5906.71786020427,5916.32946643677,6084.88253038501,6110.34942663132,5853.01530455343,6085.32660376159,6058.07317731571,5794.12053159877,6186.92225699703,6582.48542149418,6036.41949979027,5776.452939423,7910.21202308759,5961.99931142209,6202.5203871733,6457.31501486693,6122.0444868862,6086.38495575729
,29,5610.15738774265,5922.99799089797,5373.88360004179,6282.32936239041,5841.20360576992,5719.54766988318,5917.89337243101,5910.48128111166,6093.30513378881,6108.55171375816,5856.18541400056,6082.26349468,6052.71555957896,5784.33663681599,6181.72550360475,6581.17582246608,6031.64432725203,5775.29212918395,7902.22644224019,5952.79108486981,6204.88734002993,6454.55868762899,6121.01879174273,6078.13863672011
,30,5614.94046303826,5924.11628293052,5369.69233020076,6284.61914415403,5843.47245657207,5720.29957682896,5916.11779016888,5912.12410287458,6085.8801840121,6102.13785576553,5858.8330220634,6072.47448285025,6053.34183330542,5785.10179597443,6181.12478581229,6580.26594332922,6028.12058730833,5770.16529515318,7915.59993154508,5958.5264089936,6193.52466582001,6458.3169962079,6123.28952512852,6078.98483284822
,31,5613.65866377845,5923.83223276086,5373.43934793273,6288.25547088221,5846.72927341047,5722.80720280399,5913.50882341785,5910.97064348449,6086.06767601695,6106.9919312628,5860.86002335334,6081.19009472872,6055.24394680178,5791.43179869664,6186.40237801773,6584.69262797609,6033.25279270101,5772.4075514979,7921.43232115221,5960.7802709221,6195.54085237583,6456.32847837565,6124.54080646412,6084.67473005083
,32,5616.51445175178,5916.3761571135,5376.3844758231,6290.2023629901,5851.70046924669,5722.65089239059,5912.44392005747,5919.934441756,6092.32518437015,6109.17696681771,5853.35578880223,6083.99284710204,6059.7950734089,5790.6458061066,6190.36542207867,6587.40828115914,6031.60553893372,5773.96942007713,7921.30240344711,5955.8461020507,6193.73086887654,6454.07126935252,6126.13918245433,6078.61804841822
,33,5614.57932389569,5917.75157402518,5370.2080265411,6284.59266920001,5837.05279726126,5714.55732351345,5903.83802479498,5911.3423845388,6090.18169159316,6104.59520262764,5857.31028702578,6083.99303415174,6052.10807670701,5783.64600738468,6179.83246013809,6577.67474527155,6025.34372098732,5776.03834478701,7920.36406458032,5955.65890563888,6201.75746067984,6452.41378326257,6115.73900467305,6074.16020231171
,34,5614.12683878493,5920.39018952211,5374.39018853952,6285.32997397462,5842.36392672533,5717.7692289685,5907.89026583136,5913.92751590571,6088.7278194287,6105.5088950979,5861.94784716661,6083.2917480362,6046.18513458732,5786.48491756302,6183.55709026963,6581.31433717555,6030.02603962261,5775.74135683542,7912.37677180494,5959.71234160925,6204.78050143598,6447.04928904185,6125.45517565611,6085.06741089973
,35,5606.66100850322,5914.93207564485,5366.24395341502,6275.45071449117,5836.56751302624,5718.48467471427,5903.26190880823,5905.27356750793,6081.41210895066,6093.31846203471,5855.52715525974,6076.85231428575,6044.35767800741,5781.5874446589,6176.20567719417,6574.22915973845,6026.24763503711,5764.99279467555,7925.20693112469,5949.27259159477,6194.89730196586,6442.80352187036,6117.95195329986,6078.91204023477
,36,5607.71123141031,5914.43942309188,5370.13780065849,6276.57925031331,5839.18679655925,5716.15162055769,5910.56911328093,5908.85960721549,6085.07328792314,6103.58871229043,5852.74969075045,6079.56558659375,6048.48852573106,5784.03571945818,6177.99528961587,6573.78198540715,6029.48895087899,5769.27517696935,7911.43032204359,5952.50772434114,6193.62554669788,6455.25307846145,6123.80960428899,6075.49685664312
,37,5611.37129035985,5910.3527880429,5366.57460597457,6282.93395530094,5836.87140923415,5718.72570407934,5907.95137383699,5902.53228931486,6083.75966588977,6097.52409549193,5853.43476318499,6077.87365829225,6056.30263882116,5783.89397177423,6186.11049374023,6580.18040297765,6028.17638734178,5773.99443092125,7903.07071271149,5958.31813261377,6195.35837214174,6455.64957574356,6119.5259896867,6075.89807014402
,38,5608.07731488779,5918.43624467744,5366.25823816078,6280.39480423762,5839.58023279406,5722.47510903707,5904.98995892223,5913.01432101976,6080.11707163218,6096.30631072759,5855.7795283085,6078.65231069192,6047.29727699494,5782.63110937778,6184.60671868535,6576.65770162357,6031.00332387841,5769.24668447992,7920.90201238914,5958.0883873399,6195.58995636515,6450.91000024929,6121.40553944776,6079.34900073519
,39,5609.88610213582,5917.74647903503,5362.85916498685,6277.32156199342,5838.64356188264,5716.15531372203,5906.10941790954,5912.98928622124,6082.0232833289,6095.4902690006,5856.86420610577,6078.29975530687,6056.01216239184,5781.71616552659,6183.17048313456,6585.09515679901,6025.83996282571,5768.41071347634,7918.70876417357,5952.1301350301,6193.02970523576,6451.43418990816,6115.30281564045,6076.32818610808
,40,5605.25755369651,5920.26064050056,5371.00084509231,6283.89180047049,5840.90995996267,5718.18325969021,5911.64736891574,5909.28504092795,6085.1401069139,6101.5004190034,5859.05079079419,6079.92885642519,6052.06862343809,5782.30736969201,6186.22236314602,6583.3047522946,6026.87824674317,5774.17736789572,7914.84178857547,5960.5910604047,6202.36546885071,6458.81454762646,6124.50337831556,6077.40985536947
,41,5600.99895208168,5920.04846280893,5365.92596706099,6279.78777734497,5836.84614253516,5713.50143559801,5911.66899296299,5902.77726696409,6078.59764745577,6096.89011291812,5862.65270096303,6075.7784607407,6047.95301954367,5776.4896346447,6183.22813738171,6581.5972585145,6027.52508725778,5761.93897060737,7918.98288253116,5951.72832810565,6189.97912099378,6452.20255199056,6122.64258939711,6071.63291747633
,42,5605.45573563893,5916.10013332157,5362.31775816627,6282.00681187091,5832.58498311901,5713.50416978505,5906.0148715166,5908.77906677041,6081.42159635426,6098.27840251242,5857.12858912668,6083.50153512496,6043.02356249525,5777.73286599211,6183.03312491066,6581.09609343056,6024.36405824496,5764.756069739,7913.61058843242,5944.52639972453,6194.46616819579,6451.05112450172,6115.75139818993,6072.52738838727
,43,5608.18010330991,5920.15978569873,5366.7842935053,6288.06202523517,5840.61297208753,5718.76588063467,5900.87518147944,5910.27270164226,6084.6054798585,6099.70238689495,5856.60282388688,6090.74040341925,6050.16660373012,5787.51413803823,6183.6530550032,6588.11519241911,6031.35681699678,5770.56710149688,7928.20905428156,5958.22535591612,6206.16955184534,6458.41364864751,6122.55762669823,6071.79433526654
,44,5605.17535647936,5919.85764614081,5367.12265700255,6278.85304956103,5838.26670984916,5718.44474763954,5900.59517471272,5915.72307689843,6085.01505768848,6101.42298742868,5867.58854355847,6085.24491116496,6047.36995445711,5785.49002758285,6183.12076484986,6583.89897327214,6026.74218595197,5769.69881079961,7917.27985231777,5950.35780538584,6195.88563582659,6453.19514363359,6121.92408512272,6075.24452813569
,45,5606.7450148265,5921.81600787127,5364.13611376213,6276.45492256664,5836.28833229727,5718.36372753851,5908.7791142711,5910.99772337101,6089.80742248726,6105.32986574268,5864.25314579437,6081.83309127042,6047.29276199036,5784.87713237682,6185.02098795754,6580.71601056868,6027.52254575902,5772.05924695242,7931.46737100792,5956.67470443802,6191.64153958453,6452.47227762859,6125.16382713071,6075.90239329408
,46,5605.22234244738,5916.95594509279,5365.88506307117,6274.34390168955,5841.66608752075,5716.57685786303,5907.10390577167,5913.85150510481,6082.57175948207,6092.9456917239,5865.61355898464,6081.69513211281,6047.99157265009,5782.25056363869,6183.01701389675,6581.46142856731,6022.49502457629,5770.35480329501,7923.15251511607,5959.41738058989,6203.07206110398,6442.86692848346,6125.73463855909,6075.52594891692
,47,5606.61963408939,5918.93092405043,5362.37118945128,6276.92620163367,5842.12694131136,5709.59331544283,5904.19124723266,5913.92330605538,6087.32503312514,6103.07825433803,5863.30363132998,6080.74314760031,6052.22497349564,5782.84106809313,6176.13027141381,6586.80578725483,6030.25123783588,5767.26074886871,7929.69618213933,5952.09345068941,6190.35774538635,6445.92337082515,6123.49635443746,6068.82394609681
,48,5603.71690012609,5922.64707262061,5364.16315344421,6278.97502096017,5836.3844674706,5712.58262712774,5905.42790813591,5919.98382724106,6085.21930797584,6095.7115869355,5865.23031958207,6086.06541878071,6048.63468659024,5788.78571378202,6178.1255004915,6578.97715723539,6026.27675682242,5767.92506147811,7918.47161837369,5949.40017535527,6195.95120451142,6455.65096341104,6119.6566960875,6065.50487806393
,49,5601.69885774307,5920.957469261,5364.4464890774,6275.44260900292,5842.3119016538,5720.44965288395,5906.33720676644,5915.69068176269,6083.62233459991,6097.59716724275,5870.72360472134,6081.70385535832,6048.65210696429,5783.15558351639,6184.86864753929,6586.07897785943,6036.71312347662,5772.11861595432,7926.17579815793,5962.60243289363,6200.46996188641,6450.9683572027,6123.86391096759,6068.67440030649
,50,5602.14234327423,5921.79841628022,5362.20100749184,6275.78638146827,5837.04660627617,5720.55579630142,5901.88235046669,5917.02793520078,6083.40670351914,6098.52186066793,5868.85486449027,6079.322483928,6049.64939771098,5782.93449024199,6186.31370919605,6584.52776480835,6029.26280620513,5770.48798500493,7926.24077713214,5964.70704147111,6199.62081830025,6456.337456832,6128.98135157493,6062.01174958265
,51,5599.27699276739,5914.16404071005,5359.92499048929,6277.28804123719,5838.31304312112,5718.43215649181,5898.83174874671,5919.42052203814,6077.83261917221,6100.07273937737,5869.96653908571,6083.53710230162,6048.68697770188,5780.13275969241,6185.49308434354,6582.21207230851,6033.15731015104,5768.76000359743,7930.41063206878,5962.58543327153,6202.16235357592,6448.57922454589,6125.71901709064,6068.67419316127
,52,5600.45813126547,5916.75196285821,5365.96999166037,6277.31207853813,5838.78673125122,5719.83118200777,5906.02556174628,5916.10441753121,6083.59826959232,6097.76500751651,5873.91303024002,6083.46703005057,6046.10388877704,5783.71178385075,6180.83874457799,6579.94242616699,6027.73446363838,5770.15321046002,7926.98935324854,5955.33027273105,6191.80286118718,6459.3225509933,6124.184690659,6064.54680063112
,53,5598.82506489241,5919.90783145055,5365.71755179455,6279.26913299989,5840.55372616776,5714.05712283792,5904.20669555377,5923.49310901015,6080.74408490434,6101.60253380685,5866.71071702103,6083.18987188789,6052.17444211499,5786.88117679594,6189.59407018786,6585.42935769286,6031.1404244108,5775.82222659597,7928.67888047463,5961.10499045007,6200.03322926099,6455.48967523232,6123.0184774785,6075.09657099091
,54,5599.21331047503,5921.49314547424,5361.78446926894,6282.31564564011,5841.42884791238,5717.12685548957,5906.74821272727,5923.8765007201,6082.48114416956,6096.94899828006,5870.01256662204,6084.79424443083,6050.16716809347,5785.8925229706,6188.76957446379,6585.18843818577,6031.32201896435,5770.51652301763,7927.73491227834,5965.16585954467,6205.64570895484,6446.99439918298,6133.36792678906,6068.13686852812
,55,5596.01402375787,5920.88864901235,5357.10633783913,6275.85466089265,5839.83395461053,5716.72269848951,5907.27669284687,5924.047523882,6076.37466624256,6097.9215026559,5861.03862294737,6077.47269069155,6055.88010054411,5786.60246753531,6179.40091788063,6578.59341586091,6032.14932704436,5765.34997490075,7929.41603170012,5965.97793374746,6198.15847901062,6449.778263023,6124.7289952085,6075.91910248921
,56,5595.29482063787,5919.2049186593,5356.09823147759,6270.12326073166,5836.07189517255,5716.27354833281,5903.72540730442,5918.54810836025,6080.73900616869,6092.13280268631,5869.88175425116,6077.61609392948,6050.50336192789,5786.77692223007,6186.58272375964,6580.28794826594,6030.65550404919,5766.85296431841,7920.78591198888,5958.98021972438,6207.42396564914,6460.27775252057,6131.03861891682,6067.2022649832
,57,5591.25920125523,5920.43569405382,5361.83955459786,6275.19474065828,5840.64791690372,5716.81993532265,5899.19196048785,5916.16171894283,6080.39704027248,6099.29214969292,5865.29418167101,6081.8682532726,6047.08268125084,5789.70832960433,6186.83851267414,6589.68147953916,6024.36265452308,5767.48542201287,7923.70753070644,5958.30964855539,6200.4524418383,6444.26244174693,6133.14565163375,6065.25101153096
,58,5601.99325016676,5923.92101449097,5359.75757254538,6277.29088997371,5837.67653116294,5719.50953356542,5907.22605544083,5920.13717315421,6087.70097941906,6097.45825832139,5870.89308735634,6084.92630067809,6047.924083892,5776.28021769371,6185.60048633311,6585.43125164339,6034.55583080125,5768.8244789158,7912.36456082548,5959.91661042545,6199.63985066616,6458.89593570204,6128.22444645389,6071.68737995845
,59,5596.62894592211,5917.29125399878,5366.62020724774,6276.29810529687,5836.95243267815,5718.71978975249,5907.87947519034,5917.61148479656,6076.01012108934,6099.989690954,5875.16820789385,6087.73750679642,6052.75686516545,5786.62792363596,6182.26441861868,6582.31338799556,6033.11592453756,5764.68584486487,7919.51162158429,5956.75330843852,6202.11101521503,6448.11887616081,6127.39405294759,6064.08836722475
,60,5591.2269159193,5911.96170134604,5361.9131312106,6270.37054863522,5835.75006084952,5717.67308869695,5899.08088148015,5914.6114435385,6078.82648281493,6087.40511026807,5872.29859876343,6080.50396662301,6048.65884200523,5782.23280718967,6185.42407821473,6577.34760488983,6034.49196365732,5767.53794001056,7911.50056184552,5960.21526696347,6195.50597350641,6437.36950024861,6124.06247659657,6061.17917976855
,61,5594.04259919672,5922.98403992744,5358.22583390953,6272.25142635184,5840.9564632096,5716.72103668001,5902.55607466235,5921.25483134779,6088.36374344848,6096.33155901192,5871.96557064549,6081.27517887712,6054.48710413549,5785.76862360734,6182.51007980576,6576.71276916037,6038.45333463207,5767.27974963993,7935.45978346683,5958.5392763474,6189.87439441561,6449.11263360461,6123.90020196107,6066.12660080234
,62,5590.20243808702,5922.65742689427,5362.50430660703,6276.26605867562,5841.53328905722,5716.96080226495,5904.32160161523,5925.89836220607,6081.98725373661,6094.14548587844,5876.40549672569,6077.06252445276,6050.89302941319,5783.42792522888,6187.43510947675,6591.42818159492,6036.58187104353,5765.15162149781,7931.43792033343,5957.80668903475,6198.39079722629,6454.59510347856,6134.5350087159,6065.71970371762
,63,5587.08151756222,5914.97697767442,5353.05538931883,6270.31618416314,5832.93488000787,5714.95597297107,5906.59397671581,5924.36983455643,6081.58059176361,6091.59544977706,5867.33996550581,6079.27915920607,6046.20457374202,5783.57564426869,6176.29862941795,6580.43672936202,6027.2558881453,5764.01184578996,7929.04894916619,5964.90416468121,6198.36763329989,6448.12411817703,6121.02866016511,6063.1065156529
,64,5588.99453429001,5914.45299872542,5360.31709859425,6271.04180359756,5837.27586220031,5714.37842181349,5891.1499432781,5918.6799117987,6083.1214923001,6095.10019110856,5874.91569833486,6087.01999908873,6050.00229361096,5782.79807467241,6178.72168578733,6590.14115459953,6029.78168695091,5765.79041889783,7932.7892673993,5955.14679980228,6196.80690553314,6449.87907018553,6127.91576879957,6067.38175332818
,65,5589.98425633627,5924.46948973534,5360.28247371967,6267.77780212926,5840.94349145376,5719.42371278099,5909.65680780853,5922.69603329211,6081.06238002311,6098.40188255477,5869.85653887844,6086.35615519088,6051.90716741826,5784.74779077375,6178.52496145682,6589.8264686438,6032.8565111835,5768.19823792643,7929.92496803611,5955.22892904333,6203.00034521241,6450.57499848385,6128.19966637004,6074.31686494451
,66,5588.2214596428,5920.10248074237,5356.63466673742,6275.64560665117,5837.33894343417,5718.42230905857,5903.90674165706,5921.92504399367,6083.56468626352,6092.53344204987,5873.57357832068,6084.18291048007,6052.02781462669,5781.64073328626,6183.89188837731,6581.62450756567,6029.72048211019,5768.04724290412,7917.54949850668,5945.767038293,6196.75926929501,6448.30680855778,6123.31434775883,6066.24659430568
,67,5589.08022009891,5916.78434899376,5360.29434384903,6272.17073258652,5833.87781182971,5712.57977787276,5905.80888535848,5924.63380585562,6082.12777725111,6089.92053079597,5874.6583520777,6081.98751721167,6050.92662504152,5785.79893847335,6185.35521772262,6589.51545605679,6032.06431620808,5770.44595311071,7929.79935967974,5959.93581080874,6185.46529413104,6454.63136077102,6126.02563716228,6064.95283456378
,68,5587.38782035455,5915.42029489656,5355.71512256287,6271.76907635062,5835.07900954637,5715.47501251598,5902.59519142872,5930.39040490633,6082.29137978254,6094.84493041827,5877.79201368698,6083.67376551175,6048.20833102346,5784.59375022449,6182.36100023402,6586.42417388735,6032.59208483206,5767.1805415405,7917.46973197254,5956.72412379165,6193.27806441199,6451.92894744475,6128.63647272949,6063.8042264551
,69,5584.32005678505,5920.1004792513,5353.58659338639,6265.74374737133,5836.49211341716,5720.64429695277,5891.75434883931,5917.27603582126,6076.25204008892,6092.00290912667,5871.39982327578,6077.23561383296,6044.83467331959,5781.75987933047,6184.00067121676,6581.74501302194,6033.25950036963,5765.43225982044,7923.29315202525,5954.8535426464,6198.87005970246,6448.15586719494,6125.51029117953,6065.47303021988
,70,5587.97908377434,5918.117678348,5359.42848321303,6270.73140408552,5836.29574922488,5715.76612946724,5897.42733338975,5923.68752293305,6079.43157795585,6093.3280100147,5876.39566580921,6081.78795282357,6049.50041049764,5788.88527335689,6185.04266160601,6589.09635363674,6034.89315091723,5768.18337422362,7933.05343353401,5952.77967065458,6204.06879016488,6452.38492322009,6126.10563267756,6069.90798948426
,71,5590.52572436967,5919.37993032841,5353.29617519479,6269.18353525575,5843.19767814515,5720.79104927411,5908.14240972792,5928.73129786063,6080.10152159383,6086.85499477849,5873.72585206327,6083.34762090404,6044.80256346707,5783.60569073338,6182.78160917656,6585.66325785651,6031.55485161366,5766.65583490496,7930.89183205979,5952.79586201489,6197.9338843587,6453.21497019968,6129.79927070759,6070.47115890731
