,Cycle,C3,C4,C5,C7,C8,C9,D3,D4,D5,D7,D8,D9,E3,E4,E5,E7,E8,E9,F3,F4,F5,F7,F8,F9
,11,2832.19087851796,2821.57380870056,2739.17614183501,2927.1739813411,2838.73430492551,2804.3378985216,2835.42586623047,2880.74226253541,2872.15846283066,2890.30276802821,2891.45023786027,2895.11829458325,2903.03904933972,2859.5785541868,2917.5999321051,2953.43064786107,2936.30452731023,2791.99623626232,2977.43556253912,2941.60520996121,2970.25337676222,3085.33294159042,3020.17121505096,2951.73606078164
,12,2831.67769785495,2821.87595332423,2736.17509522594,2924.72915331451,2839.57369685375,2806.19365831222,2835.38137423146,2882.04332556559,2871.57398875453,2888.95091190739,2891.80413283326,2892.2403772986,2904.04808149041,2857.35027983155,2915.14999146041,2951.19180855743,2935.0709662018,2789.12827148101,2979.40901206718,2941.95676902755,2964.99578551272,3081.41614264377,3009.75821620616,2954.67251012382
,13,2829.4131168272,2819.78927755985,2740.51339932577,2927.59401818894,2845.18345423076,2810.16948952375,2833.95924531207,2873.6955824406,2864.99200093513,2883.99977165783,2892.09337655404,2897.56302586352,2899.70700655478,2857.64523279984,2918.86670603198,2954.92544437203,2938.24834692808,2792.11198317127,2974.5458775101,2944.68782106992,2968.08937842389,3079.17711899286,3017.55824291086,2950.84594045607
,14,2830.94213593174,2820.76655278166,2740.12030388161,2926.20348332873,2837.66623834543,2807.66984169867,2838.61808437203,2881.87713207462,2872.30164482795,2882.01257751655,2891.09050568675,2896.89894627414,2900.41433154951,2859.16606644377,2921.7897460876,2951.36369530533,2941.97218469843,2792.33261922328,2978.92456051384,2941.22139740521,2971.69303231972,3080.78988428086,3012.19660894593,2952.16240802506
,15,2832.01737284185,2823.53684155394,2739.58700899299,2925.50819248791,2841.94717585656,2811.0867391716,2835.33017674628,2880.08367980014,2873.03666568989,2882.41659200155,2892.23618020267,2893.90518024478,2903.89699250712,2859.4255325084,2914.19328647915,2952.5633281485,2940.09918095561,2790.90964357912,2977.07941592162,2937.20662054784,2967.67024351139,3081.1264033758,3012.87726740562,2950.8218896918
,16,2830.19969468664,2820.12012502057,2739.87113793498,2929.19016326587,2839.26286106885,2806.58166942537,2831.54134481497,2883.92775120863,2868.3985125574,2884.0286661601,2891.02268456501,2891.39075984103,2902.12489635126,2858.18384920957,2919.1372345913,2951.96450204968,2941.41304725633,2793.90882855582,2975.39906696094,2941.34322690992,2969.59956163411,3081.78410877912,3009.71778034212,2950.06424265503
,17,2832.86987996455,2821.19315140808,2738.36810676077,2927.27422691539,2837.64765608489,2807.75897476684,2834.34804935561,2880.59374553505,2869.02958543454,2884.37943819987,2890.93867461949,2894.1409896104,2902.4096943789,2857.77551016373,2916.17917129323,2952.29163309382,2936.22075022297,2790.76407374762,2975.01870696943,2942.54984595462,2963.90771050836,3076.63403832068,3011.52125619804,2950.41724668186
,18,2830.47872354721,2820.01265464337,2738.53017064879,2925.14606256011,2839.28700052619,2805.44104249784,2835.92699747939,2877.92285878325,2870.10817446218,2883.30747148532,2891.14432057538,2892.72394125192,2899.69696363398,2856.92263796432,2921.87721633831,2951.22858664938,2934.05773146732,2789.0719245221,2972.88014914959,2940.44073642645,2968.58077085834,3078.21864177962,3012.53351768312,2948.49023996758
,19,2827.86412103898,2818.51162334872,2740.60457485736,2922.58578056909,2839.1546489873,2807.0843706027,2835.28968473619,2875.62672961062,2870.02605034187,2881.63035561115,2891.59780851501,2896.07407845935,2906.39165276069,2858.12118233667,2914.97607077333,2954.74968803957,2935.10487791027,2791.79271741901,2976.6238292548,2938.78430528259,2967.48494882684,3080.42166066705,3013.34895027373,2946.78811000337
,20,2833.00137477714,2821.99214059476,2739.17365531002,2930.68368494922,2838.70314024297,2808.80952075355,2835.09029019667,2877.64573771227,2868.98039852513,2884.14533184572,2885.22810870875,2895.68696937141,2903.31796221603,2860.09824390152,2916.41467075741,2951.3579933386,2935.35857079633,2789.72350539309,2972.99113432485,2943.98808506358,2971.29634956146,3080.66910713444,3011.0745937461,2949.23535098067
,21,2832.24048110062,2818.94903778416,2741.27042776504,2920.38096294744,2840.84054799877,2808.89269297087,2837.23082337585,2877.15459786378,2871.87099446118,2885.94999233095,2892.72239105168,2893.80633106362,2901.36187257501,2860.66896475705,2915.51434217191,2954.54190983752,2938.23761886822,2790.23681493941,2973.46501432524,2942.69109450042,2968.62770014351,3074.03244348305,3013.81513366752,2948.85138482491
,22,2831.64699746516,2820.35343984179,2740.33862203836,2919.08848353222,2838.16632290619,2804.33764034396,2840.36128148016,2880.92135080255,2865.09889708766,2886.15649317803,2887.53773889044,2897.60925216819,2899.16722468288,2861.6824689794,2916.97379351677,2950.45956433479,2941.72467234718,2795.26313749851,2974.81787748298,2944.07793970971,2967.66477032132,3079.7673192225,3009.72034702025,2946.43345405236
,23,2826.82938404958,2819.73847627821,2736.20011883169,2928.58744411058,2838.95814955379,2809.33498869779,2838.30698546021,2881.26675616258,2868.53730744716,2882.21016947612,2893.48577191724,2893.8171264508,2899.10113795713,2856.83864807055,2918.59241440064,2951.69121687113,2939.42877383407,2789.99518480296,2975.66999651626,2940.44956736856,2971.21162043219,3081.10610114969,3012.04332237677,2948.10985460756
,24,2832.07830231768,2820.49013452962,2740.15897176863,2927.8960926875,2841.42327831659,2808.42573371129,2836.34408284547,2878.0040115999,2868.52360373318,2881.43974581678,2886.48022054388,2892.78673367923,2901.63568509095,2860.66333176641,2916.32323182775,2949.90165661086,2935.61565422218,2791.16272188626,2972.08227380609,2942.49850424152,2966.78697868162,3074.40784826422,3010.34268899049,2944.77887696838
,25,2833.60671846321,2822.81102231298,2740.77984778712,2925.42639864037,2842.34219477636,2806.01977238766,2836.31536200959,2881.27289287739,2869.313579043,2885.12962342247,2888.52842825655,2895.96521066957,2901.22378537481,2859.82594953809,2915.247014487,2952.33760732983,2941.2880499899,2794.17346264721,2973.54727440079,2941.28683666785,2967.29346718352,3081.06194118444,3009.98984036614,2948.93882390771
,26,2840.27946931018,2821.32133520403,2738.36635287553,2920.17632052928,2839.95064652798,2809.88984361995,2837.57998129291,2879.13559127089,2866.11486406313,2885.51157547056,2891.63664339742,2890.8890669016,2900.12225127386,2860.23874667139,2915.97733676263,2953.31500669602,2935.69299019947,2791.18963925703,2973.58175250159,2944.48040395297,2965.59094222543,3080.19152091719,3012.19689121088,2947.65753116383
,27,2848.21189741799,2816.38670550118,2739.84814650068,2926.51767445372,2840.13838081139,2807.57714310033,2837.16744780957,2878.11166133324,2873.19979146203,2883.32348209684,2887.08525353336,2892.17185120985,2899.93096491182,2861.66222673707,2917.48922239809,2951.15000723426,2938.57198034307,2789.40448484917,2973.82349073354,2940.11735875124,2968.07340259674,3079.67725189079,3010.97309428038,2948.85766936159
,28,2862.36104202345,2817.75466707398,2737.73054448975,2923.22612195315,2835.52381446126,2806.45088884213,2835.88123365517,2879.2664262894,2869.10206150751,2883.33609696194,2891.3067488988,2893.68386092046,2900.3950711641,2858.68485568636,2917.41756491264,2951.15311663699,2940.75191084175,2792.87955275553,2970.45481322271,2942.35540788113,2967.3876162304,3078.83569397292,3012.13743810271,2944.28680171291
,29,2883.81555120156,2822.05779710726,2739.24357819889,2923.04811316919,2837.9423849199,2811.58693260793,2835.81767488003,2879.93748878882,2872.04697852813,2882.87049730352,2892.39715636247,2890.89335278398,2897.17556359035,2859.64755729502,2916.70405804272,2950.83213139953,2933.85372617384,2796.51237441004,2973.35332423482,2943.98771561649,2967.06574447076,3076.04595775355,3007.07597772516,2951.46425518923
,30,2898.58501925002,2823.15337141588,2738.53728655262,2923.74413105512,2838.165891573,2808.00401154511,2836.0200809419,2878.90335521062,2871.81857108201,2883.77576801377,2892.05434481119,2892.65356772309,2899.65580272281,2860.8689258685,2917.2570515858,2952.07921379429,2936.30546506269,2792.30678697924,2974.1170963181,2943.43094462974,2969.01716172159,3078.45165166308,3010.63273679819,2948.20840196142
,31,2914.78122594766,2823.64438803898,2737.54055928303,2921.12553248275,2840.03015245032,2805.16235848567,2836.23649691832,2878.4699836636,2870.79582177492,2881.27919195759,2887.66601638631,2891.62733693716,2901.78679155229,2859.38307948912,2916.51602328757,2949.2416645619,2934.87284610153,2795.73912922051,2974.00849688607,2942.60661526899,2968.12988166669,3081.09225485878,3013.6729903668,2948.93696758897
,32,2940.65780030248,2820.54643603217,2738.35390801591,2922.01571218909,2840.08397079707,2810.54026297594,2836.34933195668,2881.08203513597,2869.77908297321,2881.0398668023,2890.94462972346,2893.27910264203,2900.93089586374,2854.60488455344,2917.91355922363,2950.45242794013,2938.82482187611,2797.71080194578,2974.02643799148,2941.2474306972,2966.59320955509,3078.77946933994,3010.33497550008,2950.1093180685
,33,2970.41394299254,2824.84696540868,2740.92904029133,2921.08846235714,2834.652445254,2808.69752947366,2836.6748424194,2880.2525863634,2869.83816337107,2884.04257821515,2891.96282358719,2893.56951121766,2898.82853215586,2859.09039347936,2914.42492544275,2949.49242471698,2935.83446745969,2802.36711520481,2973.42235741672,2941.87312865445,2966.8819162008,3077.46935954976,3009.7515544093,2952.29510683496
,34,2986.03194282906,2819.11194587253,2735.44726888733,2924.78959551291,2835.21647443534,2805.76498300479,2833.19014402702,2880.44781901203,2873.49978884023,2883.60353248279,2887.33981085094,2892.01471994267,2895.04114025241,2859.80439647205,2914.22415393774,2952.36970601796,2936.52252060365,2812.03262261286,2970.66331641936,2942.35329008373,2970.40307827281,3075.54478498463,3012.29923069087,2948.00493637637
,35,2994.44626720331,2819.75783962707,2737.97282329258,2925.67773875239,2839.15382456231,2809.3100206582,2838.9244906545,2875.82769825553,2868.02204951132,2884.41333813478,2889.96290352871,2894.90698137731,2902.20219408557,2858.65103551324,2916.98888010704,2950.94890211017,2938.63586123852,2824.31268937431,2971.87263993394,2945.1031953756,2969.9019568478,3078.24742179375,3013.02353577408,2947.07633356429
,36,2997.68027405331,2823.59491262048,2738.93897811924,2925.13759950236,2838.3070966383,2802.90573169706,2838.2602289843,2875.02992609757,2866.4052817235,2883.64288066807,2891.69780904015,2894.13446187935,2899.32896800667,2859.3146308552,2919.26894823451,2949.72232354585,2934.5127491429,2835.82627442899,2975.24970865906,2942.50426748358,2969.08395308062,3075.14953933813,3010.44479921989,2949.0213027838
,37,2985.08839608919,2814.57542216638,2738.07120355322,2926.13447628687,2841.39454723471,2805.37823008623,2835.17430462585,2882.76429376932,2870.1865033291,2883.91086102964,2891.09287641798,2892.5420050121,2900.5294013202,2860.49584258674,2917.67764971104,2949.87257791981,2938.56197464664,2842.36882997572,2971.097561005,2942.03371860421,2971.40017567054,3077.42344120873,3007.25401727161,2948.83476525229
,38,2973.16345513122,2817.43256428964,2738.88488705009,2922.70959413596,2837.13122141842,2807.01382389962,2832.72518920508,2877.90723985964,2870.73495625168,2884.93039464487,2894.0784538445,2895.4012366431,2900.73320137874,2860.01127770469,2920.78765539656,2951.24644301726,2937.28786476669,2852.71235022664,2974.0070688212,2941.36422205856,2968.71321019274,3076.0732698379,3010.69062120246,2948.70032262447
,39,2961.08485355224,2819.32373287347,2739.52086772041,2925.08335219409,2837.40799181532,2804.74171949611,2833.92253678523,2879.94844122482,2869.31226511413,2882.64241174535,2887.6843802147,2896.17272109256,2901.06315541341,2860.1654223307,2918.92105219535,2945.56786999778,2936.95306051351,2859.64048848742,2973.3012734679,2940.24361075269,2967.77012335563,3073.12234385586,3011.67558720648,2950.54852868408
,40,2942.99811772386,2818.22819191848,2744.62587632136,2919.83563346167,2835.49548112594,2810.40845188835,2839.70864917911,2877.71746977455,2874.30283784306,2881.65295924537,2890.27207718703,2892.7107930609,2901.00817512604,2856.04793114575,2924.58038152561,2953.25525522883,2933.54367590095,2867.03262671964,2972.53567820499,2941.98182972866,2967.23338397661,3079.64433670843,3014.01964545663,2950.2939505166
,41,2929.24698268566,2819.04120489334,2740.79537044235,2921.61021464333,2836.97530611931,2805.94490140337,2834.66168576017,2880.02085290004,2878.71132717973,2884.75183123953,2892.81845961053,2893.6236725394,2896.78750303116,2861.07870048148,2922.66318208274,2946.84411292904,2938.33186849544,2867.97870640739,2973.05747966369,2943.56622051946,2969.49827400885,3076.29771066299,3009.54393656005,2954.44890949789
,42,2920.48345499307,2817.59558063179,2746.20313147562,2921.70791234152,2839.46651079315,2812.98872013247,2834.91523569795,2878.50030339381,2875.24343622276,2879.86915292262,2884.70494868116,2898.41144539395,2898.51156158301,2859.76817987723,2925.11871328887,2952.33714951675,2939.07576177937,2876.86476240971,2971.48233252442,2941.17779746392,2973.64270638057,3079.27712464912,3013.87163017346,2951.42246939066
,43,2905.42423254186,2822.50724479706,2752.39577794836,2923.81827974479,2837.20117909547,2806.00318228438,2837.04611081788,2877.22248041442,2876.90515158755,2879.57550804555,2885.7670238242,2897.63735662569,2898.70986428653,2852.74449180072,2928.19911365857,2945.94547121039,2936.37833813184,2880.29096308388,2969.93216374615,2936.33605743337,2972.60248082007,3078.44406442126,3011.60744446982,2953.34157609934
,44,2893.2220053271,2821.32448894301,2758.88454640688,2928.53748211556,2839.19957877773,2811.87557348275,2830.95940284353,2878.31301923875,2885.71403889257,2885.42217519675,2887.52750341022,2900.29039033343,2896.49502983119,2855.15994887603,2940.20932226304,2952.59761248367,2936.33742673049,2891.33184899905,2972.22207935203,2938.46750957552,2975.41074150992,3075.59106701042,3011.91863204643,2957.91430092876
,45,2888.38515510965,2822.64498438129,2768.3720701488,2922.12128725073,2836.67798582544,2806.87513645449,2835.32110496338,2880.28562519665,2901.17833032786,2883.1026736693,2887.91356995564,2903.82104221169,2899.09607082168,2858.49770079354,2948.73340936722,2950.59709213389,2936.99499631877,2906.67520209933,2974.23421721758,2938.55468289631,2986.60892344103,3075.67154633053,3009.64650612042,2965.85862303043
,46,2882.68852468046,2821.06896058398,2777.68808191614,2926.77110499461,2836.79642609316,2810.03861315113,2835.74790034802,2882.05550000467,2911.84324414805,2882.77039109254,2890.55562055172,2916.86683645988,2897.12902704903,2860.4280608224,2963.35052248247,2950.51684759635,2936.59631676483,2941.35551768064,2975.09705126763,2942.24532888119,2990.14312894105,3078.17157738736,3014.64775579823,2974.99752879215
,47,2867.56130283801,2816.61576984204,2785.42616670305,2922.00166445788,2835.01360414172,2811.38261465119,2835.69791445339,2883.13837259146,2920.94985700404,2883.78066990357,2889.3100608174,2931.95842293018,2896.36524964129,2857.78363968676,2974.14772636828,2951.45644133614,2938.13523621109,2976.23893178197,2973.09250917127,2939.738850366,3001.14716099512,3075.62541375523,3017.07008574332,2981.58812151758
,48,2868.36447831772,2820.49029509163,2790.9522340346,2922.37913441878,2837.30081118171,2814.99792378886,2833.32255253033,2878.08573982276,2931.52798597847,2882.58733097014,2888.10135250017,2940.29237539316,2896.09640691784,2859.58521104016,2987.57486567053,2951.08030111665,2941.62693867865,3007.73636737631,2972.76875024699,2937.84843439085,3015.59251735411,3078.08050548049,3010.54690058503,2996.84056487952
,49,2855.17591189209,2823.34610969272,2795.84867589681,2923.91820118247,2842.42231890004,2816.32413073468,2835.5065149627,2876.05846410173,2943.61261530274,2880.14061628409,2895.43301952261,2950.44640799735,2898.63707357467,2861.92420618061,3003.44680806681,2948.88201765016,2938.08911029906,3044.85330764694,2973.95890372208,2943.63746117159,3031.42507742401,3073.24666267425,3009.76292951869,3011.45188820507
,50,2854.21733014122,2823.67755017212,2806.2685212801,2921.71433292689,2841.39248856074,2817.36356122641,2832.95294741118,2880.25904725311,2952.95144118092,2882.8767832548,2890.09515056862,2963.26330383781,2901.65054656646,2863.1975077552,3015.4082434724,2951.71381007088,2938.77308022267,3070.95972071948,2973.18197844479,2941.68145211015,3045.96730053114,3078.96626488064,3013.25023750716,3030.07719292899
,51,2848.62556899858,2820.81930360923,2826.11735602785,2922.82339930704,2839.36727137664,2823.01238483229,2835.35750324173,2877.96826259652,2956.19065067691,2881.3138877208,2892.16534955216,2970.3091447815,2896.7033329985,2857.38066187985,3019.01907439199,2950.02249766935,2940.51657871457,3077.7668932731,2971.78070185136,2940.96658642817,3064.35697857087,3075.96444508598,3015.04378951939,3040.66559679739
,52,2848.48988764214,2821.65581621727,2861.35464473606,2922.15911852349,2836.38972895456,2830.91366059368,2835.36771378221,2881.30526598854,2965.54430724081,2884.05933831441,2887.63127656267,2976.75337046312,2897.32879026687,2861.35088559797,3028.41202689366,2948.90757462552,2942.7711334862,3079.48658128879,2975.10002800706,2937.54558111433,3072.14251015864,3076.85352892295,3012.37239982103,3052.51035540061
,53,2849.10212058819,2817.53007410492,2886.50821543729,2923.60968385994,2839.57304749775,2838.87695212588,2835.74796908123,2883.4910690222,2977.24772991882,2878.94051954463,2892.25917850108,2985.40807208769,2900.13806348254,2861.41291844959,3035.11562069285,2947.6828470317,2945.53877564213,3069.95731481427,2975.49936428359,2944.27679795037,3086.24433337081,3078.38879760013,3018.72360507952,3062.19591170144
,54,2844.57440807387,2820.8712063116,2893.91013890208,2926.31205448733,2837.14043261045,2846.15741315314,2835.71826227591,2875.2678684609,3008.75071418428,2880.92918618999,2888.32198315168,2994.57860690643,2897.73336246065,2860.03840872045,3040.35731972659,2949.75009103147,2941.92263340051,3060.10575723349,2968.64354033392,2946.73949911802,3094.2853860464,3076.26640365173,3019.292320982,3065.28690063357
,55,2841.78115587668,2820.04068937435,2885.20737891048,2924.63550308677,2838.96953687132,2856.53373919912,2832.71159166019,2879.83737365279,3054.68419239553,2881.7506227628,2891.23182675925,3018.44333380542,2900.08224141119,2860.88048812262,3050.94218546237,2952.39636674654,2945.373990671,3040.30437957362,2970.14869007641,2945.50667201552,3098.32797023131,3080.37648271396,3019.4287042354,3073.1956618132
,56,2842.48058530872,2819.89716826467,2858.15556041935,2921.35452962869,2835.78453650815,2862.22774738185,2830.90042100758,2881.53726286566,3104.60045361256,2881.46794224089,2893.64214633186,3058.3698475995,2902.14097146897,2868.41343216432,3078.26162743214,2953.53282040022,2952.77650410871,3017.8394958048,2973.44464033312,2948.04274199448,3106.47207856753,3076.38456579097,3025.1586831929,3078.52745185258
,57,2838.50229211004,2821.01086934487,2841.97600840909,2922.52272597584,2838.77179208072,2862.3013110145,2836.92599393341,2882.80599153768,3140.1678340946,2881.02625045939,2893.20304222385,3111.75913007498,2901.11452304899,2869.76320756774,3102.20685344398,2947.85842168235,2963.00760812859,2999.31552843287,2972.93113826851,2957.14444158527,3111.10871761966,3077.58485441178,3031.38805395441,3087.02353822716
,58,2835.80794004916,2820.01219830077,2821.48150394683,2926.95232998356,2835.87739441194,2880.18953445142,2835.62575493066,2883.47630207354,3147.82938245844,2883.56462378832,2893.05462801178,3159.41747097687,2898.33449035155,2875.88557188887,3145.77153913882,2950.1728452012,2972.51513606664,2977.64156956638,2970.97832313907,2960.42868250384,3115.85165588845,3079.76783227951,3044.87170938957,3092.42061225228
,59,2837.28002680598,2819.1135606158,2803.91332385262,2921.78574538822,2837.297390069,2896.31711286994,2833.84544786989,2883.30653777314,3138.18481003499,2884.70725430042,2893.90756224786,3179.18507607858,2901.19583187075,2882.75092447659,3197.52278892017,2951.3214228058,2977.61448563797,2958.89971450452,2970.34810571052,2965.53706573371,3122.58699708819,3079.25432938841,3055.00004029167,3097.92146709784
,60,2834.62095751276,2819.62866306349,2786.94619495246,2922.95014832498,2841.14973058256,2924.49550438705,2835.13064452696,2885.0630015695,3115.64725120107,2879.83804292519,2894.83923353484,3171.06079592885,2897.75517276254,2892.78324097515,3254.4949876042,2950.49041753842,2990.18796291467,2941.21467339047,2972.04376469174,2972.4743900534,3135.34052698385,3078.05502234103,3069.39580026497,3107.22213533524
,61,2833.47924605944,2819.87003121484,2775.43279685631,2921.13778322406,2835.62011045567,2960.0061984696,2833.00957939614,2891.84085157317,3079.71900416886,2884.49289306193,2898.30970698069,3154.6928109747,2898.36654028315,2902.1733185252,3299.07922217438,2956.23795818975,3000.81236456745,2919.09273444406,2972.85393904695,2982.32195975977,3154.39845520508,3079.48153742976,3081.9726163132,3127.23117350484
,62,2833.14745743213,2820.9405106756,2770.13283867224,2919.17527182946,2835.03112986996,2974.60112965506,2831.57493306111,2888.16060065273,3051.7109671736,2884.7191275346,2896.35558149332,3126.38988721029,2897.88206967081,2913.05340597353,3336.9997755375,2955.29534346712,3008.72812254245,2899.6742173311,2976.12680600361,2994.6775792454,3176.94197613891,3077.82097019331,3095.37213473611,3151.47681843107
,63,2829.41996317873,2820.79558180584,2760.5008796775,2924.6963710692,2838.13133517108,2969.25002818874,2834.16197799308,2892.78053353943,3020.90070053116,2883.53821590114,2901.50726001019,3095.90485737076,2903.28577582976,2920.57489689847,3350.32700688035,2957.90013786395,3017.74160310938,2882.66325598751,2976.91563435446,3011.45441902965,3199.95889113882,3079.40081788139,3098.58853140927,3187.69557349925
,64,2833.75468127506,2821.09866216841,2755.2699623182,2922.85954934944,2835.3696631619,2955.83922161882,2828.52790375839,2897.47698013132,2991.74868751113,2885.87590989902,2907.01711450217,3063.83584451592,2901.13923606937,2933.05825287838,3346.74951692595,2959.73138944989,3025.60641502818,2871.79583890976,2976.67641958255,3014.77960427983,3252.72614304918,3080.45404568556,3109.64462973282,3227.65327167663
,65,2827.89608388034,2820.27925867191,2753.3187788451,2920.83692878192,2837.78116020873,2920.07876196887,2833.06714943915,2910.45330106525,2973.98473196504,2881.80994247463,2915.04037771785,3033.97266000025,2899.68564710138,2937.6828524225,3338.02233049065,2970.2403765524,3030.77657847119,2859.49286944942,2978.86101658115,3026.77910197909,3307.30076109649,3078.99706746977,3117.72322666782,3287.54627171192
,66,2826.77110037645,2820.75401540258,2751.94002210093,2919.11616962509,2837.34108231536,2904.85560670934,2832.55707647476,2918.18365438932,2956.22333361403,2879.66209366858,2921.74969610825,3009.75062601265,2901.08465596902,2947.29657434502,3312.78599493183,2974.4958612613,3033.23292097871,2843.48614900279,2978.99499428479,3028.68255860517,3362.0522820478,3079.11752275144,3124.63965375404,3336.30226204783
,67,2831.76983061826,2819.34287442382,2746.17493006023,2924.95468519481,2840.10224777683,2887.51748327447,2836.73996857019,2923.42585317677,2936.79595249737,2879.29327921084,2929.74491548935,2985.66972283997,2902.03478203159,2946.87200116701,3282.95522030017,2981.90116525005,3037.87098200805,2839.70143622607,2979.89024638605,3042.82092486421,3420.64787088056,3086.60696608102,3128.08954277877,3386.04792788462
,68,2826.60569455983,2823.05125849861,2742.85766121114,2922.11411763649,2835.53882437638,2864.13809669436,2835.99972626102,2934.60104202953,2926.08451121438,2881.74353691512,2938.23731224252,2969.79208912606,2904.55498861145,2951.63442712927,3251.40278332517,2988.24553931326,3044.13154968495,2825.23278245172,2981.83092428544,3048.09818759803,3461.39290956642,3088.72316555401,3129.86158502288,3434.80664741589
,69,2827.00811399897,2819.39563363574,2743.16737431279,2920.96510310261,2839.29254271286,2853.39495144115,2836.12762191443,2938.1422114255,2908.74553876771,2884.6318894509,2947.00979639549,2961.82454924091,2903.98633401262,2961.62490818826,3221.96313037007,2997.57568958839,3054.3586993242,2819.84883398832,2988.30531954351,3050.93360475208,3511.21159377725,3092.48534101826,3140.14898384554,3473.58683100884
,70,2832.56320642325,2820.74509179243,2741.29212093919,2921.56674034211,2840.98050922358,2842.98313295692,2837.49863312766,2945.73460803486,2902.35015643007,2885.10829953864,2951.73461466368,2946.82943456984,2905.07921748381,2965.38731430302,3182.0616592799,3002.99955647707,3074.66510809653,2814.95006260197,2990.27808847644,3052.85397743894,3538.6933210199,3100.90466795975,3143.82527566905,3498.17549899761
,71,2829.30828382752,2818.20302583042,2739.3388898603,2921.84511569257,2837.34168426474,2832.78336839576,2833.99758149636,2955.05217065267,2899.06760001216,2880.81390436468,2957.23393511343,2935.32958292351,2908.54370276347,2973.75955982792,3155.17375947027,3008.97769089904,3102.79509650871,2814.58737267914,3001.27140706891,3059.40173466987,3555.90482465261,3106.72535035872,3149.17068783994,3515.89276698515
