,Cycle,C3,C4,C5,C7,C8,C9,D3,D4,D5,D7,D8,D9,E3,E4,E5,E7,E8,E9,F3,F4,F5,F7,F8,F9
,20,5511.57842794736,5891.49833997457,5280.11658274141,6213.21658960981,5808.00745204857,5678.24698313602,5823.93120933223,5880.3941419337,6015.0064547195,6005.87371627676,5830.96222047003,6018.95542092836,5984.86297358877,5737.81108100049,6133.51918466543,6545.18101142081,5995.55230856866,5707.88434729325,7828.06827439412,5918.3418751098,6154.1689199188,6391.47180181506,6096.16118705017,5989.70608001814
,21,5504.40107532812,5885.90771761262,5277.20624110777,6212.22035550866,5801.74825862132,5674.9864974528,5825.21475942279,5875.34059550789,6007.59361297647,6001.11908518545,5830.6097207547,6015.01362950608,5978.57890948645,5739.47415865371,6132.23339619877,6541.96143764747,5991.68695367023,5702.15808996346,7810.00118731641,5907.08385013943,6141.6797275328,6398.64883864107,6091.38379362565,5996.90695927528
,22,5510.35399113276,5889.86913128881,5274.97338190716,6212.9384259514,5804.71736831408,5676.2385114863,5824.14021482574,5882.42686185342,6011.78419345663,6001.72853046055,5824.56660549465,6011.73986639994,5987.79142824581,5739.15241242877,6132.36452193709,6541.97424235917,5997.76948702033,5702.83072584629,7815.96789423268,5906.02970006285,6139.73973669705,6394.35715326273,6092.68757837171,5995.1424687986
,23,5506.24367319691,5888.65724967946,5273.3740064441,6209.21607105647,5801.69394688344,5678.03816544785,5830.40484990087,5882.17116542773,6010.25333899463,5998.20520067361,5833.91598715927,6011.19772221254,5979.65765134022,5739.31018739484,6127.38756747347,6540.09580424374,5992.84650453866,5702.9456057809,7823.07551806973,5913.06128689445,6145.76539015828,6391.33947263648,6097.79951933059,5994.55723764755
,24,5499.28929797451,5892.36898937615,5273.99577707542,6203.54339971711,5799.77301406762,5674.62438900071,5833.45210700071,5870.25588905196,6003.18945613729,5995.0785867588,5825.2531069571,6012.69136250436,5973.81628995619,5731.35081246502,6127.87508179936,6539.56681589193,5993.8392729547,5697.78637846005,7811.45968128264,5906.67163047482,6138.86738446525,6382.60466340606,6084.89482667709,5987.49022369267
,25,5506.15865023026,5886.95954789552,5272.87360734582,6208.60368457849,5800.85119306701,5677.34483893561,5826.32452409929,5874.10023089934,6009.05140807965,6000.37632082509,5817.79777765626,6018.03858598008,5980.58536573596,5733.20509800936,6130.26071545373,6540.84569882709,5991.71194046666,5699.41500849151,7798.85565733013,5906.995308971,6140.88801006614,6387.34367302174,6078.40101391679,5991.85033285813
,26,5505.97246796381,5883.439426545,5275.18440061134,6209.54253142034,5797.58039327834,5673.42133589743,5821.22467123586,5870.80676033574,6010.04930133135,5990.90268675168,5821.79645506878,6011.35973410745,5980.8120152776,5737.58292936734,6130.37497361873,6539.80173498903,5991.88166672559,5697.28322934427,7815.76633081552,5902.53092422033,6137.13637772085,6381.0030878031,6089.25972425935,5987.58936255733
,27,5505.59901312059,5888.42523232354,5276.3992069467,6212.29234955512,5805.47807414723,5675.75458241593,5824.33237183291,5879.92216475333,6003.54689728151,5998.10009485904,5826.48706298922,6015.91483480215,5983.83602620885,5734.69521201667,6130.62320537444,6538.30005618832,5988.15356071494,5706.30032436057,7822.32229815902,5902.8696386003,6140.52040941228,6387.99561558788,6088.90978126378,5986.92454999773
,28,5498.0203030781,5883.29529957142,5272.95235219914,6205.68087246071,5798.61120135932,5673.05568668362,5825.08073769826,5876.63718640906,6006.66424717119,5996.95230265024,5825.96407443229,6016.38553574439,5976.46476268852,5735.15659062658,6127.46503011231,6540.50619588069,5991.57769208258,5699.58888404082,7819.76188751867,5902.18120085194,6138.67346198345,6377.55270487923,6087.16027602586,5992.9831973347
,29,5507.78303670951,5894.47259077412,5275.74865323631,6207.4248490845,5805.6322063241,5677.11617678898,5834.55064458964,5883.25323514786,6008.6814606601,6004.23490040007,5832.6290688832,6010.4749719992,5986.0683864723,5738.63963424769,6132.99753281345,6537.13203913349,5998.3075593307,5700.4606626013,7804.04243953572,5909.94937117219,6149.08087489213,6386.35308161299,6092.84406443923,5985.05117336557
,30,5506.6781881694,5887.54971114833,5274.31078731672,6206.25851187202,5803.60957744602,5671.8637346688,5836.42121845547,5881.49217245177,6005.86063379482,5999.89002061732,5830.70402545116,6010.91116827178,5984.4334434819,5735.03984875115,6124.47513468052,6542.23029333059,5995.97697313142,5700.92221835677,7800.63282081358,5907.29422829241,6134.08196024085,6382.11802213618,6092.34060646855,5994.61413949976
,31,5503.58705977973,5885.75391495342,5272.24736503653,6208.12413925276,5799.84620601826,5671.36310733309,5825.40096603415,5880.2563264907,6011.01771222475,5992.57945071939,5830.8068886075,6011.74226159817,5979.40767496618,5735.96388390043,6128.23421143951,6535.01670396498,5989.36439972699,5701.31622387383,7817.42065285711,5901.71243821045,6140.39399424811,6383.43410258199,6089.75572047266,5981.57434346711
,32,5491.59596429606,5885.20520755605,5269.57845838541,6200.87356039841,5796.52070488325,5669.93875296055,5820.57842306423,5874.86142739022,6008.40954614406,5993.58859049305,5827.77667257965,6008.16380749867,5978.38037860071,5733.00507626494,6128.79521451774,6538.37544813832,5990.19690779752,5694.20810235291,7805.00055743755,5910.09405783028,6119.30913304568,6382.33997503061,6089.18770385282,5990.05459951896
,33,5501.98621882423,5884.64876612971,5268.4304010219,6202.70054994931,5797.458618541,5672.09710261832,5827.04717497512,5877.17111436894,6000.22420065692,5991.04118161412,5828.33476633865,6020.41272601716,5981.06502212366,5731.78608318236,6126.17720843765,6533.71024848512,5986.31888173112,5693.61714950703,7795.64333984257,5908.01257108025,6130.4358866287,6376.52616633045,6084.04667752014,5980.73421342418
,34,5494.71853995537,5882.74646980674,5273.86324987955,6203.96428021347,5797.42785735294,5676.81398079326,5819.43625445061,5877.64027593331,6003.27410980889,5993.50913176358,5826.25651026897,6012.81426922596,5977.91332856825,5729.37422902788,6125.36225508339,6526.43476413882,5993.43855320636,5696.53295737073,7808.21062286196,5902.00471884057,6123.55241591001,6377.73928995963,6084.06850619001,5980.05088125524
,35,5499.92879074095,5885.51352788555,5277.66656868567,6204.33838999176,5801.80764421132,5676.1480153854,5821.77115137989,5879.57483471606,6003.39565815351,5993.38390472257,5833.77219590305,6016.12302807184,5973.30414296845,5742.07640140384,6133.9022300233,6541.74930380232,5999.69372265268,5697.36515829276,7805.93984266176,5904.84443255492,6124.88972330388,6386.43647938603,6087.265346011,5988.82360608729
,36,5497.98541918109,5889.10056352316,5273.16977792546,6204.06528319289,5799.89079272319,5673.53488245252,5822.70341621702,5872.92142391288,6004.43398439091,5992.72164875623,5823.86802342644,6013.81344659237,5980.19001146251,5726.23430729247,6126.29873059345,6542.93115674913,5987.97838640587,5697.00904799299,7807.17864500523,5897.15050175672,6134.630575128,6373.30767788239,6088.75447851882,5986.76041574523
,37,5487.74410967889,5884.0105975536,5268.39237584163,6198.61633685282,5797.88073714637,5672.96073047551,5818.46712632669,5872.20788968371,5999.22766434847,5994.1570238218,5828.88241104082,6014.91265996856,5975.28836584703,5731.77212257712,6131.89960124903,6536.3141507353,5991.49561859478,5699.17567619871,7804.771140128,5903.71475557584,6135.8491240062,6379.57674642377,6089.61564973725,5992.30252631848
,38,5502.40478159806,5886.10356513044,5269.90487379075,6208.10974915616,5798.4878752805,5678.63980408136,5820.64521485886,5883.99021294907,6004.27218210584,5991.97966381983,5819.25243708134,6018.01833604574,5974.07127974616,5723.8886466169,6129.83186225278,6539.60139702758,5988.36882699683,5695.95056930312,7813.73130000637,5901.02321118477,6136.13153599775,6383.14656434947,6092.2277378244,5983.34342902345
,39,5490.21137426291,5886.83552254097,5270.11910286121,6207.16832455475,5798.40315629215,5676.42350572835,5825.56241621986,5869.70542373556,5997.49902739978,5995.04351514189,5825.77808235078,6014.22118261205,5978.23528378968,5735.63929801448,6132.08647172111,6535.15425106927,5992.47321850172,5699.06083073608,7806.18712539662,5903.7523408387,6128.76777775136,6375.25128228392,6080.66948363931,5980.64028103922
,40,5496.46496025959,5889.71941962255,5268.63648085115,6206.29294717987,5797.24485958872,5672.57382685341,5824.40040841117,5875.91577620082,6000.56966968757,5995.90104907004,5827.44214266683,6013.17016565762,5975.78131622465,5733.84690767902,6126.06621649233,6534.45045442704,5989.61471903501,5691.66005703324,7793.72181217692,5891.97125531618,6135.32521202223,6374.349200358,6079.77004375371,5978.4257364423
,41,5496.96501323876,5888.96942325392,5272.1586267926,6203.37257366652,5799.28606387055,5673.40444251939,5824.73551268178,5880.67887114907,6007.08360367418,5998.08522860833,5828.67352452466,6013.2485912813,5974.52084860267,5736.60216418323,6132.2056307126,6543.24120978676,5989.33409864883,5695.70845347305,7804.45478397191,5906.44334059677,6134.57497539589,6386.91185175667,6089.58101125571,5986.16891651626
,42,5502.23663990492,5887.22396933688,5271.01905622947,6208.29791194154,5800.32125006011,5672.10501948364,5826.85893909952,5881.34142876833,6006.93381136069,5995.24691711718,5829.70639742653,6012.87449446397,5972.74487772949,5736.09466142607,6128.82936006601,6540.46066226682,5989.83166143149,5700.00828524586,7804.22878469948,5904.41885419248,6136.31637585507,6374.2231977212,6087.22486260493,5983.11882158486
,43,5496.12375572664,5881.75002563925,5263.56429929082,6206.11777045145,5788.92477198323,5672.81011041144,5819.20310033866,5880.30542119484,5999.34780567033,5991.53280120128,5829.2232008506,6007.86050265567,5968.23255012466,5730.95099761058,6121.11872126028,6533.36750387908,5985.87753574917,5695.63725660484,7799.53370576476,5900.06565483937,6127.98457631216,6373.36192079402,6085.04304933931,5975.73909515408
,44,5494.77313153486,5883.84400381648,5270.69016287212,6203.77971418511,5798.09624050895,5676.28197001365,5818.99177806103,5871.79712914372,6006.37522563866,5982.65867501198,5827.98690130789,6011.19709938603,5973.06062999186,5734.72578292225,6126.35044854793,6536.50526183547,5993.51175325275,5693.0785813091,7820.74810496325,5905.9446305395,6136.47383830356,6374.92691843231,6083.20927616148,5976.70753152809
,45,5494.38500305849,5884.53787144328,5271.97809208462,6203.60495822135,5794.73675536987,5673.52643053526,5823.61319551129,5882.26913817306,5995.59651325225,5993.06074688577,5828.53763335341,6012.64436259378,5975.48591559154,5737.52231338047,6126.40962860243,6535.11564162273,5988.28393411547,5698.62646290869,7796.39420742065,5906.73891280083,6139.59504765038,6372.9193393301,6079.94823231358,5983.41723594033
,46,5495.32819902525,5885.8525557467,5268.12600359029,6204.17964074031,5797.464292267,5673.62775869306,5826.30780212081,5876.93798255197,5998.19494062494,5988.7807706744,5829.62480422939,6010.72922870864,5978.84724561687,5734.3804556235,6129.34026277357,6536.95640686718,5990.87497802821,5696.01951612205,7803.0815295169,5894.08663968513,6133.80007595001,6377.75707512363,6087.84100892307,5975.60619745522
,47,5489.88411024675,5882.95783224599,5261.67304482216,6203.11935371705,5797.50252269279,5670.5905694766,5816.31099119641,5878.11279096325,6001.02471364947,5990.12542675787,5827.77818820087,6002.55000600314,5971.22095593611,5730.16134629422,6123.11773247702,6536.83222676534,5988.72733997974,5691.85156838273,7800.11053258587,5893.91705897777,6135.32831456081,6378.90808743038,6079.78537817445,5980.7904408691
,48,5494.34944591772,5881.76592373649,5270.16658523582,6203.31474774937,5799.80396274987,5670.9485586258,5829.90930628285,5881.34335457125,6001.64078579824,5989.42521245175,5829.39331230773,6012.94599205176,5972.06776315046,5729.92915737593,6129.04067741485,6545.53558748347,5988.35805090369,5695.49637767328,7801.69470699761,5899.53859464142,6130.10084880304,6383.21570530192,6084.25222093819,5983.75711129822
,49,5494.93453820923,5884.72215966343,5265.72159008607,6204.80791200379,5799.84827432615,5671.49104550532,5819.02158836125,5869.17225064239,5997.92503809391,5988.83648200848,5829.22090155954,6012.75593795161,5975.21073881517,5734.70901700782,6123.67393990843,6534.62824445271,5993.52487983938,5693.92578031078,7800.01211681945,5906.0760079586,6133.32297103489,6381.13100279036,6087.7839775031,5969.42051522224
,50,5495.78027413252,5882.71335430717,5264.78851043713,6205.0893431706,5797.49454920096,5674.14941395412,5812.93407411594,5873.54233940373,6002.24518550806,5982.31565766721,5828.94149333063,6012.20384913168,5969.69343491683,5729.18758495034,6130.05692820534,6534.58559056681,5993.33150182687,5696.68574089406,7802.10380375709,5902.93235529197,6137.47951488679,6375.96835309279,6081.9987258982,5974.32980962736
,51,5490.9833357828,5884.53130677583,5265.18632122447,6194.33867952997,5795.84250256405,5668.732914072,5814.73308205135,5874.60599726108,6001.80507598446,5985.6621650639,5829.71982279625,6007.68101626166,5968.70263214558,5728.61269730267,6126.66842254035,6536.90148511328,5988.69216486339,5693.13620574002,7800.92104970329,5893.75036264791,6133.07960645375,6374.78372312609,6081.15681272109,5971.45785342766
,52,5488.2979725206,5876.34904027908,5263.7619246478,6201.17434307338,5791.36340781292,5672.66356402269,5820.87513943671,5882.18797220264,5995.31310625726,5983.93881395479,5824.76748312375,6006.94116981382,5967.44541455498,5720.73381046641,6122.84964639366,6533.09672634731,5991.74753950384,5694.63200865331,7794.32203780935,5900.48403701452,6124.35830488078,6370.36498473336,6082.00889482541,5972.40263189902
,53,5490.51791528844,5882.71708902764,5269.86348316104,6202.22148656548,5796.64829846532,5675.89602945158,5827.20370156798,5877.71652944727,5998.73098171654,5991.35703524009,5830.09541401506,6020.20162299432,5971.24938448436,5730.81043664002,6132.38903952641,6536.95104537865,5988.78222191673,5692.93869476887,7795.77668304666,5898.16665811927,6134.42183234426,6373.50008976947,6074.77371387334,5973.48029093337
,54,5491.3560622512,5883.80642528408,5258.47132461406,6202.55255045747,5792.453415386,5673.60249683991,5818.08362549331,5874.23580111463,6004.4843782896,5985.63269434825,5835.16068279477,6007.04603583162,5968.34973667215,5732.75004136141,6123.89579615027,6539.14968346165,5987.73107764337,5688.3568450307,7797.93986983501,5884.93823192572,6127.8063307475,6374.00669922553,6081.03354693427,5973.91656499072
,55,5487.75499121699,5877.68782150157,5261.23668397194,6195.74592771895,5795.50121487337,5670.23007944036,5818.29152314967,5876.30846685597,5999.26865566336,5985.22974776771,5827.14248013023,6011.0187062664,5967.85142447231,5729.2779775098,6123.75404613571,6528.94811486918,5983.04437991952,5690.61735757973,7791.12079640826,5900.26948857484,6124.75430161453,6370.61190774337,6079.31892134769,5977.24865703579
,56,5494.32243314715,5880.79291740107,5262.85893816109,6200.22295101097,5792.03180943225,5667.66414368491,5813.65541009303,5868.76223039443,5994.25451138373,5985.64834649985,5828.58800116157,6004.95813789291,5969.98633217243,5727.98109891659,6127.62115559007,6540.17745767743,5989.27907056348,5689.83487389136,7798.66583643392,5898.90549091809,6124.97657335939,6377.34469555597,6079.39789256513,5973.97609808916
,57,5493.40039526728,5887.33334483181,5263.07883655076,6204.35924758785,5798.47526107558,5668.99615768962,5815.79989953618,5879.39341817856,6002.32526727582,5985.56795384871,5827.98367468466,6013.78741942569,5970.39914942926,5735.36835578125,6133.44253320054,6533.48273606659,5992.38996510843,5687.87177046873,7793.39937475957,5890.57887423175,6133.08148242541,6371.17101898728,6076.91528426141,5977.78534433514
,58,5491.77272215142,5888.02687603783,5268.31339653647,6202.64970865238,5798.21997574958,5674.85934270016,5817.01810942932,5885.04287776911,5999.73986700304,5988.65083295006,5834.45860264072,6012.39741206854,5970.87995094269,5729.12733930834,6130.59156694113,6541.77471122767,5992.88385100161,5691.4844324454,7793.88106255785,5909.97156532155,6140.54314862391,6384.87170333205,6083.59625305774,5980.33271382373
,59,5490.0244041078,5879.37119045523,5263.8018804457,6198.1358010483,5793.63380074725,5671.84061903375,5809.6741340055,5874.32050521709,6003.17207610032,5979.79258594023,5833.43160854849,6007.98149120555,5966.69807219371,5725.08503192791,6121.82956659949,6533.3529274458,5986.25997984917,5689.8963229546,7791.95103068091,5897.81056488588,6126.97781690169,6367.43710785004,6076.60552946825,5965.80494449631
,60,5485.40224407009,5880.734541275,5261.46781123954,6202.79340275102,5794.3227073102,5669.40487610118,5814.86453227693,5876.6061789096,5993.44238264699,5984.65495605278,5827.14305488387,6010.21756585638,5962.73111397083,5722.94228454803,6124.33720577049,6532.35842563748,5989.01787661442,5686.34729977256,7796.70024048747,5889.90652952883,6137.65950804518,6372.80537850026,6076.65590259758,5965.38220602329
,61,5487.65127486051,5883.12528527261,5261.69074748967,6200.15481853152,5792.43458810824,5671.76397007675,5820.17293064165,5889.17901938093,5992.42450463074,5986.41278533107,5827.42978190441,6007.25668465669,5972.21131575732,5735.02684228138,6126.19779254971,6536.81822914604,5990.14497039406,5689.39120441171,7807.88725831301,5903.40460339311,6138.65826163002,6373.38001386534,6079.42138264826,5973.6548072771
,62,5482.78555506669,5883.02763228133,5263.65763778342,6200.40236526664,5792.91648792141,5667.25467500996,5814.8303613438,5884.96975076931,5994.96123932832,5984.83673648116,5829.90934144996,6000.38152075053,5964.47554875562,5724.85903233486,6127.18127636525,6534.05610885819,5987.01672890242,5693.64791613645,7784.00664873378,5896.47380143394,6124.12673861408,6379.63795895657,6081.88236656821,5968.50565172018
,63,5487.04816666477,5882.91530334768,5259.84049731781,6197.21304621152,5790.82406479421,5664.20182510941,5812.46102949721,5880.15502533313,6001.17820662775,5978.70881108423,5832.45018707455,6009.44495387602,5969.45206126881,5725.97294231219,6121.1105433153,6542.19717497163,5985.34625539745,5693.26516328521,7796.78197818806,5895.49396301022,6129.09989181531,6365.57529832468,6084.26573211747,5967.93241750525
,64,5481.21848592788,5881.10503111602,5259.56461113646,6192.73001801363,5793.70959163067,5667.40247870166,5808.28489185572,5871.23651389373,5996.83897095109,5981.29531142274,5826.12132577675,6006.09470451534,5961.9341411421,5723.57900740132,6121.28091799196,6531.64376667478,5984.57286929567,5689.41313309123,7793.11168584449,5893.29944796078,6122.62064266055,6368.17979062127,6078.07354977795,5964.56582844094
,65,5489.877184933,5879.53094630088,5258.80444957078,6194.86339569265,5792.01004160697,5663.06855998982,5815.74500379649,5876.98124286537,6001.78918840772,5983.55223305993,5833.09615257129,6014.1178624913,5966.8336948618,5715.43048075279,6121.14396716945,6533.2879298017,5983.68144760264,5690.863159494,7785.62871055767,5897.86041264006,6121.33883684089,6369.22848691719,6073.61954458351,5962.95331802478
,66,5482.70357318939,5880.00877491218,5256.57492617412,6197.88579901492,5794.50868875733,5670.36454551811,5814.16482110935,5874.41679867258,5993.94831376802,5977.43831106011,5827.42509016675,6009.16442329635,5966.55482966293,5728.56862959921,6116.7596689542,6536.56475376373,5988.00266601934,5690.10567019172,7795.89424850339,5895.12251517781,6136.13100297648,6373.17675078441,6074.69818591595,5964.18385663508
,67,5478.1114569313,5877.69191210189,5255.11466950189,6193.55434087563,5793.62914000347,5667.37396639424,5813.01214301025,5879.57193300665,5991.23857532011,5975.7491691503,5824.97767412012,6011.16765556437,5965.06767997238,5721.46523087394,6116.28532468643,6533.52240346971,5986.16787422612,5689.55319945474,7784.21768417549,5896.5499999229,6126.40057951165,6366.53521606948,6077.11820491469,5960.73924337823
,68,5480.43580296905,5872.41674190322,5254.55545248805,6191.526032017,5789.4712294214,5668.88115219525,5815.10328424418,5881.07733535581,5997.46923111911,5974.60275271756,5830.87479571828,6011.73520340746,5963.25439676821,5728.50833499976,6116.20618347516,6532.17782084936,5986.5351348219,5691.13573670948,7790.10854595802,5892.62788132144,6132.8142444289,6371.46590262975,6082.84012594785,5958.21734041608
,69,5484.38594739212,5883.37721248404,5263.41125066652,6195.69369454183,5795.20137914465,5674.65528976838,5822.85385730817,5886.03525244764,5996.58401321119,5985.45098213193,5837.64593821591,6015.55691128493,5967.58613492379,5723.29895648202,6121.62450362169,6534.9217642731,5988.4089278977,5692.42406844964,7791.91474666279,5897.35214287521,6127.44492176826,6366.23055914299,6082.35299191288,5966.19943497417
,70,5475.67884427634,5881.69917982005,5259.07392997641,6200.74407816995,5793.00895711684,5676.51152095833,5811.19216344634,5883.60220455294,5995.37079335435,5980.07936454297,5829.7009791443,6009.36155844199,5965.10851648088,5731.28316281608,6124.68135090904,6541.77209150867,5986.23364565441,5692.33468922785,7801.8860301298,5899.89575874824,6128.94872891066,6370.76020651003,6076.14930352791,5961.12587857163
,71,5487.00906224055,5882.80537974795,5255.00784569556,6197.50544910705,5797.9934180686,5666.90921928462,5808.67163819653,5882.71336340152,6001.15342710921,5983.97621832141,5830.05798029849,6011.21499557391,5972.60253298996,5729.96739846007,6127.15834524033,6538.94959976759,5995.72315884773,5694.62424572893,7798.49530185495,5898.47220328031,6127.94310678447,6374.3927230453,6080.22610474373,5963.66686974666
