,Cycle,C3,C4,C5,C7,C8,C9,D3,D4,D5,D7,D8,D9,E3,E4,E5,E7,E8,E9,F3,F4,F5,F7,F8,F9
,18,2469.42661286215,2527.18516235815,2437.15251653669,2580.45172436369,2503.22051487078,2485.37549967788,2506.35929648499,2535.23512367219,2524.22545627321,2532.57623871483,2511.03949181834,2533.84941965088,2515.30549370647,2478.11297735792,2535.63463202128,2603.15981607872,2508.17878992638,2469.86314746241,2524.5208142211,2492.91930770591,2529.03534715006,2584.74695082729,2527.1244769594,2513.64266605626
,19,2469.9116940694,2527.39885424815,2440.81400503327,2577.95460429592,2502.25600452889,2490.37016482937,2507.19502016934,2533.72739098869,2528.0713721647,2535.58012488339,2516.4666090013,2537.67349188382,2516.41109094602,2483.01161856754,2537.18242170759,2607.60411245225,2509.88300410409,2470.8459159609,2521.18767541446,2497.57979413245,2531.44339085599,2586.18392686175,2527.51381593517,2517.3657904962
,20,2462.39458577444,2527.54980900517,2436.4420249438,2577.67693122602,2499.41466744293,2486.20958977053,2504.91655056609,2532.40350895963,2523.78755791509,2537.25751648632,2514.38327850568,2535.39784081751,2515.87872756923,2479.53275225651,2536.15738813279,2608.02260548837,2508.5579846006,2473.11105149171,2523.34562967264,2499.22134766429,2531.31073027987,2584.23581459119,2526.77162164023,2509.85067635834
,21,2463.41512043934,2521.36787366975,2439.30430521392,2577.22550065362,2505.9431615281,2487.14408180676,2504.96103124304,2532.25134116099,2525.61564192577,2534.05942740715,2512.23916006643,2538.29373051963,2512.4398875989,2477.82538784543,2535.6679483085,2606.55808835766,2507.07316688426,2470.07655430459,2526.35913222541,2500.37694771641,2528.56091586128,2587.72361083631,2529.02858932468,2514.21907832082
,22,2461.66972809868,2527.56029448336,2440.61150684119,2574.45187487136,2503.78448181769,2486.46393543913,2499.84389218618,2532.87468977095,2524.88223632209,2534.60665225516,2510.56707423731,2538.70377106691,2515.95247584634,2478.95483262499,2537.13534995175,2605.17667687687,2505.42375117398,2471.21752836704,2526.73378078132,2502.04635790535,2528.22806727723,2587.25230700047,2528.12219623652,2511.22443977568
,23,2462.32016508214,2529.46743415175,2438.09726445099,2573.91029331515,2502.06151990043,2486.24695989527,2501.64381531166,2532.55448291976,2526.25515006174,2533.61785984983,2514.66869467936,2535.77180632221,2514.76916614665,2479.0181132077,2533.63436624597,2606.20821088461,2509.1419253575,2467.55493498538,2520.7192910501,2501.61058592803,2529.81325810744,2584.6860557633,2524.30751312906,2511.97008207528
,24,2457.48281305686,2522.15648955594,2436.76819989707,2572.7020117175,2502.52356132372,2483.91322182697,2505.25843030602,2530.07462283339,2524.26174344193,2534.56690884484,2513.63124738175,2538.12252210154,2513.41519969867,2477.70369703351,2539.8200636144,2604.68618618599,2508.00266827354,2467.7601381097,2525.32886298531,2499.0619537524,2529.38995233597,2582.35456559253,2524.84664432425,2513.57553342773
,25,2448.68164173974,2522.67689253175,2439.32342864687,2576.4750076737,2503.78492729539,2488.90915613162,2501.8832506838,2530.34246895742,2525.05708990599,2534.49729416192,2512.47788596786,2534.66923826233,2515.19126556675,2477.75803611682,2539.34666437234,2605.34051697306,2509.39552670784,2468.42478917005,2522.4157337355,2495.52052757031,2529.19198940679,2583.46512470943,2529.90239641684,2507.73423648365
,26,2441.17186179563,2523.50951400048,2437.63026587811,2577.71079893944,2499.55044292755,2484.6045085845,2504.29350661888,2531.78491935893,2525.3464784022,2531.66604379676,2513.95797697994,2534.48215261131,2517.2321911381,2482.11833111567,2533.45244442409,2609.53931455328,2505.73188535794,2468.30206262049,2526.15226941728,2493.14568019363,2530.42638072455,2582.83451870935,2528.53208914499,2507.50427041953
,27,2426.40930285748,2522.53760259088,2434.57877810898,2573.04564669162,2501.79021769832,2486.20008214588,2505.75787166415,2532.57866955291,2525.87567394409,2536.80412034547,2513.84709765581,2537.96448321391,2509.16465918288,2477.35177672163,2536.57695127635,2608.92475776894,2510.02099659089,2463.32706797203,2524.47363836783,2498.24959484179,2530.30658959484,2587.12560655604,2533.52710764274,2510.96637224525
,28,2402.7161398326,2525.67900081723,2437.08937190223,2577.53543205433,2505.58515611688,2487.79219628571,2503.26319341873,2526.65818202253,2521.45905824835,2533.71448410184,2512.87725785784,2533.91781990437,2514.88539630071,2475.20076802157,2536.27833408136,2603.94615029786,2507.31855848944,2465.36854999083,2523.07561091718,2495.56369347431,2529.83052278356,2584.70069227625,2531.26758600629,2510.45744112943
,29,2388.4816315981,2524.46117873947,2436.73532748187,2578.46649005742,2502.78062258869,2483.00448117248,2500.93926772655,2528.67613315903,2526.0264545795,2532.04092685708,2511.2942086854,2534.55331863745,2516.5801230156,2480.90881414122,2536.81616744189,2607.13641486319,2507.25725390481,2459.86535868304,2524.75895503775,2499.09378715924,2525.83288578914,2583.31539948862,2532.82813136852,2511.16279979955
,30,2377.71291045628,2526.60008231792,2434.10807837397,2575.92843364312,2501.92472869511,2481.37754560633,2504.07330910038,2536.00128363741,2521.71174844156,2531.91449042911,2512.35632659384,2533.18105465553,2513.94951158845,2479.20576779602,2534.79343496364,2603.86727951073,2508.59032102984,2462.02526474764,2523.2136361836,2494.32867748892,2528.90785470675,2586.13310297049,2530.28694902691,2508.84937473258
,31,2387.24176505335,2523.2242751,2439.41810961385,2576.2385739476,2505.67872769847,2486.40185536976,2503.40645294531,2532.84562574188,2522.54933432273,2530.45914130683,2514.85970709977,2538.72933635424,2516.74099818522,2478.31946917655,2529.93625296042,2604.31806497355,2510.18503545847,2455.50840828167,2523.8748498306,2497.90226461178,2529.29120812012,2584.54406840486,2527.84149390967,2507.66220323219
,32,2388.07724444188,2524.17949470557,2435.692265407,2578.43477302324,2502.36034372934,2486.32227400788,2498.27928364517,2532.83524439083,2522.19982764762,2534.09754820953,2512.44448946302,2528.50077083119,2513.79329963508,2478.66439015842,2533.42929521435,2609.54369489813,2509.89262132463,2443.22584952403,2522.26837744398,2495.81103474097,2529.80455530222,2585.62254225236,2524.7278062208,2508.49167030799
,33,2405.22339510107,2524.87527472355,2434.3009557141,2576.45740154175,2503.92337302054,2485.311641263,2502.68450863854,2532.92214573554,2521.14525888309,2531.48179890544,2517.49381706569,2530.34186881861,2511.99474819015,2477.77965505184,2533.34947520252,2602.26901120281,2508.95468579516,2430.5409455954,2524.24765940079,2494.14032925217,2526.04425220973,2583.17325223454,2527.9262069766,2511.51743740815
,34,2425.19511682624,2526.89164606301,2430.12905063955,2574.79057617119,2504.23532514134,2485.20248912601,2505.86593715052,2530.43305695805,2525.0671842524,2532.85374343459,2514.11028940545,2534.93253986545,2510.95928291116,2474.12870903228,2530.39398720874,2602.51892352437,2507.9023684253,2413.69728338471,2515.28176173754,2494.69094143123,2527.66148632436,2585.74978104774,2525.56080022843,2508.7309330323
,35,2439.44372850879,2527.11439019355,2433.11146576807,2573.85882926234,2503.86782409551,2481.88801591535,2500.48093875789,2529.90379629227,2523.93356419344,2534.68886474083,2514.34933435964,2530.01152357329,2514.245470721,2477.90192365463,2531.57445543757,2606.22065698298,2509.18094370074,2399.05098054741,2521.4670134816,2494.06362476327,2527.27394585891,2584.28988009872,2526.49480157077,2510.28662952382
,36,2448.85798181285,2523.76925521181,2432.27285829359,2574.4707740583,2500.09315549988,2483.83953275037,2502.09085042251,2531.158574617,2520.92824197155,2533.07985414758,2513.02221459214,2527.59332797821,2510.20244606694,2479.03777000607,2531.62522735838,2606.0201518693,2508.03332972064,2376.53990110844,2524.43800847428,2498.55468571404,2522.05492631024,2581.65970519389,2526.1365804087,2506.53949342903
,37,2456.50076356648,2525.96102107429,2430.98434367512,2575.99227258235,2506.43416814403,2484.56259573575,2504.16835483442,2529.58136232729,2518.53857604597,2533.67926721772,2518.63272527095,2532.02385285122,2513.4599987832,2481.28954660561,2532.30902667977,2603.77093860197,2509.17940668946,2357.76603698926,2522.48545677765,2499.49763771687,2523.42942341875,2587.00067524976,2528.36331850982,2504.61620210172
,38,2454.3556870082,2523.79296585072,2427.29384616749,2576.40555800611,2503.10678227359,2485.64741698024,2499.03836651303,2531.97419039817,2522.22301061373,2529.02081708013,2517.14972087436,2532.78970591412,2512.6183360401,2481.44944748627,2527.81355856326,2606.36670466565,2507.26497471761,2344.99267532183,2523.6423745978,2503.45709709283,2520.13232342329,2586.38424763477,2527.33758784172,2502.07541056697
,39,2457.49254058692,2522.92425770357,2425.07275231896,2577.05146093145,2502.09459645826,2482.20125271528,2503.37719030496,2533.25500693063,2519.0467520922,2534.07476557068,2513.56642813422,2529.089630401,2512.16028813318,2472.6217248761,2519.33236709129,2602.69129731593,2501.63240722359,2334.88587811005,2520.79724077489,2491.01819223543,2519.59132570906,2580.89847830235,2525.30850748914,2501.07942379763
,40,2465.0218909561,2524.33099566023,2423.47184427508,2576.09993569457,2501.88195412043,2481.52458402602,2500.12026731717,2529.02123775976,2517.57313720575,2528.15887192941,2512.84898509357,2529.5008855416,2516.05906397976,2475.74201610387,2522.1803321877,2603.32394002109,2505.94681056743,2328.01836133198,2521.26286625793,2493.67888080075,2516.67290321815,2582.39766694865,2523.3992691196,2501.84004468017
,41,2462.61118057982,2516.97081662181,2419.75894930841,2577.51827936446,2500.60858896299,2483.32622113208,2503.54766331216,2527.4796295,2515.07115576824,2532.24291314362,2513.06148041626,2526.30192001505,2514.66707311908,2476.5896537493,2519.34885768872,2603.81761355995,2503.85177345606,2322.25669535931,2520.11392702202,2492.50698152396,2519.53578944633,2585.7042977143,2523.37167721479,2497.44048711668
,42,2461.66770109185,2527.62356623868,2409.40423339707,2576.30034984902,2501.41961615937,2479.64179685372,2505.6451527094,2527.93462373354,2505.5685106845,2529.5328075726,2515.55107981476,2524.84686161918,2508.87735720452,2478.57655259492,2510.47801318078,2605.40920518823,2504.31947082244,2320.33380793783,2519.81222756591,2501.21014728758,2515.95709039305,2585.83371178331,2525.28455093709,2494.49126695461
,43,2461.29355618407,2521.14213833091,2402.48477257568,2574.08482244446,2501.14434593327,2480.62766295358,2502.25620378417,2530.21727789188,2499.51407070196,2531.55304449784,2513.44937035936,2517.02057741599,2508.19864017408,2473.91494115291,2506.17319879339,2607.94487391553,2504.22081793045,2319.13474120178,2518.69355219302,2494.93250897348,2512.87292354061,2581.90525365554,2521.94886317505,2485.72358721162
,44,2464.19184545262,2527.59722002452,2387.92150120245,2575.86771112147,2503.05817039043,2478.01837311153,2507.68280819364,2527.70276816508,2489.74832320626,2532.0832557356,2511.00303553921,2512.8142089576,2514.4608730022,2471.30912551613,2493.06144790548,2605.74426641587,2503.5099945223,2321.50190355865,2522.03071844776,2490.83513811823,2504.93988870667,2582.04879810431,2523.29495341322,2481.62688069479
,45,2463.98375414186,2519.88427871195,2372.97880605789,2571.90568183798,2502.55307960815,2476.95305450671,2498.97598923357,2530.85634549389,2473.52906403234,2529.08222544085,2511.51155872445,2502.35423778414,2508.71218331162,2473.89619479512,2476.69109723788,2603.70016444533,2506.15202729598,2330.21110199526,2523.02234481039,2491.69824001631,2497.95120124904,2583.6204338048,2523.24847936018,2474.65500379603
,46,2464.28853185442,2519.7508789928,2360.92023267819,2571.32247854575,2500.72584855971,2477.45597441759,2502.03185881746,2528.4241526923,2455.37271576825,2531.04052438596,2512.14988357043,2488.16957504946,2513.04196871117,2474.71120962769,2459.98063543029,2603.58727494557,2501.36414849537,2338.81421730786,2521.7746742159,2488.56337418561,2477.61228594537,2579.36505182453,2523.89946854384,2458.98276961417
,47,2460.76899312459,2524.41334640472,2353.68164843382,2573.5968063183,2501.41374437003,2473.73172540361,2500.37303990421,2528.27865569709,2438.35963437713,2530.95937233522,2512.18893478506,2472.44052944021,2507.82634260703,2473.50651119253,2439.49072578091,2598.87830726199,2501.5971104201,2352.23650969865,2523.1152713645,2492.97815717566,2464.45682862528,2581.76478463243,2521.25588210657,2443.40992615158
,48,2462.85858422774,2521.62719270239,2349.23489165576,2582.97329760756,2501.14164699244,2468.92442894418,2502.90838432421,2531.90516078223,2423.21549301596,2535.07603896969,2507.38280269966,2453.06504024063,2509.41355220406,2471.46676841008,2425.16741979345,2604.73036850504,2506.22815882593,2373.38211324619,2520.12897821465,2497.09197072564,2447.68254632528,2580.07659375848,2521.77892002645,2429.12104294523
,49,2465.287086471,2520.20594733599,2348.42261364094,2572.97929867975,2500.67270998094,2466.59722771627,2500.5871638182,2527.7533563468,2413.90723564609,2531.3966646331,2513.50033119439,2437.14147604803,2510.71093966525,2474.18333374447,2407.04365915639,2600.78930460923,2500.02587920043,2391.02464952911,2518.40779554353,2491.59550314004,2436.18951652917,2580.90626360636,2520.79590087529,2411.15132817354
,50,2462.33091618161,2522.12284301619,2348.91885376181,2574.66522930214,2500.75425945847,2459.31626841314,2505.14990732016,2522.58952165039,2407.31417960225,2531.22757071892,2508.18611251959,2423.99919049634,2511.02080861186,2473.83986200641,2399.9166406251,2603.14143356155,2501.66387365633,2408.34499568144,2518.65563816153,2489.99972573849,2411.08437365373,2579.73454540786,2515.69447456109,2394.52834624933
,51,2463.03859928463,2524.36151608809,2357.97065393477,2576.37527385971,2499.4818399566,2447.13857324707,2498.37581986937,2527.52148421445,2401.99729457936,2530.01895631337,2511.04908538869,2416.61264412412,2515.48587129804,2468.52614927637,2391.38893742077,2602.10946196001,2496.14137923662,2418.00808376437,2517.55758616146,2485.4742907145,2401.73721688933,2578.48758833914,2515.14298820434,2383.22442565893
,52,2464.89330343458,2521.09953294046,2374.06885432697,2576.39823119259,2497.36752549018,2435.12543657014,2494.97896089111,2524.34489587033,2397.79515401564,2529.11549364716,2511.48908653552,2409.34713140973,2509.72575000625,2471.23812294117,2386.00048759498,2596.85733565474,2493.94113406162,2430.1874078954,2517.51814962796,2487.42744054117,2394.64564086823,2580.03282017706,2515.76629568616,2370.23375660092
,53,2467.08726065326,2525.10086362769,2399.36864133501,2572.53529306522,2500.61901017115,2422.00056211397,2504.38463230075,2525.25644793609,2403.77625472976,2528.65053803267,2510.52084020144,2407.06062401915,2512.46432397114,2469.36880688018,2385.94546178729,2606.16811985684,2494.5023174474,2438.55524319433,2514.29751350784,2484.61267517968,2378.53974331436,2579.46742864745,2509.77545079997,2361.99738709468
,54,2468.22926253831,2525.82086762242,2415.26156218443,2570.81537516826,2502.79517613374,2410.14391062394,2499.51215127558,2523.89830678869,2410.17470967324,2528.41174092144,2513.943026569,2411.45673578205,2509.51618822416,2465.06807401786,2382.37030509997,2599.25468579058,2486.72132973088,2444.95973014436,2517.90562496831,2485.0310648638,2371.3637958607,2576.23407540093,2507.62655446737,2355.7179208041
,55,2466.81162003323,2525.36305447292,2422.01211360897,2577.53143905199,2500.08287125045,2406.07730242007,2501.19990159549,2527.85378373415,2429.04823598237,2528.7567386104,2513.62379809491,2413.51852880854,2507.9701946969,2460.27393500879,2383.06128789001,2600.36036979186,2477.3293672457,2451.73772957716,2520.11693441491,2483.2420659239,2364.15470312323,2582.27167993735,2502.4906667392,2352.348723965
,56,2467.76859852445,2520.92331017994,2428.04392430739,2576.48969729661,2500.75308059985,2395.54576922968,2503.11476758407,2520.58840134018,2450.87945718145,2526.52370075364,2508.17323193959,2428.17665626512,2511.23958173027,2457.82861414468,2388.07090292497,2596.85786945936,2469.18965268777,2453.57310742875,2515.93823053909,2473.38255669538,2366.65518411288,2574.19424645449,2495.79952020521,2347.03414554438
,57,2461.30984326191,2522.97078418277,2428.25640307049,2576.71637482461,2500.56385214947,2386.60204342754,2499.79442984124,2521.0908916354,2474.02208461298,2533.22291371727,2504.114002682,2443.92653299422,2511.61813964961,2451.65704617005,2389.72364102262,2600.49701548711,2465.3385425891,2458.73489164249,2520.22517908755,2471.42915863543,2357.70367098658,2576.77017553094,2481.53864398354,2346.01404627421
,58,2463.28986577072,2524.35797006975,2430.99554605318,2578.73766799144,2498.77142223587,2392.60577255073,2505.24874783762,2523.02593113512,2488.25441292192,2528.40146091354,2504.85237599659,2475.24526047474,2513.15268065757,2442.93217985958,2406.47762882761,2599.23981677566,2446.78904048483,2460.86077905991,2517.95365040367,2467.46827241994,2361.5126592751,2579.35976014611,2475.03546485139,2343.89552717707
,59,2463.05816032595,2522.82736829805,2431.41964812001,2575.94638680265,2500.85570238257,2396.89649349335,2493.81612485986,2521.75655384788,2505.71822944223,2527.74790583819,2502.44343877536,2494.54564877388,2505.07632437836,2429.62858584161,2418.17550714116,2594.3419186852,2433.96930987852,2459.021278686,2518.4571499209,2452.36991481894,2360.83193981521,2575.23308262644,2458.23172254918,2345.58197202216
,60,2464.94281943727,2527.84818961677,2429.18512946371,2571.11118492977,2501.62883844068,2409.93833124572,2494.03036873041,2515.11608113417,2503.69203671721,2525.08201047097,2500.73117906847,2505.55809401727,2509.74807403885,2416.34505714805,2435.17671944097,2586.89653463055,2419.84777913639,2462.92300935123,2516.45548254104,2442.36123182948,2356.97942194218,2573.49891727045,2443.76124838144,2344.09664132471
,61,2463.71048040802,2520.24045617041,2432.22482698748,2573.15053273367,2503.59514553885,2437.19758070584,2499.55062871637,2511.90531784155,2516.87337394985,2526.61364678096,2499.66256384537,2518.96710879055,2511.52620842729,2405.11728703124,2457.13263430283,2587.54805538193,2410.15181807006,2460.33198819077,2509.61130078357,2426.78123023049,2362.11930468379,2574.05895736043,2432.05946244657,2347.45576680789
,62,2465.36120282696,2521.65768921965,2432.94343587651,2573.67302382658,2499.16045938025,2455.68660187865,2499.13857605846,2500.15273922209,2517.74587641869,2527.14391616493,2489.40615286698,2522.22383918688,2506.77137397738,2392.80092429311,2473.35624781801,2581.39848460271,2393.37968689442,2465.58318628397,2514.292779738,2416.11607662506,2366.4675054276,2571.42337576771,2417.16322064992,2353.09736277388
,63,2464.53235221361,2524.40445939341,2429.82164158786,2574.12253441046,2499.31689225301,2466.006180599,2496.32304393728,2495.37538141062,2513.68248935191,2528.29753570493,2485.70191017506,2521.92432754237,2506.3435891297,2386.40037814799,2490.50810448405,2575.6399346076,2392.30607169304,2462.74570572115,2512.92650702062,2395.44758093689,2368.17780650109,2570.49169591468,2401.4802218229,2354.05918450188
,64,2463.61084742774,2521.5206534648,2432.68456139348,2573.57085775569,2499.76070969852,2476.05875122255,2501.60870564822,2486.6328849906,2517.17214399889,2527.57298663423,2477.04997898374,2528.51541253515,2505.33868816465,2370.95481686508,2501.28593073285,2559.72703604923,2379.38539223297,2459.5577729601,2511.28252027019,2387.12295436968,2376.35689542685,2569.11943034281,2395.80816870307,2363.44699730013
,65,2461.64033456874,2521.01049434739,2430.57173065323,2572.54817032043,2500.25814626834,2479.68037110569,2493.69191479301,2474.96469462762,2515.79763232702,2526.34217532048,2467.60554072105,2527.00196084561,2507.74263343391,2366.56901466185,2509.06344656472,2549.43960316203,2377.5593936317,2461.58125242122,2503.91063768154,2376.13446214577,2389.34324057483,2564.24759692262,2385.85741597351,2374.26688192651
,66,2464.8879244201,2522.27936034142,2434.31456670195,2569.80944183152,2496.28813814253,2478.61064786208,2504.19969451406,2459.84322527598,2517.50402897512,2527.23626037105,2455.96760894045,2530.57197091618,2500.58424067308,2355.25292191401,2512.24507162746,2536.5470972805,2379.1019193258,2464.60632335836,2498.00751927505,2364.41491018358,2398.23648524776,2559.30666685809,2379.29812079082,2388.95649971374
,67,2469.70828567164,2522.98678653345,2432.67211708681,2570.95076282678,2497.3294998581,2478.7151643638,2498.6520039905,2450.00642956053,2519.87183584619,2525.62540543937,2442.98455452508,2527.57721767483,2502.68354457382,2353.21638495844,2518.32871355883,2520.73029755626,2376.224049617,2461.47123335687,2494.83975506961,2359.94684827076,2415.43233397512,2556.12857607707,2378.56603755677,2407.40609489386
,68,2462.76986929253,2520.9489063118,2436.3882137602,2572.61660349395,2500.01280100119,2479.37606763013,2493.47263668039,2437.14417481075,2524.03332479528,2527.30296042806,2429.8607565602,2531.3875478996,2498.20653823945,2351.82566531661,2522.46027025017,2505.44654201126,2375.82765643176,2465.30647617446,2487.17193214962,2355.43721891149,2428.94624269011,2550.59823903453,2374.71386420033,2416.76313107966
,69,2467.00407363926,2518.49747400838,2431.99398190782,2573.30592692459,2498.26285596535,2480.7148777562,2496.96774720724,2427.36497147243,2522.76356702587,2526.50400798514,2424.66049219119,2529.82440161592,2493.14637484703,2351.97663774431,2522.0849113991,2497.70256556776,2377.60915490737,2463.51046125221,2482.62614043105,2351.83760867336,2445.64634146574,2544.57417863813,2372.00579655339,2430.91770455868
,70,2468.57440965214,2519.23678459025,2430.15697552283,2571.92637484347,2498.37882274204,2479.22555284361,2496.98581754847,2429.39819102515,2522.51009531056,2523.62665876564,2414.84557499067,2532.91593687879,2492.85129498153,2351.23852926209,2527.86259370455,2482.11225899863,2380.79926289699,2460.65119816764,2474.18407423215,2349.12191230167,2459.69931853791,2531.35045794645,2373.46121825823,2444.45842337097
,71,2464.99941941975,2520.67130689138,2436.39683484659,2574.92267961803,2498.67317373456,2482.28483421769,2495.36758029793,2425.78625122662,2522.10298557075,2523.24195537829,2412.75002507194,2532.16286723548,2487.60307061679,2353.14631853814,2522.10618082301,2474.78004213589,2388.23633489622,2469.08398570456,2466.0038606892,2350.66899921982,2468.26237482723,2520.88365346815,2371.00521107818,2454.12363530342
