,Cycle,C3,C4,C5,C7,C8,C9,D3,D4,D5,D7,D8,D9,E3,E4,E5,E7,E8,E9,F3,F4,F5,F7,F8,F9
,11,2451.82677123245,2521.94317073473,2421.68954442421,2566.39953705348,2497.33857872266,2481.67641767745,2494.76530346659,2532.71013125627,2520.81423445823,2523.66159719477,2514.1548444852,2532.91855757011,2507.28326294214,2475.88555425794,2529.80629002573,2609.13633629546,2507.23021677761,2462.56454252809,2514.39496996013,2489.65309324153,2531.25872888906,2578.09100819111,2524.6199484899,2501.78105424655
,12,2452.98146081813,2517.48518807522,2421.54443260016,2564.10140896314,2496.01072220163,2482.35153057998,2492.61092306835,2533.30894154685,2519.43448125118,2520.27878683413,2516.06717558263,2533.7291402211,2510.93714501649,2475.54135416816,2530.59406712182,2601.51975298229,2506.48938188595,2462.14082774538,2516.85449527371,2496.22947234369,2527.19106111674,2578.62122141776,2523.14666681706,2498.8036844085
,13,2452.25916850428,2516.6077070209,2427.06450529315,2565.36403685876,2496.00052146696,2481.85281036751,2490.54881179303,2533.77196577554,2517.18106924015,2521.34937381042,2513.52356587827,2532.79288847063,2508.65428421649,2476.46587860366,2531.88064646524,2603.79654083543,2508.85439368908,2463.65653491037,2512.21963665321,2499.2267373185,2524.99302930667,2584.38022997238,2526.57376493987,2500.11288295029
,14,2449.86975308603,2522.41207011809,2424.13931463817,2561.90551659264,2499.29999471824,2483.37998534219,2494.41646925788,2531.49465858071,2521.45906983319,2519.90336957664,2515.68761361987,2536.27287304627,2511.73145649769,2474.55017846899,2532.75871336933,2604.02835983783,2502.62954687439,2458.49876638987,2520.44814824912,2496.32546430032,2525.39999610221,2580.68945938802,2524.90778784385,2501.63607270432
,15,2448.76138114891,2519.46662086982,2423.08889149042,2566.83928651254,2499.01718283032,2484.18657940134,2494.9511092622,2537.91073103146,2520.38065599032,2519.64650406314,2516.15655672622,2535.27048071056,2504.78887035863,2472.01069573661,2531.58525681376,2602.34459026595,2503.98359309831,2463.76701360892,2515.9459652459,2494.92384272949,2527.3646156514,2578.15985855417,2525.58879237072,2500.93868650255
,16,2445.57988346011,2520.17414210908,2418.60112849992,2565.04859645393,2494.24895191141,2481.56090344992,2492.20926155999,2534.3889100068,2520.46608781658,2522.35437612063,2517.27765032355,2536.73509918986,2504.04247231841,2476.49891919473,2533.50141162923,2605.30618378422,2507.27854693281,2460.26879649037,2518.85312636183,2489.77852309368,2523.17574709172,2579.14258207729,2522.92138896205,2499.37074406935
,17,2444.38098814737,2516.56280267225,2422.98360855099,2563.44899664321,2498.4408087423,2478.67010653252,2492.73747270672,2531.34590544407,2521.94180154805,2522.55074181834,2514.61757578069,2533.88782580865,2509.09953223882,2475.98665477553,2530.10030501049,2601.33802313011,2508.30856279981,2457.87971091051,2516.30230736407,2492.98790706718,2520.0713166256,2578.83807451225,2523.80441591678,2500.3502941383
,18,2444.30802467837,2519.54515618458,2417.58395348869,2567.66640894568,2496.83669133966,2477.79914654939,2493.46230866981,2531.39251876179,2522.17434997266,2522.11764994447,2517.08728669184,2535.00869537617,2514.85558616492,2477.45949383921,2534.58058484192,2604.76327056899,2507.10205186595,2462.33842255398,2516.45531126023,2489.56714934222,2528.12019598521,2577.39915691641,2525.6559610774,2496.68994105748
,19,2446.72605858731,2522.35106990153,2420.72437563378,2561.79475661331,2497.38453028689,2482.63520480268,2497.65044048582,2534.06298900997,2520.49133982655,2526.30045160539,2510.40556900293,2534.44134920634,2505.1907877329,2481.00576089795,2537.35991346669,2606.79396459902,2504.53036123746,2454.45811962265,2519.8950135216,2493.63745775448,2522.55237378375,2579.37918095377,2525.47779424846,2503.24165796523
,20,2444.16955733382,2517.09543330459,2418.9533544749,2561.0305911175,2498.20104507155,2477.32313705165,2493.32543042247,2533.10315665494,2521.41626559264,2521.05078802555,2514.50367014861,2531.642644415,2506.2907662114,2472.82233603122,2533.20328681835,2603.05709145858,2504.19203000444,2451.96857664009,2520.48357081969,2488.53707867609,2525.24401934279,2574.99750886835,2523.00036939651,2498.75941103479
,21,2442.86320867843,2516.54061640989,2422.18262042488,2566.78870794373,2498.0550697588,2482.42997598897,2499.45091415439,2534.60660643037,2519.99493272058,2525.42937682562,2515.35164950097,2533.06486053523,2508.29022205181,2475.39486403326,2533.46395595074,2603.86543416906,2507.37324094025,2450.21237081715,2518.71409457694,2493.50013720593,2527.90927033146,2575.78730534053,2517.2922920887,2495.18254380669
,22,2434.63892635737,2523.79258559248,2418.6130846054,2568.04538631496,2499.40179488452,2477.92848331,2493.48446100562,2530.64325469659,2514.64583910229,2519.28458949605,2516.8186203545,2534.10259335049,2508.97152527039,2475.26859026221,2531.30357919118,2605.37920600704,2505.65402130427,2441.81156051964,2519.2783529702,2490.74562090736,2525.67721276934,2576.34088140626,2523.80992217813,2495.89023132716
,23,2420.03109653312,2519.6553040437,2415.51627148049,2564.20765428819,2493.92245862867,2477.24226312449,2490.43594927293,2532.81602980307,2517.25351189458,2521.0729254313,2517.63031710583,2532.19980769109,2511.2404474307,2473.38876108854,2529.9030647898,2601.00375421231,2503.08582758645,2425.29417316409,2520.12865299858,2492.98771286802,2522.74978470239,2575.90008817224,2525.28588296078,2497.54309160709
,24,2403.79127145431,2519.99127184993,2412.07796979844,2565.74376159254,2499.54158160596,2483.29435299403,2494.53248322904,2532.89824120266,2518.19663913404,2523.57347188776,2516.39666360268,2534.17521649183,2511.01081551796,2473.32917282151,2532.00900808264,2606.88066043348,2505.96571641723,2412.85164259526,2518.11504318264,2491.44945800047,2522.07889049519,2579.35926948118,2526.52576133814,2499.05027464
,25,2393.1134084194,2519.25990747897,2411.72775562104,2565.45907618515,2498.38964033127,2477.94861793517,2494.25167738633,2530.23817948353,2513.44849104024,2520.49080771343,2514.8294239469,2532.01215775491,2510.96428532944,2478.30703307208,2533.22612824052,2603.55869546573,2506.11258130785,2396.5282370675,2517.6041784276,2490.85663278722,2524.85198351281,2579.72546378751,2520.96889490001,2499.95665068215
,26,2380.62664823886,2521.57784665997,2407.15589592575,2565.54091755455,2499.38720698077,2477.91484142737,2493.25211239616,2531.85191281228,2514.87481866287,2520.66342300759,2517.46744226693,2532.44883332985,2507.27741025417,2476.47694474999,2527.65428026661,2605.0428592017,2505.66555890345,2375.86412028894,2515.98080260668,2491.02642893829,2522.59325718524,2576.41839407054,2524.9106794034,2497.59577129657
,27,2386.65558245063,2519.92730202296,2396.69625958798,2562.95495202618,2496.61047834106,2478.12218349877,2497.99741393213,2535.81588108238,2512.58666591038,2520.66432342319,2515.79874831298,2530.26160974633,2506.82712171915,2470.88021110782,2530.41142818213,2602.429668873,2502.90280675851,2355.48100199146,2514.77148335537,2494.00218077659,2515.81168739465,2579.18821407187,2525.6232766004,2495.13494375286
,28,2397.41842907177,2517.22968167105,2385.59922167127,2563.16645528238,2497.80639858886,2475.74103367957,2495.96299933229,2528.05878998646,2515.56876508705,2520.04876484411,2517.2212467975,2527.97838993173,2508.46736278242,2474.38463387068,2523.61827130678,2602.13709185124,2504.09032554662,2349.28646857025,2517.2388381752,2497.23698721028,2520.98374037984,2579.17210051958,2519.65864504203,2492.14386642441
,29,2412.10771461894,2519.54888995396,2373.14282298652,2562.4451292804,2496.45772878058,2480.0847239875,2491.41423419518,2533.36626005038,2510.43397398215,2521.33834568105,2516.52336544446,2525.30447999165,2511.04478435014,2474.52733345071,2526.91627129571,2604.91607421647,2504.83809849612,2339.01981204857,2519.19086733223,2491.94967809837,2519.72583267052,2577.77812620224,2523.3539906476,2494.70000835141
,30,2425.45421611069,2519.57515569241,2361.08768114649,2567.46054926703,2500.34625568937,2476.24357287092,2493.75200444303,2532.90700665814,2510.95785112001,2523.6782304452,2516.74978100964,2526.14052148028,2504.51446627204,2472.2030825767,2525.89651888046,2603.26406632575,2509.11445472274,2337.71421722603,2518.83191087629,2489.82287820364,2515.57568253621,2581.91925068505,2521.31682874127,2489.98405331459
,31,2434.8658121703,2523.94594594395,2353.57184938231,2562.04559426571,2496.45895031467,2472.14452372794,2492.31519058982,2532.77897473183,2501.88544433057,2520.41845109514,2516.71707781634,2521.51054620504,2509.04133452316,2476.90658935271,2520.26390051278,2602.55936151821,2504.89881580651,2329.74201730005,2515.47884855761,2494.32112750676,2516.85424417195,2580.37918588447,2524.48097055377,2487.53511998229
,32,2441.9368829189,2517.2813074425,2344.89061245798,2565.98521835451,2496.10538687508,2476.72192661184,2492.76484003318,2535.90322462002,2495.63711093946,2518.05817290747,2513.73460198579,2519.44633065105,2509.5962310614,2475.37650487694,2517.25679248475,2604.86066130822,2506.88950903003,2331.5620269777,2519.23411941979,2494.50728905138,2512.27549290897,2576.16687891313,2521.79549057777,2482.68865433024
,33,2444.64750316099,2517.47582001402,2343.81491002794,2566.18838202146,2495.49627565573,2475.74577808141,2494.09635330171,2534.98925133711,2487.71526456054,2520.78683030686,2516.82921746803,2520.68375283616,2508.22893601917,2476.36417775536,2508.72560226607,2604.33349271695,2502.34090962612,2337.67980607414,2516.51869058807,2490.44223224815,2509.8306671947,2582.98527704495,2524.29654448877,2480.00390317596
,34,2441.56041278717,2520.82943378249,2341.99384270484,2569.18373510443,2498.40484270683,2471.57082789144,2491.41049441613,2532.23561062807,2470.48459056346,2520.1678959545,2517.92622213203,2510.0179188924,2509.37810059583,2471.16242393368,2501.98676655272,2603.22483951133,2505.790389844,2341.60726488873,2517.70201466417,2489.70503306366,2500.30659529377,2576.55771374746,2521.58322551507,2476.34118757563
,35,2441.59167861267,2515.87682234808,2357.4737537543,2562.0127983076,2496.31196314614,2464.71624520754,2490.66525989494,2530.7051828937,2453.56162737021,2522.36768059852,2515.32125132555,2495.73360068721,2509.32093190916,2469.35340226356,2481.18575245063,2596.15284864796,2503.92057880637,2350.68105072898,2520.34938148224,2491.55075982592,2490.87802751222,2580.36658967688,2521.65409464666,2461.26283716654
,36,2446.08835639197,2518.30024340127,2380.48866537171,2563.47489387842,2492.88392700988,2455.63517101818,2495.22325710921,2536.22105279451,2434.61113704165,2520.71350558029,2515.10014461338,2482.83668345946,2506.31571593725,2473.45221231884,2464.09195640631,2598.52508563027,2506.1644748918,2366.85301064872,2514.46642365713,2490.9556644947,2478.08790495554,2574.47759025423,2518.85805020457,2450.90516994328
,37,2449.13960225718,2515.99370413858,2398.8227502619,2564.36857661998,2496.58134845246,2446.28358113145,2492.04165765813,2532.65483646549,2417.28994901718,2521.9251647289,2514.00343827532,2463.73211292354,2508.52163871884,2473.6845610192,2445.2711291497,2600.24523047563,2502.53052561732,2388.21133006538,2514.22755881589,2490.85325142118,2461.91644941103,2582.05658247481,2520.09251674104,2431.600499272
,38,2446.62177515431,2517.79562523223,2411.94603509377,2563.63414938467,2496.57490369913,2434.37398790982,2493.99687159171,2530.36084836502,2416.4275302741,2518.69583981526,2517.06277805953,2448.1638984825,2505.27890885962,2473.5483998898,2430.63150344591,2602.90816475492,2499.91504109114,2400.70699097102,2519.27029073694,2493.17995620667,2446.68907032167,2574.31047521198,2515.65583042735,2418.36045524091
,39,2451.20120260959,2520.08795916504,2416.42931858923,2563.4854516133,2497.10464218406,2422.62588782233,2494.42342342723,2532.45122710082,2406.14818485468,2521.4368435912,2514.61873151808,2435.02072196745,2503.28624580208,2471.23857682898,2421.71737692086,2599.24313577696,2496.88580454064,2417.71781609976,2517.60618833622,2489.49194764554,2433.66755423009,2577.72761370348,2516.71250092891,2404.10643586131
,40,2446.22823762855,2518.52868391215,2419.55500410727,2562.82938605274,2495.82638193758,2410.0485297588,2493.97571891656,2529.30703919471,2405.41743529576,2522.94654106655,2513.97420470295,2427.34704785457,2510.70944365156,2475.13364275562,2409.44510627988,2602.65649483685,2497.73937867597,2426.45899497205,2517.74830881384,2487.97869909182,2418.53149645968,2578.76731518879,2511.71502734721,2390.9392851743
,41,2448.07448885832,2518.15083956087,2422.16284198638,2566.14383619572,2494.95523947558,2400.49075676962,2494.06044762147,2529.3153764917,2408.02004866628,2520.34898828499,2510.76995404574,2424.51619955418,2508.61261369398,2463.89734673712,2408.3841146554,2597.59479689083,2491.86197274058,2436.2347118835,2517.30116111793,2492.14855384489,2405.48429560539,2575.66152394991,2509.6722152301,2380.0596293244
,42,2447.96505964163,2520.05549367557,2426.00319906381,2561.48077845528,2496.69518808675,2394.89689308897,2494.55814988842,2529.34930095196,2415.87163923557,2520.51434687485,2511.46200071108,2414.23442157604,2507.94148255509,2464.95232484721,2401.97599869997,2597.79036809084,2491.0965466471,2443.73133513754,2514.00403328118,2484.19580316066,2395.88771131516,2580.79694066173,2508.79830131929,2370.35519119763
,43,2451.47460653524,2518.32415466332,2422.95534889609,2566.58724834476,2496.12665648374,2397.02570412119,2488.78217789818,2524.04994649016,2437.14446375302,2522.99848281739,2508.97403393763,2422.75969355301,2505.58180360264,2462.80466937956,2396.10029182876,2597.91504366624,2484.01034265162,2449.63902620302,2515.87916964148,2483.52384705502,2387.96130142688,2574.44178239575,2502.86211251061,2361.21524473197
,44,2450.25894274029,2520.7068731826,2418.96098497066,2561.31807466163,2495.34678401433,2400.86745065422,2492.71453566773,2527.16213733376,2460.91397714896,2520.25957625105,2509.82442902255,2428.51600436177,2507.08418337465,2457.54913553559,2395.46570854274,2596.41720329326,2474.24426437766,2453.18869988442,2514.14935266946,2471.94801207016,2383.9257089439,2572.82883737359,2496.32809221078,2359.98728947312
,45,2447.71447352018,2516.74016033906,2414.03470499077,2567.08231395197,2497.53134220319,2423.5631375646,2491.75365475477,2527.0500915555,2481.16405581579,2519.29509400338,2510.9631325949,2449.99233162217,2505.45582902175,2451.11352492543,2398.74079972684,2594.27182093006,2464.67919737572,2453.11525849575,2512.92266607615,2472.06163942025,2377.59012034413,2571.88812210043,2484.76148268987,2353.76725144272
,46,2450.22357888083,2518.82472868696,2422.29508202159,2563.57076169401,2497.25236479805,2451.01474518265,2490.03857922043,2521.79588091602,2500.96021925573,2519.62740617311,2504.01720948185,2475.4836443387,2508.35100710487,2439.59975295877,2405.23290753948,2594.74926320076,2452.18744322564,2454.21020543208,2513.71826247533,2469.22389899726,2375.25492114321,2571.1991141825,2470.9865249201,2351.39480547614
,47,2449.41805771351,2516.83736596316,2419.64357298314,2566.13083573596,2496.07673969993,2461.22557650045,2489.06017880905,2515.98231918382,2507.52448017651,2519.34217019026,2499.56303539582,2499.03658813009,2503.11216454582,2434.72399279545,2421.06113902005,2587.51434171905,2437.55232274339,2457.0004552904,2510.09706809591,2447.92074493642,2374.89988773884,2571.49356175083,2458.22245528209,2355.64388329003
,48,2452.07069005811,2516.18392839088,2422.17381642955,2566.02397944919,2492.66111565751,2470.86174126196,2493.57149717024,2509.39788922601,2513.99144593599,2520.16677893055,2499.12341376355,2514.08192417485,2504.32479723473,2421.96348411852,2433.70937930937,2586.20325855715,2428.23226402399,2457.10981205803,2513.06199803305,2448.60536357272,2374.03034679841,2571.67819886002,2446.29435803733,2357.71801840078
,49,2454.17560247395,2516.96193962718,2421.66928773738,2566.57560137778,2497.2570344057,2479.74199495895,2489.66619749522,2501.20137068334,2515.70776124793,2520.52330207819,2490.01542634584,2523.0678954972,2502.68854642635,2406.68374281599,2458.2776947993,2581.05681137749,2416.64523458858,2459.88967343403,2508.37027235864,2432.29310402885,2370.70818290076,2569.18084711163,2433.4522143373,2352.6824513373
,50,2448.87683864886,2515.847487548,2415.93448214838,2563.97881286195,2495.51263464653,2481.03908536959,2486.67485538985,2490.89761193047,2514.88850467358,2519.89979245478,2477.40520591609,2527.43330383847,2500.84552793888,2395.80813940055,2474.23620477829,2574.01764126715,2403.3998536263,2457.3392829254,2504.94105929451,2419.55917428961,2379.12018646476,2565.55638776498,2415.80963442137,2353.74910512904
,51,2451.40397028642,2511.11253060869,2423.52972539452,2563.32121144048,2494.17391901402,2477.93442549381,2492.32626290595,2475.03345394052,2515.81845635095,2519.89095151618,2472.93711637994,2529.46046303269,2498.9052239086,2385.2290939972,2497.12549076708,2560.32401591275,2394.63173782619,2460.34833320459,2502.45104187186,2407.55425150167,2379.6117422518,2567.6095465221,2410.80742836777,2360.88114522234
,52,2452.45130843363,2512.3481070896,2423.30100359168,2562.68728825613,2494.71635839707,2480.37105073042,2490.35187425034,2465.52819577489,2519.34397063484,2521.26070690297,2456.33155882271,2532.91283086548,2500.12862747231,2376.30061911441,2505.24435257782,2550.73704441264,2394.98958487839,2463.44875852157,2502.72469503425,2396.069156752,2388.91529291275,2562.82120834091,2402.27056568039,2370.25790551935
,53,2450.38632801104,2514.12548851108,2420.57353916321,2566.14795004511,2495.06103843317,2479.48222270202,2489.19640786434,2454.87121230748,2520.03125759048,2514.85652865015,2445.02350648655,2528.31727951642,2492.08195799041,2372.01338771306,2510.00534549647,2534.34251087193,2392.25686953083,2464.35198509165,2492.60194148644,2383.85445042884,2399.10013632926,2555.62715380857,2394.61705664654,2383.92695459228
,54,2449.40542341638,2514.77576385972,2422.12962980539,2563.29053497991,2495.56642871908,2478.87483885972,2490.12711521255,2446.96485949752,2517.85358816215,2514.85177617319,2435.39507323079,2536.37756980116,2488.96486259397,2369.23404915843,2521.49187022738,2520.96914899681,2388.64187189269,2463.37208927388,2492.67279625911,2377.86612800428,2415.088800563,2553.83190973443,2390.70940087957,2399.16826153263
,55,2453.54420466478,2511.19604616971,2423.08237306165,2564.04136418852,2493.52550777649,2481.33023811002,2488.69174617704,2439.54171485014,2518.42520483072,2515.3089368796,2427.50536839019,2533.10028883127,2492.18038924228,2365.95078198964,2524.66079214486,2514.94974039696,2388.92974899145,2463.77909535822,2487.83843329974,2371.91670333363,2432.49021703639,2546.39939159709,2382.8773138062,2413.75894954853
,56,2452.1766359522,2510.81493366307,2423.09409439871,2565.85449926494,2491.75694121445,2477.42297848432,2486.64869876436,2432.6658501428,2519.87468213576,2510.58773499128,2425.54660337661,2531.22519099286,2482.97593014891,2363.2860759954,2526.332514111,2496.70778519602,2389.24148756191,2461.09388709349,2476.24365886034,2366.77129931691,2443.84452127164,2537.70028192129,2382.21583462721,2427.96072214607
,57,2449.92512756848,2508.24954982998,2422.97985291419,2564.34229697811,2489.91671530005,2482.73839811419,2491.5327599571,2434.43396047279,2519.71969156307,2513.48187931122,2424.16218949576,2530.14794671498,2475.63146428148,2364.32594641708,2532.87850231361,2490.30360184704,2395.25204399352,2465.12283724588,2465.50654642635,2363.58033962523,2459.21725752491,2528.31863613249,2384.18872580929,2439.0429134168
,58,2448.80635891203,2508.02649944591,2421.09070605213,2563.67484493636,2489.03183820921,2479.57954543421,2490.62522493344,2440.91895585099,2519.5468804952,2507.69551040111,2420.02453207552,2528.0246257449,2464.1491658405,2366.9694652078,2529.20219599402,2477.73697699118,2401.27597266985,2460.76312443011,2457.33390930817,2357.66539513148,2472.61478832378,2517.83880612416,2382.84897695333,2447.98305095797
,59,2447.99146166212,2501.87121496304,2416.65354284838,2563.61112101573,2484.99823667085,2481.61426587621,2487.28993471583,2451.69068232597,2518.65013009164,2512.29417788481,2423.61168962976,2535.04397252356,2453.92103977667,2369.92675982659,2531.91607884656,2478.91390371242,2416.98880060329,2464.16410192427,2442.34062262743,2361.32716164977,2484.24242778052,2498.53097323214,2383.33811889246,2462.80823332601
,60,2449.40770443032,2492.51192661356,2425.4011602259,2561.53790398671,2484.73443224175,2483.67553918515,2483.80506774517,2468.64197905487,2515.72189060997,2501.9943561182,2440.77217023276,2535.70659092598,2445.78290101019,2382.54150061885,2528.5897331318,2474.59422614196,2431.16943631134,2458.76346125895,2430.21267718824,2362.95234722164,2487.91266449766,2488.92593491011,2386.11397377838,2467.90517797643
,61,2451.64551684549,2488.85475232001,2421.08310866219,2564.48648843502,2478.01179178648,2482.3931798624,2486.08994378545,2492.3739196931,2515.32198131101,2499.97663994799,2459.54330752715,2532.29288641453,2437.40568024916,2400.48852213531,2532.35943899892,2474.20714092663,2452.50901805174,2461.86626367436,2421.72350143204,2365.58889728287,2498.25141654472,2477.6804118823,2388.91856275929,2475.76672951842
,62,2450.80791355575,2478.00898037583,2419.24524223751,2565.08400075232,2471.72766984461,2480.45330118132,2484.73812822105,2505.1771836396,2520.42978748577,2495.56973400602,2477.44808604653,2535.08058951111,2422.86297950112,2413.53796229339,2532.03373717322,2479.63716320876,2460.57287840544,2460.69383425226,2413.01757880376,2364.31443254964,2507.18303795952,2468.27800915618,2396.14986146404,2480.3516181706
,63,2449.63630930178,2468.53392554383,2423.82021910547,2565.97012136489,2465.35912923908,2480.64580732509,2482.6475058591,2518.17581339633,2517.02781372648,2487.05609424613,2496.89063539887,2533.57877126001,2415.95830890282,2428.59622459795,2529.55947887599,2479.25219204418,2476.06137584854,2461.89515243744,2406.81298042392,2367.18819962838,2504.05278122658,2459.34401363266,2402.47669213929,2483.8721678836
,64,2450.15104025962,2458.88561793837,2422.89477378428,2565.48516731364,2456.09745729971,2481.54588707092,2481.15905815148,2521.52375465591,2521.50622709653,2477.52248097222,2502.85679281652,2530.79518100224,2408.16211417456,2437.39201373505,2536.27584070057,2487.40993573137,2484.1966996915,2466.06645705173,2405.16698396309,2368.25463871432,2512.80152507391,2456.6673447062,2412.8512468446,2490.68605381462
,65,2455.6641296845,2452.4491006249,2423.61269097688,2558.80547697882,2447.92221685013,2485.00699909134,2476.90923895322,2525.61398730549,2519.19893424228,2466.4969871258,2505.21249449833,2531.19815666471,2404.6088257551,2450.1130712416,2534.76779749986,2498.73858253429,2492.03607692863,2461.25615007479,2396.27152545824,2382.58206033591,2517.77561513109,2449.02621346071,2426.57128141243,2492.26354965517
,66,2454.68233901432,2445.34654993724,2423.99546728474,2563.98871443566,2436.88165660016,2481.40605231795,2474.84789378116,2532.92070047476,2517.72215779293,2459.63085192958,2509.45222603302,2531.95763070287,2406.46762084269,2460.83057308413,2532.38082915069,2513.27058482947,2496.2124007506,2460.48006307844,2392.11678537976,2386.89213104394,2515.30734036534,2442.82322307911,2441.45003151974,2493.12509931348
,67,2451.40866302711,2438.37602551085,2423.72454570254,2564.87363614804,2432.50592432239,2480.40865373045,2465.29804530847,2531.97663686773,2518.78906403238,2446.98309055284,2513.30617174793,2535.73296384656,2397.57858992719,2461.00392158419,2534.98135483939,2533.34732514295,2498.50540816279,2460.77523687311,2386.23367508729,2402.98092377228,2518.80619181913,2442.56990409806,2453.15899276264,2495.0265340519
,68,2447.54704750495,2439.3996322622,2417.60681270095,2563.69793869157,2423.11143587343,2481.73430005304,2465.16939450205,2532.69362757086,2523.15741218374,2443.23196653598,2512.35812625089,2534.95929943302,2399.20179931953,2469.1740744789,2530.71345182129,2542.58744998035,2501.56441675248,2464.63910188169,2388.44926828596,2410.88445625088,2518.96805177381,2441.66466325207,2463.62152708032,2492.32833525268
,69,2450.41960782714,2444.32764859925,2423.47208594061,2561.75455377207,2424.36922887599,2482.55594315645,2453.76063180953,2533.23374587441,2522.47432502606,2436.06388159987,2513.94156659405,2540.79524753677,2396.0655885654,2468.1361703659,2533.526756492,2559.35176722839,2497.65023248583,2463.68750408771,2385.99841226894,2422.70286820727,2522.01992222515,2442.44953048284,2474.00928647301,2493.42803013745
,70,2452.46298000116,2458.34260726563,2424.04253767895,2563.35063564374,2424.90094554731,2484.00770488218,2449.15042591496,2537.75164830464,2522.49464655665,2435.56418667907,2513.07644615511,2537.73835125448,2398.12243315685,2468.06140383093,2535.74084673574,2570.28427486429,2500.91346678981,2463.21822788003,2385.32775774862,2437.72911738694,2523.63316328999,2443.30099847303,2480.76802396616,2494.80224645656
,71,2454.16444248201,2478.46255979123,2423.84386295827,2561.95564662955,2431.82181654465,2484.45370409834,2441.27302987504,2537.39126449335,2518.32774844914,2434.7982272564,2517.60756840668,2535.32224670888,2402.66736672294,2467.79374494477,2535.0029353655,2576.04618859363,2502.64647077557,2462.71149392436,2389.7812689597,2448.26801268717,2526.97772756868,2442.24286063193,2488.32123185573,2498.48434105239
